Step,Avg_Energy,Alive_Nodes,Dead_Nodes,EDF_Noise,Mode,PSR(%),Avg_Retries,Dominant_DR,Active_Model
0,1000.00,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
1,1000.00,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
2,1000.00,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
3,1000.00,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
4,1000.00,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
5,1000.00,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
6,1000.00,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
7,1000.00,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
7,1000.00,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
8,998.37,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
9,996.75,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
10,995.12,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
11,993.49,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
12,991.87,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
13,990.24,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
14,988.61,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
15,986.98,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
16,985.36,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
17,983.73,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
18,982.10,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
19,980.48,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
20,978.85,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
21,977.22,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
22,975.60,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
23,973.97,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
24,972.34,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
25,970.72,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
26,969.09,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
27,967.46,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
28,965.84,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
29,964.21,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
30,962.58,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
31,960.95,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
32,959.33,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
33,957.70,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
34,956.07,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
35,954.45,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
36,952.82,50,0,0,AI,100.00,0.00,low,wsn_dqn_E500_T1000_20260508_150952.pth
