episode,reward_mean,reward_sma,avg_qos,drops,retries,edf
34,564.4986601896081,574.1077189993947,0.8764255700911496,169,2170,0.24251920443493832
35,557.4036851902948,564.5712763048139,0.8574620681269024,196,2207,0.0913841307520112
36,624.0013478076237,571.810552082239,0.879114499901792,166,1874,0.029301634201915158
37,575.3665800425371,575.607772131746,0.8730176981045713,174,2116,0.20526990795364705
38,581.1072363918883,575.1931330130561,0.8681736986309441,181,2088,0.13204574812188039
39,627.2134936084215,580.7920693123185,0.8805495734090991,164,1858,0.036611470453433645
40,603.985947999806,581.1126282141419,0.88239729909264,161,1973,0.14855307303338106
41,612.8720386619614,581.2548746975248,0.8719771545876656,176,1930,0.010316556334565519
42,493.83550554821875,576.0872529000887,0.8547408149837415,199,2523,0.2727961206236346
43,629.9793041686167,587.0263799608977,0.8826778285231288,161,1844,0.07763399448000508
44,559.7100513940786,586.5475190813447,0.8707588811774457,177,2194,0.19875668530619459
45,616.6938671067161,592.4765372729868,0.8825430124883257,161,1910,0.09351332282682329
46,595.0228326431408,589.5786857565384,0.8787952665710456,166,2018,0.15602040635334324
47,593.1880277469311,591.3608305269779,0.8794834106756768,165,2027,0.16401308380298388
48,598.3762050741561,593.0877273952046,0.8746605466167456,172,2002,0.05545633665765811
49,556.3302555634773,585.9994035907102,0.8784112647532072,166,2210,0.29087538832936755
50,562.9147285185944,581.8922816425891,0.8707765443196808,177,2178,0.23253984700833435
51,564.2682280710203,577.031900583495,0.8847794899716702,157,2170,0.28184968246925673
52,557.0409959439107,583.3524496230642,0.8742656479214328,172,2207,0.26844820512829465
53,590.0208640139637,579.356605607599,0.8766764998602375,169,2043,0.17936999364332554
54,587.9268098468998,582.178281452881,0.8899175385891048,150,2052,0.27656227050693505
55,588.6165039725412,579.3705451394635,0.8647016204521152,186,2051,0.02654775061557585
56,604.352139601194,580.303475835269,0.8746980201582376,172,1972,0.058794858725743554
57,571.8541297139008,578.1700860319659,0.8590104179667031,194,2135,0.01356818667316142
58,592.3276872857294,577.5652342531232,0.8710977312537479,177,2032,0.0975990992289793
59,573.0553816069636,579.2377468574718,0.8694883210557296,179,2128,0.1166031869068446
60,576.0964728835067,580.555921293963,0.8681236985979153,181,2113,0.08140470953216877
61,560.6346265881485,580.1925611456759,0.8756952500903232,170,2189,0.24862125274557878
62,587.9078538625389,583.2792469375387,0.871747330828672,176,2054,0.10702599800807679
63,615.3654174883771,585.81370228498,0.8769185163855433,169,1917,0.08428035290621423
64,579.7924887768611,585.0002701779762,0.8730517130025264,174,2094,0.16280882494747453
65,599.0115269885839,586.0397724795805,0.8704675722932673,178,1999,0.04227726749242879
66,538.1531017927329,579.4198686987343,0.86432224195094,186,2302,0.2406590942262119
67,564.7181803375955,578.7062737611037,0.8540645317964425,201,2171,0.022365193103931248
68,516.7554039546383,571.1490454279947,0.864729087456044,185,2408,0.2960660809801552
69,549.5469870584801,568.7982059731463,0.8686126886809025,180,2245,0.23167343078899721
70,569.9765677148532,568.186215456281,0.861039170954608,191,2144,0.059614704460251716
71,573.8541407603984,569.5081668735058,0.8618107068707656,190,2125,0.0016566351370807197
72,592.076225908742,569.9250040781262,0.8844077161620679,158,2032,0.24463842853645024
73,574.288463087972,565.8173086380857,0.8785964346034328,166,2121,0.21205720315428514
74,512.9000974486482,559.1280695052644,0.8577205732870776,195,2428,0.21870215041229618
75,548.4289595936818,554.0698127657743,0.871351744621132,176,2250,0.2313811040057837
76,596.2242611902191,559.8769287055229,0.8711267704586024,177,2013,0.02221339552022711
77,566.7094984712669,560.07606051889,0.8652588822683559,185,2160,0.10753971856328177
78,609.6137782915921,569.3618979525854,0.8768802282977999,169,1946,0.03476071785753891
79,529.4339686536068,567.3505961120981,0.8634494549892312,187,2345,0.25893102776267807
80,560.543091474806,566.4072484880933,0.8693556173716848,179,2190,0.18698943804826737
81,621.0000243045952,571.1218368425131,0.8860291561166896,156,1888,0.09926940745579475
82,633.2469456961555,575.2389088212543,0.8820034286077016,162,1828,0.01906750508580709
83,569.551575642065,574.7652200766637,0.8645779224979793,186,2146,0.09329469651469866
84,582.2329729251798,581.6985076243169,0.8744936340890704,172,2082,0.09755499660802411
85,555.92935886058,582.4485475510066,0.8735725932285527,173,2213,0.21888185350141923
86,590.1806492831139,581.8441863602961,0.87947593781182,165,2042,0.19126724140656393
87,553.6951369079478,580.5427502039641,0.8742488021028728,172,2224,0.26616382277289796
88,600.0212240770775,579.5834947825127,0.8830969817447951,160,1993,0.14166447754858477
89,630.0028668704937,589.6403846042015,0.8805563261180359,164,1844,0.035878273781490506
90,555.2978382314254,589.1158592798633,0.8714422745018039,176,2216,0.21397343616689848
91,574.7594601104033,584.4918028604442,0.8813791382944975,162,2118,0.22823551458506922
92,588.6053141391308,580.0276397047417,0.875946884137704,170,2050,0.16838315927084888
93,599.105990674776,582.9830812080128,0.8872769479066671,154,1997,0.2312901539863683
94,549.1608941414969,579.6758733296444,0.8657480169934831,184,2247,0.14813867890931723
95,614.7974294158737,585.562680385174,0.8874334619464193,154,1919,0.1568198488145982
96,520.069484808765,578.551563937739,0.85290260926776,202,2393,0.12826230550756487
97,573.4744095115675,580.529491198101,0.8611202749753536,191,2127,0.007625738023228556
98,610.740173934738,581.601386183867,0.8739903396929488,173,1940,0.032367428097991334
99,587.8667418769419,577.3877736845118,0.8633443060188319,188,2055,0.009428755706020276
100,550.0234378860939,576.8603336499788,0.8608601126459369,191,2243,0.1909231233791341
101,575.1525776914673,576.899645408085,0.8660234274774016,184,2118,0.094306794322898
102,510.3032709382557,569.0694410879976,0.8465179202992615,211,2442,0.15257120734941082
103,567.1389198767752,565.8727340081975,0.8841428186895688,158,2156,0.2722699421778279
104,587.7842319367345,569.7350677877213,0.8668332980574969,183,2055,0.07478766874466249
105,558.0523254825652,564.0605573943905,0.8630536817512879,188,2203,0.12311487691068891
106,545.6683840432697,566.6204473178409,0.8706508807167967,177,2264,0.2266653415629146
107,612.3384010202998,570.5068464687141,0.878279299692036,167,1932,0.06863944964748674
108,623.8267463032278,571.8155037055631,0.8769807573715409,169,1875,0.023093972948637898
109,610.3208658189219,574.0609160997611,0.8796526443022544,165,1942,0.0869254358741304
110,590.672170446181,578.1257893557697,0.8655009801469976,185,2041,0.04836638617620132
111,504.72919553080203,571.0834511397032,0.8617914209415216,189,2468,0.2789092957027719
112,531.8061655908576,573.2337406049635,0.869100593290044,179,2333,0.24243611386932507
113,593.4979935287421,575.8696479701601,0.8851342599767047,157,2025,0.19002112695312703
114,496.44337882445615,566.7355626589324,0.8540399348653809,200,2510,0.2614381770563153
115,532.5745585639561,564.1877859670715,0.8614429462037649,190,2330,0.24110162306973432
116,573.7316336879155,566.9941109315359,0.866698417096168,183,2125,0.05597101766581075
117,500.4312868145839,555.8033995109644,0.858314495041232,194,2490,0.2677676995469933
118,610.4300640821392,554.4637312888556,0.8838805005917225,159,1941,0.16180267257469522
119,556.6417112284937,549.0958158298128,0.8735483379064487,173,2209,0.24223204654921876
120,519.5474581981275,541.9833446050073,0.8654852471591952,184,2394,0.26882738997704797
121,543.7437847724559,545.8848035291728,0.855224017355844,199,2275,0.09540104249155916
122,621.2778206797473,554.8319690380617,0.876309797754288,170,1888,0.033015577358303023
123,629.5588538738366,558.4380550725712,0.8833466935165208,160,1846,0.0683805487625825
124,589.8957552542593,567.7832927155515,0.873187811858264,174,2044,0.1281323365878769
125,498.8419928425662,564.4100361434125,0.8576043829215128,195,2498,0.24540442977674792
126,516.820372967675,558.7189100713884,0.8647841267354128,185,2408,0.258219174976903
127,669.7934275355675,575.6551241434868,0.8949266808688647,144,1645,0.002085639159357211
128,579.0251728632771,572.5146350216006,0.8751626594572096,171,2098,0.1532241907732697
129,564.305208104075,573.2809847091587,0.8652666267404873,185,2172,0.1252233009446337
130,621.2099645066126,583.4472353400072,0.8790852217283537,166,1888,0.06663234314121907
131,628.1933006413743,591.8921869268991,0.8812206618720912,163,1853,0.03595961020010484
132,564.3029606727155,586.194700926196,0.8666292494967304,183,2172,0.10128455142108839
133,551.3938059705224,578.3781961358645,0.8734804646757064,173,2235,0.28287291117375574
134,605.0847015595936,579.8970907663978,0.8817710431294999,162,1968,0.09696087960622657
135,541.4147306031474,584.154364542456,0.8593774411784952,193,2286,0.1556371865230098
136,519.2058959530478,584.3929168409934,0.8542905114392272,200,2397,0.21090568766855336
137,622.1097112694283,579.6245452143794,0.8854023877148496,157,1883,0.1090888807137882
138,534.1352515216696,575.1355530802186,0.8705125591145312,177,2321,0.29153462481628817
139,457.24599232939795,564.4296315027509,0.8410704608241552,218,2706,0.2887341884826334
140,601.7833240025171,562.4869674523414,0.8739986431195823,173,1985,0.07553468874760924
141,551.9384728241548,554.8614846706195,0.8664826736859527,183,2233,0.14917455176771563
142,592.7503126477391,557.7062198681218,0.8732163240637904,174,2030,0.0902634929450309
143,613.7007920069577,563.9369184717654,0.8811053339445519,163,1925,0.08545214831324029
144,601.8513857889344,563.6135868946994,0.872638323891896,175,1985,0.011066084206359838
145,594.5486172653495,568.9269755609196,0.8816271086695767,162,2020,0.18286930019396905
146,593.4152818212688,576.3479141477417,0.8802340518279632,164,2026,0.15080370696865844
147,594.4789552578868,573.5848385465877,0.8648272040343928,186,2022,0.015443625374996805
148,581.1513264903081,578.2864460434514,0.8660813792966687,184,2088,0.08359393927098342
149,513.5956689657291,583.9214137070845,0.8619208940936136,189,2424,0.2724797657899961
150,631.5156023319591,586.8946415400287,0.8861817976820601,156,1836,0.07186856720009173
151,648.8291017819298,596.5837044358062,0.8877553356486049,154,1750,0.04346846162736693
152,632.3836706364905,600.5470402346814,0.8931710612312479,146,1831,0.1468358280832689
153,491.78555980623133,588.3555170146087,0.8561200473359104,197,2533,0.2956951362331802
154,638.9102444998744,592.0614028857028,0.8883348059442319,153,1799,0.07261658145345012
155,546.1748977149923,587.2240309306669,0.8636280021674352,187,2262,0.20164066422176355
156,543.1426636395338,582.1967691124935,0.8650256485522575,185,2277,0.22848588459861527
157,614.803821756023,584.229255762307,0.8769532194467543,169,1920,0.0712912631977199
158,544.678820510568,580.5820051643332,0.8670807204469624,182,2269,0.21846490458355786
159,589.6187099839146,588.1843092661518,0.8766476673021192,169,2045,0.11033493981577597
160,546.4593869703722,579.678687729993,0.8608768486596584,191,2261,0.18969174917807383
161,569.2078158773495,571.7165591395349,0.870143665995448,178,2147,0.1900589132282684
162,608.5797795420636,569.3361700300923,0.8845440671019208,158,1950,0.16073240522242754
163,636.2064116928007,583.7782552187492,0.8834234472127849,160,1813,0.02708693101632249
164,523.434860477039,572.2307168164657,0.8648337425870752,185,2375,0.2505907486767714
165,605.9076760715561,578.2039946521221,0.8796475571066921,165,1964,0.09623401949152074
166,608.5271556369958,584.7424438518682,0.8789420687567296,166,1951,0.055955553119956265
167,618.0371419241006,585.065775868676,0.8769481014798544,169,1904,0.012232542466429174
168,573.9693718959217,587.9948310072114,0.8722921782043447,175,2123,0.17726788295647253
169,566.3637048641858,585.6693304952385,0.8750525300962545,171,2161,0.2032693085526847
170,589.4793561224438,589.9713274104457,0.8640769468712935,187,2047,0.004976348678356846
171,585.6187097611573,591.6124167988265,0.875224306423801,171,2065,0.1536279174897843
172,626.551498211671,593.4095886657872,0.8833399890440767,160,1861,0.06794873255938139
173,549.11555252544,584.7005027490511,0.8650431516956808,185,2247,0.19355183712283494
174,627.7428860465071,595.1313053059979,0.8854578762314921,157,1855,0.05230992870149743
175,487.82332184048346,583.3228698828906,0.8434972469989952,215,2554,0.20728132143073977
176,549.7187145487409,577.4420257740652,0.8602275386970176,192,2245,0.11602060389016122
177,527.0468367974212,568.3429952613972,0.8648612960621248,185,2357,0.28101899662102037
178,591.4023617915594,570.0862942509609,0.868294899822564,181,2037,0.04125628324379797
179,560.3368761219008,569.4836113767325,0.8602575046774048,192,2192,0.10231990531507755
180,573.821270491665,567.9178028136546,0.8632455232966951,188,2125,0.03404205637217672
181,553.1581987371807,564.6717517112569,0.8762877133099936,169,2226,0.2774080854835688
182,602.3814719557722,562.2547490856671,0.8942902102233335,144,1980,0.26320180601429427
183,569.5307338113679,564.2962672142598,0.8666602585078729,183,2146,0.07738248831454668
184,564.1412867743791,557.9361072870471,0.8757481938211336,170,2172,0.1979952138102537
185,532.1020800129344,562.3639831042922,0.8628079686413328,188,2332,0.24516666006036475
186,596.3501368255609,567.027125331974,0.8815928829634895,162,2011,0.1665602434798387
187,566.411908722432,570.9636325244753,0.8666000492923815,183,2161,0.15889517350680193
188,549.2426759474117,566.7476639400604,0.8553289612341335,199,2248,0.0725556872701355
189,620.2065637282321,572.7346327006936,0.8783473136631856,167,1893,0.027930830341769762
190,495.59032736338,564.9115383878651,0.8561393567397656,197,2514,0.269164727385998
191,520.868071948292,561.6825257089762,0.8577662705169687,195,2388,0.2701254171489991
192,521.2405709219694,553.5684356055959,0.8522192158090984,203,2387,0.18993043718198038
193,518.8363671558723,548.4989989400464,0.8507504136124103,205,2399,0.1017089373146102
194,587.5193835239972,550.8368086150082,0.873872002801672,173,2056,0.10476287238379826
195,564.5121449514318,554.077815108858,0.87362633786176,173,2170,0.2177867036610718
196,509.8158844274525,545.4243898690471,0.8576560135194136,195,2443,0.26913307798577313
197,590.2100898613342,547.8042079829372,0.887160788001848,154,2041,0.26612592727953516
198,568.2301585973855,549.7029562479347,0.8785520494981944,166,2151,0.23396266375728714
199,545.3500921457014,542.2173090896816,0.8664179523307896,183,2266,0.1926094938462863
200,586.2561143483606,551.2838877881798,0.8654503229782177,185,2063,0.02524198949851465
201,644.2003555663537,563.6171161499858,0.8870019094457454,155,1773,0.04848861422838413
202,520.9938948336045,563.5924485411495,0.861966478769252,189,2387,0.2695662565581238
203,572.631512949918,568.9719631205539,0.8687876520880072,180,2130,0.18192871789787698
204,601.6114066406229,570.3811654322164,0.8739608039896737,173,1986,0.0027591154849888944
205,604.8241622012523,574.4123671571986,0.8747406764960024,172,1970,0.03044146285980963
206,599.9293498647714,583.4237137009304,0.8851613953684304,157,1993,0.19905053073241674
207,560.7119974907208,580.4739044638692,0.8532851043661128,202,2191,0.001518475153865606
208,639.9806539977424,587.6489540039049,0.8834184393973623,160,1794,0.048242415425249596
209,458.78498252550554,578.9924430418853,0.8355034038090816,226,2699,0.16462013680997584
210,549.6787232655356,575.3347039336027,0.8720970247551039,175,2244,0.20756855930780796
211,577.3215935866834,568.6468277356357,0.8751292492110199,171,2106,0.19558837785078015
212,615.3480108334127,578.0822393356165,0.8804405335136928,164,1917,0.06728079283816793
213,567.870701242061,577.6061581648307,0.87574651255864,170,2153,0.21365376640426076
214,628.7658809075151,580.3216055915201,0.8819384377815447,162,1850,0.07117472624904002
215,554.4790046300739,575.2870898344021,0.8637476342796799,187,2221,0.09761990944778032
216,571.293062777454,572.4234611256704,0.8757771855519912,170,2136,0.22394742153540723
217,539.1696844797958,570.2692298245779,0.8607613280897328,191,2297,0.1948898697141644
218,571.4506199921675,563.4162264240205,0.879999154234976,164,2135,0.2547670231482534
219,594.9924084344829,577.0369690149182,0.8809375083153864,163,2018,0.197283867690103
220,514.7792046117514,573.5470171495398,0.8527814872942056,202,2419,0.1704925810006415
221,620.6368804113733,577.8785458320087,0.8790889484813234,166,1891,0.028102430348427743
222,600.8418404731977,576.4279287959873,0.87744712443378,168,1989,0.11031474091783006
223,559.7400597933907,575.6148646511203,0.8624050098780551,189,2195,0.07956071030451763
224,515.2357928818886,564.2618558485576,0.8409602886771583,219,2418,0.07319689301372508
225,510.3816532730687,559.8521207128572,0.8647080952113168,185,2440,0.29190316642573366
226,614.6339237870393,564.1862068138155,0.8838871741418745,159,1920,0.11792931740002811
227,555.8389907086525,565.8531374367013,0.8749469933628711,171,2213,0.26761396655313396
228,523.8064081306305,561.0887162505476,0.8557487981596785,198,2374,0.18934158779917887
229,565.0335348779638,558.0928288948955,0.8763890739129593,169,2167,0.23844339106249451
230,538.3517813666399,560.4500865703845,0.8607540965307137,191,2301,0.15079112793155763
231,592.5395818262812,557.6403567118753,0.8808740830497768,163,2030,0.17307116538790773
232,599.4522427957342,557.5013969441289,0.878156932991704,167,1996,0.14775530814565915
233,629.3743621050364,564.4648271752934,0.8854887256673465,157,1847,0.058572896339413344
234,516.919237993766,564.6331716864813,0.8556659514860472,198,2408,0.2167356345784516
235,590.9441825428327,572.6894246134576,0.8696760518589745,179,2039,0.08423170873225673
236,617.4682090987599,572.9728531446297,0.8748490133383263,172,1907,0.007294789929436152
237,562.6941843912745,573.6583725128919,0.87289195373422,174,2179,0.19364168877215035
238,575.2291701015242,578.8006487099813,0.8611254756777377,191,2118,0.05313320382211468
239,487.9831671597069,571.0956119381556,0.8546620777293297,199,2552,0.2821375753058743
240,535.1250706373543,570.7729408652269,0.8747335671413016,171,2316,0.2861785731007762
241,562.8032515623455,567.7993078388333,0.8785331217681144,166,2178,0.2744593170661345
242,541.2947911413694,561.9835626733969,0.8572749276958928,196,2287,0.11104761007663332
243,601.4233246631982,559.1884589292132,0.8733048841040393,174,1987,0.004636984958660229
244,501.7655696707807,557.6730920969146,0.8589839515245008,193,2483,0.2784955687763176
245,555.7212401839399,554.1507978610255,0.8609662895366577,191,2215,0.1284552444951943
246,548.673906017077,547.2713675528571,0.8776250236312304,167,2248,0.28999644571310085
247,570.537363047991,548.0556854185287,0.8848576192709728,157,2139,0.28908599312677585
248,503.80846424354877,540.9136148327311,0.8597561736348025,192,2473,0.255902836640208
249,568.9065097907929,549.0059490958398,0.8645478568025232,186,2149,0.0883346676208757
250,567.9063109415728,552.2840731262617,0.862422497612612,189,2154,0.11552931858057758
251,519.6598062199428,547.9697285920214,0.8605535021438393,191,2394,0.25534100145505706
252,585.2924122000785,552.3694906978923,0.8710238910536063,177,2067,0.0950766015468833
253,632.3573121627421,555.4628894478467,0.8833621502868688,160,1832,0.05084782400582775
254,564.4579187044152,561.7321243512101,0.8652233136437513,185,2171,0.16704037873750505
255,468.76506879287535,553.0365072121037,0.8474411473894873,209,2648,0.2808464322482343
256,628.141205462542,560.9832371566501,0.8938526135947744,145,1852,0.2088089390024919
257,570.6346711296759,560.9929679648187,0.8694822437279529,179,2140,0.17101835102680948
258,587.0288413618582,569.3150056766497,0.8682800828268039,181,2059,0.02915294813123056
259,546.5594989324608,567.0803045908164,0.8643363496412289,186,2260,0.18450216800975092
260,516.9502197804637,561.9846954747054,0.8675697446452176,181,2407,0.297016155031279
261,604.9193376565264,570.5106486183638,0.8753922438460633,171,1969,0.04202520457095721
262,556.0367061086697,567.585078009223,0.8644426412693615,186,2213,0.155498895709121
263,553.8537688908099,559.7347236820298,0.8721149619615951,175,2223,0.26321192157838663
264,526.3155906013436,555.9204908717226,0.8599420307207504,192,2361,0.22223058532626133
265,539.7690463423257,563.0208886266676,0.8621934406253111,189,2294,0.20910472229858038
266,576.3493240977324,557.8417004901867,0.8729933943704495,174,2111,0.21074522519613278
267,577.5650012394495,558.534733501164,0.8653727722412744,185,2106,0.10784734536592655
268,590.4924990092503,558.8810992659031,0.8752784514076144,171,2041,0.088077553279348
269,551.2769560913835,559.3528449817956,0.8713789766289711,176,2236,0.24280834664355408
270,460.0641602994178,553.6642390336908,0.8424874506400752,216,2692,0.24303401840375422
271,560.946436504756,549.2669489185139,0.8805823530642448,163,2187,0.2601216955740311
272,527.9603356038705,546.4593118680339,0.8683364795339976,180,2352,0.2739721657669414
273,542.1868559549922,545.2926205744521,0.8614977300793976,190,2282,0.15340271965828134
274,598.0107136879669,552.4621328831145,0.8767142600332809,169,2003,0.15045488840615986
275,567.8323922006568,555.2684674689475,0.8785682742812351,166,2153,0.23948855369003252
276,608.7134375023353,558.504878809408,0.8894330131736112,151,1949,0.19498917923332953
277,579.910307805672,558.7394094660301,0.877245776874744,168,2093,0.210590063177311
278,484.73317770243864,548.1634773353491,0.8455214209906239,212,2569,0.2387378008308303
279,530.8363046488852,546.1194121910992,0.8669936648792976,182,2338,0.2670016025452699
280,564.7483588303668,556.5878320441941,0.8617370895291977,190,2170,0.10139854705546074
281,585.1411347891442,559.0073018726329,0.8696390436003465,179,2068,0.1126748857919832
282,558.0727792458792,562.0185462368338,0.8546952023723065,200,2204,0.028194581952260697
283,582.7362044430182,566.0734810856363,0.8765904186469423,169,2079,0.1734840422988522
284,625.9565842967268,568.8680681465123,0.8804717802330472,164,1864,0.010782682139022625
285,558.4226764571215,567.9270965721587,0.8658379689582055,184,2201,0.13967940543973803
286,564.8104314602687,563.5367959679521,0.865884561974068,184,2169,0.16279339041227298
287,648.1284171402438,570.3586069014093,0.8919541984359016,148,1753,0.08596237563848531
288,581.3700353641646,580.0222926675818,0.8758828181823751,170,2086,0.17724997817070323
289,617.6651006427415,588.7051722669676,0.8762630454219471,170,1906,0.009150074981714829
290,579.2578817264686,590.1561245565778,0.8618667540999088,190,2098,0.011204456624764325
291,553.8828511941525,587.0302961970785,0.8721236662412536,175,2223,0.24678016819789747
292,567.9463055507691,588.0176488275675,0.8673808659626366,182,2154,0.10805719242337887
293,609.7011763908351,590.7141460223492,0.8720160686646352,176,1946,0.038118153795565435
294,576.0599572375335,585.7244833164299,0.8688293302775856,180,2113,0.1566729780164413
295,552.2718103728162,585.1093967079994,0.8699623535154472,178,2231,0.23099806592958325
296,608.3450803731213,589.4628615992846,0.8739996206235624,173,1952,0.06474630824905295
297,551.8495967925812,579.8349795645183,0.8637124162365192,187,2234,0.18686714274570007
298,626.9516326751752,584.3931392956194,0.8840107086676415,159,1859,0.0256042394981304
299,586.8285469557385,581.309483926919,0.8654396819190535,185,2060,0.03100903270116462
300,523.0196510224974,575.685660856522,0.8774427522384912,167,2376,0.3188127789408888
301,535.6980028893254,573.8671760260393,0.87330859029636,173,2313,0.3243810729660639
302,445.14267864275695,561.586813335238,0.8465550667133216,210,2766,0.38245794089892393
303,465.41967381017344,547.1586630771719,0.8662945087028272,182,2663,0.43565480023359693
304,362.12428532566605,525.7650958859851,0.8540688528621719,198,3178,0.5855112476775207
305,493.17674783751255,519.8555896324548,0.8582394219340584,194,2526,0.3097802089807172
306,534.3698491582114,512.4580665109638,0.8642588976605727,186,2321,0.19377388376474758
307,387.86660543992673,496.05976737569836,0.8403817347007856,218,3051,0.47711171686122217
308,600.0131898273906,493.3659230909199,0.8774237632365007,168,1993,0.16249935075724453
309,516.2109918316387,486.3041675785099,0.8619266703200344,189,2411,0.26338285242338166
310,553.9959173288499,489.4017942091452,0.8567255057580192,197,2224,0.047073828805359576
311,597.2394288110279,495.5559368013154,0.867624227980764,182,2008,0.015210446049274505
312,313.7599394045504,482.41766287749476,0.8445539700593616,211,3420,0.577589048806755
313,435.32969163744843,479.40866466022237,0.8709426340085992,175,2813,0.5015880723073235
314,481.91524695413545,491.38776082306924,0.880481245714216,162,2580,0.4175845236562188
315,525.1107332935328,494.58115936867114,0.8620525616314808,189,2367,0.24537176664856192
316,541.7365324887368,495.3178277017238,0.8552175842575983,199,2285,0.10397659204250746
317,560.8262133110302,512.6137884888341,0.8589216673008081,194,2190,0.09386222560265163
318,587.6114975008387,511.37361925617887,0.8745407234628967,172,2055,0.15014573889875718
319,553.2775653816801,515.0802766111831,0.8797702556230472,164,2225,0.3295359988236723
320,479.62908093426955,507.64359297172496,0.8720508458725128,174,2592,0.42875755362003737
321,477.50850653523355,495.67050074414567,0.8692736463298976,178,2603,0.39611842603063874
322,595.0112588702573,523.7956326907163,0.8781049955387537,167,2018,0.1679603381675657
323,362.227328644507,516.4853963914221,0.8667376708745712,180,3177,0.5729191683979165
324,456.5812014781972,513.9519918438284,0.865528266484032,183,2707,0.4427381500174611
325,533.2134541018486,514.7622639246599,0.879608656420032,164,2325,0.3326124315068404
326,487.86710824876315,509.37532150066255,0.8638055966024729,186,2552,0.36703244774061133
327,518.5045155627145,505.143151725831,0.8570448315449903,196,2400,0.2517600374566739
328,615.7839823487943,507.9604002106265,0.890224260062568,150,1914,0.14863859370069446
329,538.2997697365516,506.46262064611363,0.8649656151160705,185,2301,0.21358360719075695
330,449.16573060539105,503.41628561322585,0.8654734660287776,183,2744,0.45470766627862147
331,578.1863050281912,513.4840654625216,0.8646303850677384,186,2103,0.008636093177853521
332,600.5559785275265,514.0385374282484,0.8732628359268472,174,1991,0.06964358430414974
333,578.8004721728219,535.69585178108,0.866078883634528,184,2100,0.027601585213051647
334,660.6046601179257,556.0981976450528,0.8913474780280424,149,1691,0.02443728139138208
335,392.77932208192914,542.054784443061,0.8607050635151927,189,3025,0.5132763504066044
336,499.8567140508102,543.2537450232655,0.8757574540953503,169,2491,0.4221947156280142
337,477.40780840733237,539.1440743077274,0.8482394371484375,208,2605,0.2845042974523951
338,594.6346429176806,537.0291403646161,0.8704829631005696,178,2021,0.05870049639060088
339,503.63061361613046,533.5622247525739,0.8569354871964712,196,2474,0.2949695250700994
340,460.9688441966578,534.7425361117006,0.84881665207496,207,2687,0.2840830624683394
341,565.9999847381886,533.5239040827004,0.8679878564793839,181,2163,0.10392112194600911
342,524.2819440309022,525.8965006330379,0.8605879841453616,191,2371,0.2603109895427838
