episode,reward_mean,reward_sma,avg_qos,drops,retries,edf
0,531.9391999844702,531.9391999844702,0.868358560208428,180,2332,0.2852142919229748
1,569.5149015854261,550.7270507849481,0.8743630259185097,172,2145,0.21959818254342153
2,628.9559373646589,576.8033463115183,0.8924513964494064,147,1848,0.17959754525911098
3,600.567027415297,582.744266587463,0.8761163400406888,170,1991,0.04680559213273095
4,622.364015167546,590.6682163034797,0.8790657330257432,166,1882,0.04679835610086079
5,584.653847456728,589.6658214956877,0.8619074410266144,190,2071,0.017425083650459836
6,541.7976388165615,582.8275096843839,0.8719993111585695,175,2283,0.2598528437324805
7,621.8992342263418,587.7114752521287,0.8923698755217745,147,1883,0.18033450352296262
8,574.2863155798707,586.2197908441,0.8785910577533927,166,2121,0.21242177333881365
9,649.3933745384894,592.5371492135389,0.8863265186168896,156,1747,0.006175348288740734
10,497.29858709765045,589.073087924857,0.8519591979659511,203,2506,0.29097295564859826
11,511.08149458155185,583.2297472244696,0.859844302162428,192,2437,0.2497327922401265
12,559.6035598544233,576.294509473446,0.86029993823158,192,2196,0.06370173320348284
13,579.9912583639854,574.2369325683148,0.866078338334136,184,2094,0.05454749016213018
14,616.6064329132031,573.6611743428805,0.8755202768148488,171,1911,0.055021352956030146
15,605.0966486855143,575.7054544657592,0.877487844843208,168,1968,0.09127267288786131
16,553.4426149488328,576.8699520789862,0.8637184334461704,187,2226,0.15742692948967135
17,582.9176093189348,572.9717895882457,0.8717403389758153,176,2079,0.12958350559263473
18,589.3903583210291,574.4821938623614,0.8675590274084424,182,2047,0.08736874205941257
19,578.3589230026461,567.3787487087772,0.8751451372791225,171,2101,0.18355586841671384
20,645.3302190863624,582.1819119076483,0.8905067423412263,150,1767,0.04184815819561255
21,550.1453776920845,586.0883002187015,0.8559626733127615,198,2243,0.08764339456056544
22,543.3069496052043,584.4586391937797,0.8544867375345464,200,2277,0.1099085529881075
23,521.6878573350829,578.6282990908894,0.8493876310221753,207,2385,0.13682099526511077
24,542.2964615364657,571.1973019532157,0.8678161117249088,181,2281,0.23555278841790406
25,619.8018959840653,572.6678266830708,0.8762387097836327,170,1895,0.05990213464750792
26,575.0017051645165,574.8237357046391,0.8751544012678887,171,2118,0.15427033152408348
27,609.1798010972019,577.4499548824658,0.8838523719158408,159,1947,0.17772437065861274
28,594.7044638117387,577.9813654315369,0.8655302270269304,185,2021,0.013935123815999317
29,564.961632618886,576.6416363931609,0.8694277776664504,179,2168,0.1822634555704315
30,581.1308178856548,570.2216962730901,0.8695698598878353,179,2088,0.051157237106187456
31,624.570465028202,577.6642050067019,0.8826092374505272,161,1871,0.019515477895583853
32,559.2196764299135,579.2554776891727,0.8784525769408945,166,2196,0.28466566117599995
33,470.9772542234436,574.1844173780088,0.8488677565923265,207,2637,0.2896896099223678
34,586.5879126542043,578.6135624897827,0.8878196669051728,153,2059,0.24251920443493832
35,643.270092284113,580.9603821197875,0.8911701036706784,149,1777,0.0913841307520112
36,626.619963654212,586.122207968757,0.8791374272500816,166,1861,0.029301634201915158
37,550.5013816992065,580.2543660289574,0.8671471678877648,182,2240,0.20526990795364705
38,571.8322579977105,577.9671454475546,0.8737093472210624,173,2134,0.13204574812188039
39,647.7600556640886,586.2469877520749,0.88769311016868,154,1755,0.036611470453433645
40,583.1974075522069,586.4536467187302,0.8773215549347687,168,2077,0.14855307303338106
41,642.8549510563683,588.2820953215466,0.8863296389295432,156,1780,0.010316556334565519
42,518.192449721595,584.1793726507149,0.862640528214664,188,2401,0.2727961206236346
43,620.3707975287901,599.1187269812496,0.8804792707246608,164,1892,0.07763399448000508
44,546.6132805265162,595.1212637684807,0.8636839694699496,187,2260,0.19875668530619459
45,620.0964806575016,592.8039026058195,0.8832798288507056,160,1893,0.09351332282682329
46,568.0527803245101,586.9471842728494,0.8687457462157256,180,2153,0.15602040635334324
47,582.1751050166517,590.1145566045939,0.8716273307393192,176,2082,0.16401308380298388
48,594.5588116152105,592.387211966344,0.872534322066608,175,2021,0.05545633665765811
49,496.7948420620369,577.2906906061387,0.8575641565322256,195,2508,0.29087538832936755
50,592.1853825922984,578.1894881101479,0.8899851396614727,150,2031,0.23253984700833435
51,463.6330642350702,560.2672994280181,0.8418203806772,217,2674,0.28184968246925673
52,565.2044803956373,564.9685024954223,0.8820786261390849,161,2166,0.26844820512829465
53,539.1803143195116,556.8494541744946,0.8621969120136713,189,2297,0.17936999364332554
54,552.9881809518436,557.4869442170271,0.8763003052226256,169,2227,0.27656227050693505
55,619.0346523942743,557.3807613907045,0.8762650118010024,170,1899,0.02654775061557585
56,612.1865484233895,561.7941382005923,0.8776085333179489,168,1933,0.058794858725743554
57,626.0709383780065,566.183721536728,0.87702835835674,169,1864,0.01356818667316142
58,583.7817561883292,565.1060159940398,0.8773016973774808,168,2074,0.0975990992289793
59,630.2401170978012,578.4505434976161,0.8910889973951144,149,1842,0.1166031869068446
60,580.3598594502963,577.2679911834159,0.8646569939859728,186,2092,0.08140470953216877
61,515.7634249350662,582.4810272534155,0.852867264099428,202,2414,0.24862125274557878
62,574.8803353503858,583.4486127488905,0.8709460027607183,177,2119,0.10702599800807679
63,626.3817770465898,592.1687590215981,0.8812446437007784,163,1862,0.08428035290621423
64,577.3933351361517,594.609274440029,0.8737394903933864,173,2106,0.16280882494747453
65,579.6084614762485,590.6666553482265,0.8646507858890895,186,2096,0.04227726749242879
66,556.4881354417092,585.0968140500585,0.8721471063146616,175,2210,0.2406590942262119
67,607.9994749353152,583.2896677057894,0.8761511729073312,170,1954,0.022365193103931248
68,514.083105380673,576.3198026250236,0.8654123003580769,184,2421,0.2960660809801552
69,575.1736287266152,570.8131537879051,0.8737269633529368,173,2117,0.23167343078899721
70,579.5549841777671,570.7326662606522,0.8681786914684544,181,2096,0.059614704460251716
71,602.0946511690289,579.3657888840485,0.8691160036742335,180,1984,0.0016566351370807197
72,519.4772012612058,573.8254754751304,0.8605996319038992,191,2395,0.24463842853645024
73,532.3392676348819,564.4212245339597,0.8599902551250016,192,2331,0.21205720315428514
74,537.3189247616864,560.4137834965131,0.8649748165745905,185,2306,0.21870215041229618
75,495.6391787611463,552.0168552250029,0.8435652626177456,215,2515,0.2313811040057837
76,636.6614673792227,560.0341884187543,0.8806215586086881,164,1811,0.02221339552022711
77,572.2898288415711,556.4632238093798,0.8659649626927193,184,2132,0.10753971856328177
78,612.0278302273889,566.2576962940515,0.8769170296049769,169,1934,0.03476071785753891
79,486.31258818496326,557.3715922398862,0.849081452701499,207,2561,0.25893102776267807
80,586.1929100854011,558.0353848306497,0.8759241632309368,170,2062,0.18698943804826737
81,625.5310382746233,560.3790235412091,0.8826205161713832,161,1866,0.09926940745579475
82,640.6192496400979,572.4932283790984,0.886289462648836,156,1791,0.01906750508580709
83,613.9192887181772,580.6512304874278,0.8804104051911232,164,1924,0.09329469651469866
84,564.9457483802464,583.4139128492837,0.8624273126503216,189,2169,0.09755499660802411
85,536.0600650925732,587.4560014824265,0.8670456657395591,182,2312,0.21888185350141923
86,545.3552798723975,578.325382731744,0.8657609608394456,184,2266,0.19126724140656393
87,568.0618216382443,577.9025820114114,0.8771889625456536,168,2152,0.26616382277289796
88,543.5299085778984,571.0527898464622,0.8566391696837888,197,2276,0.14166447754858477
89,594.9431107630473,581.9158421042706,0.8753429319748951,171,2019,0.035878273781490506
90,553.528323727581,578.6493834684886,0.8664915041410992,183,2225,0.21397343616689848
91,531.6930200213318,569.2655816431595,0.8606735033909256,191,2334,0.22823551458506922
92,557.221223347529,560.9257790139026,0.8672669288695201,182,2207,0.16838315927084888
93,520.9265189362183,551.6265020357067,0.859185728606484,193,2388,0.2312901539863683
94,556.3731701083841,550.7692442085206,0.867923345628152,181,2211,0.14813867890931723
95,549.000406321773,552.0632783314405,0.861544481088192,190,2248,0.1568198488145982
96,567.4525249662272,554.2730028408234,0.8687333453835873,180,2156,0.12826230550756487
97,628.3011059493913,560.2969312719381,0.8756513822201976,171,1853,0.007625738023228556
98,629.794273377278,568.9233677518762,0.880532310039752,164,1845,0.032367428097991334
99,659.8303953963871,575.41209621521,0.8906445991154432,150,1695,0.009428755706020276
100,575.5970709254277,577.6189709349948,0.8730327543984113,174,2115,0.1909231233791341
101,602.5046629916208,584.7001352320236,0.8753687563629489,171,1981,0.094306794322898
102,610.3836212922538,590.0163750264961,0.8852595072488464,157,1941,0.15257120734941082
103,539.9858942496712,591.9223125578413,0.8733797765575472,173,2292,0.2722699421778279
104,613.3768484572122,597.6226803927242,0.8761839246828383,170,1927,0.07478766874466249
105,575.4901808162138,600.2716578421683,0.8688361305007488,180,2116,0.12311487691068891
106,541.6066152661061,597.6870668721563,0.8719763220089064,175,2284,0.2266653415629146
107,629.3632644424283,597.7932827214598,0.8833646612241521,160,1847,0.06863944964748674
108,661.7704245831804,600.9908978420501,0.8927433515423112,147,1685,0.023093972948637898
109,570.3494462270025,592.0428029251117,0.8631818249210177,188,2142,0.0869254358741304
110,606.5519330283438,595.1382891354033,0.8761300048177296,170,1961,0.04836638617620132
111,571.3336812065719,592.0211909568984,0.8841686888519712,158,2135,0.2789092957027719
112,510.09009089629865,581.991837917303,0.8555631338412576,198,2442,0.24243611386932507
113,522.3248200157426,580.2257304939101,0.8598938391060168,192,2381,0.19002112695312703
114,523.2231929437997,571.2103649425687,0.8655366072774137,184,2376,0.2614381770563153
115,568.4881132192987,570.5101581828773,0.8771868186451705,168,2150,0.24110162306973432
116,640.9776554215993,580.4472621984266,0.8869704220465768,155,1789,0.05597101766581075
117,510.80411126173396,568.5913468803572,0.8633059514589296,187,2438,0.2677676995469933
118,601.4914839513672,562.5634528171757,0.8810381164843591,163,1986,0.16180267257469522
119,508.2605093672868,556.3545591312043,0.8576755985334775,195,2451,0.24223204654921876
120,546.1963543129762,550.3190012596675,0.8734548334576168,173,2261,0.26882738997704797
121,580.7027581188587,551.2559089508961,0.8695830125367847,179,2090,0.09540104249155916
122,605.4028362044218,560.7871834817086,0.8747313167441719,172,1967,0.033015577358303023
123,621.1791927490365,570.672620755038,0.8797857331590719,165,1888,0.0683805487625825
124,560.8707511148228,574.4373765721401,0.8637458418427136,187,2189,0.1281323365878769
125,509.2853975776794,568.5171050079782,0.8597953267413329,192,2446,0.24540442977674792
126,597.2195783931935,564.1412973051376,0.8893497314462895,151,2006,0.258219174976903
127,643.6394271156662,577.4248288905309,0.8841961663863233,159,1776,0.002085639159357211
128,566.6351731006632,573.9391978054606,0.8687550430840696,180,2160,0.1532241907732697
129,547.7072887082103,577.8838757395528,0.8608555694829496,191,2255,0.1252233009446337
130,622.1719077024248,585.4814310784977,0.8812059728823424,163,1883,0.06663234314121907
131,626.6333753952315,590.074492806135,0.8819571428898593,162,1861,0.03595961020010484
132,573.6250214394972,586.8967113296425,0.871593299859352,176,2125,0.10128455142108839
133,465.6032497113474,571.3391170258735,0.8467721251677184,210,2664,0.28287291117375574
134,614.9230429785795,576.7443462122494,0.8775973645816241,168,1919,0.09696087960622657
135,529.9025550866199,578.8060619631434,0.85444924933648,200,2344,0.1556371865230098
136,593.9663046063121,578.4807345844551,0.88234798833132,161,2023,0.21090568766855336
137,556.7696073474006,569.7937526076287,0.85886963427006,194,2210,0.1090888807137882
138,502.25615311797014,563.3558506093593,0.8548307014114737,199,2481,0.29153462481628817
139,540.7568602072472,562.6608077592631,0.8726672955307536,174,2288,0.2887341884826334
140,589.1186182260487,559.3554788116254,0.8710447391017455,177,2048,0.07553468874760924
141,611.3893630219076,557.8310775742931,0.8859843579057304,156,1936,0.14917455176771563
142,602.8174588684965,560.7503213171929,0.8754626609025088,171,1980,0.0902634929450309
143,576.1157606088822,571.8015724069464,0.8688326598307808,180,2113,0.08545214831324029
144,639.2365368670754,574.2329217957961,0.8848613818859415,158,1798,0.011066084206359838
145,584.6896814261588,579.7116344297499,0.8822178417372593,161,2069,0.18286930019396905
146,619.0521584911837,582.2202198182371,0.8853629166920928,157,1898,0.15080370696865844
147,601.4544684946964,586.6887059329667,0.8697982290086472,179,1987,0.015443625374996805
148,615.8188292065925,598.044973541829,0.8762360849967,170,1915,0.08359393927098342
149,566.8102192016452,600.6503094412686,0.8806677465400655,163,2158,0.2724797657899961
150,601.4829340099061,601.8867410196544,0.8781871734644208,167,1986,0.07186856720009173
151,586.4019537434303,599.3880000918067,0.866834659255344,183,2062,0.04346846162736693
152,598.8703547368393,598.9932896786411,0.8760639873014825,170,1999,0.1468358280832689
153,542.0963427269236,595.5913478904451,0.8776324960482424,167,2281,0.2956951362331802
154,614.5851655876916,593.1262107625067,0.8776245972294375,168,1921,0.07261658145345012
155,521.0666025938007,586.763902879271,0.863400527438728,187,2387,0.20164066422176355
156,564.1181938354719,581.2705064136998,0.8771533153672881,168,2172,0.22848588459861527
157,628.6934931613316,583.9944088803633,0.8868486770932448,155,1850,0.0712912631977199
158,520.9779515563807,574.5103211153421,0.8556926391894977,198,2388,0.21846490458355786
159,641.3576460539607,581.9650638005736,0.8884038623440615,153,1787,0.11033493981577597
160,593.4507616298572,581.1618465625687,0.8886135236996631,152,2025,0.18969174917807383
161,535.2264310496407,576.0442942931898,0.8579418084437463,195,2317,0.1900589132282684
162,501.4548111134719,566.302739930853,0.8464109738863688,211,2486,0.16073240522242754
163,640.8312291080238,576.1762285689631,0.8848807109256991,158,1790,0.02708693101632249
164,504.0603798113563,565.1237499913295,0.8583456300894696,194,2472,0.2505907486767714
165,528.3903789117586,565.8561276231253,0.8487938249096519,208,2352,0.09623401949152074
166,558.9680058779445,565.3411088273726,0.8581488817689537,195,2199,0.055955553119956265
167,594.8643820137813,561.9581977126176,0.8662212193784368,184,2020,0.012232542466429174
168,569.7709352938634,566.837496086366,0.871582434431184,176,2144,0.17726788295647253
169,554.7865558285771,558.1803870638275,0.8679352496198042,181,2219,0.2032693085526847
170,603.4510346439217,559.180414365234,0.8704869968387728,178,1977,0.004976348678356846
171,539.5329861128563,559.6110698715554,0.8545096640855312,200,2296,0.1536279174897843
172,555.5869629298235,565.0242850531906,0.8553033603239368,199,2216,0.06794873255938139
173,540.2373542894222,554.9648975713305,0.8600956493734576,192,2292,0.19355183712283494
174,618.22304838165,566.3811644283599,0.8769539421257664,169,1903,0.05230992870149743
175,538.7914755804803,567.4212740952321,0.8593673113678513,193,2299,0.20728132143073977
176,606.4995865616404,572.1744321636016,0.8789589314553624,166,1961,0.11602060389016122
177,456.8091172920879,558.3689056914322,0.8403334351060257,219,2708,0.28101899662102037
178,595.5553211889521,560.9473442809411,0.868976228843064,180,2016,0.04125628324379797
179,566.060674014629,562.0747560995463,0.8645293296923607,186,2163,0.10231990531507755
180,598.1916867568649,561.5488213108406,0.8704449803734703,178,2003,0.03404205637217672
181,506.19349092582445,558.2148717921375,0.8625673736990159,188,2461,0.2774080854835688
