step,reward_mean,episode_length,Avg_QoS,Drops,Retries,EDF,lifetime
37000,-98.0010240005632,1000,0.7595733297696,1,10,0.1326,0.7595733297696
38000,-98.65590729868994,1000,0.7583946623871999,1,11,0.2145,0.7583946623871999
39000,-97.46442144754948,1000,0.8953417118555429,1,14,0.2579,0.8953417118555429
40000,-93.0094720056064,1000,0.9087839980332,1,10,0.0388,0.9087839980332
41000,-93.663358867082,1000,0.9083419977773,1,11,0.0329,0.9083419977773
42000,-97.0043520025856,1000,0.8188479968216,1,10,0.0646,0.8188479968216
43000,-89.05900133258181,1000,0.94996479789024,1,14,0.1591,0.94996479789024
44000,-112.64866755734556,1000,0.9169137742898664,1,18,0.0568,0.9169137742898664
45000,-87.05779345477495,1000,0.955896468625506,1,14,0.1581,0.955896468625506
46000,-100.0,1000,0.279743989872,1,10,0.048,0.279743989872
47000,-99.0020480012288,1000,0.6388479943216,1,10,0.2699,0.6388479943216
48000,-98.6529527880282,1000,0.7589919961541334,1,11,0.2274,0.7589919961541334
49000,-97.0028160016384,1000,0.8192319970583999,1,10,0.0826,0.8192319970583999
50000,-100.0,1000,0.279743989872,1,10,0.2118,0.279743989872
51000,-100.0,1000,0.279743989872,1,10,0.1515,0.279743989872
52000,-94.74342601322168,1000,0.9081239974804,1,12,0.1282,0.9081239974804
53000,-129.04218148345927,1000,0.9543152914961412,1,30,0.2859,0.9543152914961412
54000,-102.05036752670608,1000,0.9549910565898352,1,24,0.2548,0.9549910565898352
55000,-102.247643863402,1000,0.8162839941555999,1,15,0.2835,0.8162839941555999
56000,-104.36374901945103,1000,0.931582542494909,1,19,0.2305,0.931582542494909
57000,-99.0005120002816,1000,0.6396159947952,1,10,0.1676,0.6396159947952
58000,-93.6587508642404,1000,0.9089179981325,1,11,0.1349,0.9089179981325
59000,-99.0005120002816,1000,0.6396159947952,1,10,0.1753,0.6396159947952
60000,-110.03842201149564,1000,0.945756568873143,1,21,0.182,0.945756568873143
61000,-150.79330565377018,1000,0.8760693296462668,1,20,0.2694,0.8760693296462668
62000,-99.0005120002816,1000,0.6396159947952,1,10,0.1613,0.6396159947952
63000,-98.0025600015104,1000,0.7590613294538665,1,10,0.0238,0.7590613294538665
64000,-99.000256000128,1000,0.6397439948720001,1,10,0.0181,0.6397439948720001
65000,-95.0040960023552,1000,0.8792746645861333,1,10,0.1387,0.8792746645861333
66000,-96.0051200030208,1000,0.85492479737024,1,10,0.1928,0.85492479737024
67000,-93.39355563615923,1000,0.92619679799088,1,13,0.2712,0.92619679799088
68000,-99.000256000128,1000,0.6397439948720001,1,10,0.2438,0.6397439948720001
69000,-97.0028160016384,1000,0.8192319970583999,1,10,0.2852,0.8192319970583999
70000,-98.30877015949994,1000,0.8181679964449999,1,12,0.1164,0.8181679964449999
71000,-99.65286286081,1000,0.6386159942452,1,11,0.2514,0.6386159942452
72000,-99.73105872309634,1000,0.7582399957029334,1,12,0.0848,0.7582399957029334
73000,-92.96393702156432,1000,0.9267855983144,1,13,0.1674,0.9267855983144
74000,-95.6564468628836,1000,0.8789413310225332,1,11,0.0742,0.8789413310225332
75000,-93.0112640067072,1000,0.9085599978956,1,10,0.166,0.9085599978956
76000,-97.0012800006912,1000,0.8196159972248,1,10,0.2851,0.8196159972248
77000,-100.0,1000,0.279743989872,1,10,0.1734,0.279743989872
78000,-181.0220806937531,1000,0.9487199975239464,1,25,0.2732,0.9487199975239464
79000,-99.0020480012288,1000,0.6388479943216,1,10,0.2262,0.6388479943216
80000,-95.04232249451164,1000,0.9181724423316444,1,14,0.1683,0.9181724423316444
81000,-100.0,1000,0.279743989872,1,10,0.2968,0.279743989872
82000,-100.0,1000,0.279743989872,1,10,0.0771,0.279743989872
83000,-87.32166009549891,1000,0.9506410651314134,1,12,0.1305,0.9506410651314134
84000,-100.11236747908978,1000,0.9075659974024,1,15,0.2222,0.9075659974024
85000,-100.0,1000,0.279743989872,1,10,0.2749,0.279743989872
86000,-97.0028160016384,1000,0.8192319970583999,1,10,0.2848,0.8192319970583999
87000,-98.0010240005632,1000,0.7595733297696,1,10,0.0892,0.7595733297696
88000,-100.0,1000,0.279743989872,1,10,0.2362,0.279743989872
89000,-95.0038400022016,1000,0.8793173312784001,1,10,0.0729,0.8793173312784001
90000,-99.38476170374427,1000,0.8177319962834,1,13,0.2073,0.8177319962834
91000,-100.32987671393904,1000,0.9174826642317332,1,18,0.1856,0.9174826642317332
92000,-98.73241084321587,1000,0.8182319965584,1,12,0.0113,0.8182319965584
93000,-96.6543988616548,1000,0.8551391975291199,1,11,0.1013,0.8551391975291199
94000,-92.0071680041472,1000,0.9191751095249776,1,10,0.0583,0.9191751095249776
95000,-153.9959365434216,1000,0.8513439940464,1,21,0.0067,0.8513439940464
96000,-99.0005120002816,1000,0.6396159947952,1,10,0.1389,0.6396159947952
97000,-99.73259472404354,1000,0.7577279953871999,1,12,0.1889,0.7577279953871999
98000,-105.84924340698508,1000,0.815283994126,1,17,0.274,0.815283994126
99000,-100.0,1000,0.279743989872,1,10,0.278,0.279743989872
100000,-100.0,1000,0.279743989872,1,10,0.0369,0.279743989872
101000,-98.0025600015104,1000,0.7590613294538665,1,10,0.0227,0.7590613294538665
102000,-94.38869549482708,1000,0.9575857757175554,1,22,0.2846,0.9575857757175554
103000,-134.47520748484908,1000,0.9663923457451824,1,21,0.1786,0.9663923457451824
104000,-94.3128937261512,1000,0.9084439978222,1,12,0.0611,0.9084439978222
105000,-93.0079360049408,1000,0.9089759981164,1,10,0.0813,0.9089759981164
106000,-99.3872941413426,1000,0.8173479960215999,1,13,0.2252,0.8173479960215999
107000,-97.69534167223726,1000,0.8946171399992001,1,15,0.1266,0.8946171399992001
108000,-91.69883574958205,1000,0.9429993827557538,1,15,0.1804,0.9429993827557538
109000,-95.61214329795796,1000,0.908583998001,1,14,0.2906,0.908583998001
110000,-91.73592272583554,1000,0.9336232710807272,1,12,0.164,0.9336232710807272
111000,-96.73387472501634,1000,0.8786506641981333,1,12,0.0457,0.8786506641981333
112000,-98.73728200833207,1000,0.8177839961832001,1,12,0.2142,0.8177839961832001
113000,-87.32342575878928,1000,0.984147198616608,1,22,0.0629,0.984147198616608
114000,-89.96754859177321,1000,0.9433267674141538,1,13,0.1435,0.9433267674141538
115000,-95.74189001107126,1000,0.8952182831419428,1,12,0.2115,0.8952182831419428
116000,-98.6533748610916,1000,0.7589066627362667,1,11,0.1612,0.7589066627362667
117000,-98.0007680004096,1000,0.7596586631541333,1,10,0.1472,0.7596586631541333
118000,-95.31591059983748,1000,0.8952182831419428,1,12,0.1463,0.8952182831419428
119000,-98.45860778290296,1000,0.9182862201472,1,14,0.285,0.9182862201472
120000,-97.6565367902042,1000,0.8183479965716001,1,11,0.24,0.8183479965716001
121000,-95.65423278871938,1000,0.8792826646285333,1,11,0.1123,0.8792826646285333
122000,-99.0020480012288,1000,0.6388479943216,1,10,0.0065,0.6388479943216
123000,-90.43723808606966,1000,0.9599132612736,1,17,0.0953,0.9599132612736
124000,-94.66230730250432,1000,0.8955405690496001,1,11,0.1235,0.8955405690496001
125000,-100.0,1000,0.279743989872,1,10,0.1252,0.279743989872
126000,-99.0005120002816,1000,0.6396159947952,1,10,0.1896,0.6396159947952
127000,-58.62982804952894,1000,0.9854029616862964,1,23,0.056,0.9854029616862964
128000,-101.16399270655371,1000,0.8176159961952001,1,14,0.0557,0.8176159961952001
129000,-82.26388566778175,1000,0.9732943429769656,1,22,0.2443,0.9732943429769656
130000,-100.73472200682168,1000,0.6368479931216,1,12,0.2985,0.6368479931216
131000,-80.1466801114014,1000,0.9718761465799112,1,17,0.2413,0.9718761465799112
132000,-87.32168765995206,1000,0.9505727984099732,1,12,0.0295,0.9505727984099732
133000,-99.30825815921834,1000,0.7577279953538666,1,12,0.2313,0.7577279953538666
134000,-94.006144003584,1000,0.8962285694697144,1,10,0.1278,0.8962285694697144
135000,-95.6564468628836,1000,0.8789413310694667,1,11,0.1142,0.8789413310694667
136000,-89.61970581263812,1000,0.9473051413349144,1,14,0.2691,0.9473051413349144
137000,-94.005888003712,1000,0.8962651408799999,1,10,0.0553,0.8962651408799999
138000,-97.6551668621668,1000,0.8187319967833999,1,11,0.1621,0.8187319967833999
139000,-80.32134347941505,1000,0.9733158605209103,1,19,0.1388,0.9733158605209103
140000,-117.26293695482596,1000,0.9553204685416942,1,18,0.1224,0.9553204685416942
141000,-91.9725858992186,1000,0.932836361664582,1,13,0.1262,0.932836361664582
142000,-99.31079059681667,1000,0.7572159950048,1,12,0.2637,0.7572159950048
143000,-89.63645758416666,1000,0.9654050893474544,1,18,0.095,0.9654050893474544
144000,-95.0056320033024,1000,0.8790186644282666,1,10,0.0051,0.8790186644282666
145000,-96.655934862602,1000,0.8548319973396798,1,11,0.2153,0.8548319973396798
146000,-74.84318923345799,1000,0.979478562141005,1,27,0.1959,0.979478562141005
147000,-93.12398486771576,1000,0.9382279981705332,1,15,0.239,0.9382279981705332
148000,-97.31335059832708,1000,0.8538175966444801,1,12,0.0738,0.8538175966444801
149000,-95.70361295870178,1000,0.9174097751544,1,15,0.2932,0.9174097751544
150000,-84.677182878986,1000,0.9560536453126118,1,11,0.0452,0.9560536453126118
151000,-100.0,1000,0.279743989872,1,10,0.0038,0.279743989872
152000,-99.73105872309634,1000,0.7582399957029334,1,12,0.1592,0.7582399957029334
153000,-93.15084997578766,1000,0.9582319982847556,1,19,0.095,0.9582319982847556
154000,-99.0020480012288,1000,0.6388479943216,1,10,0.0598,0.6388479943216
155000,-99.0020480012288,1000,0.6388479943216,1,10,0.1377,0.6388479943216
156000,-97.65795529991874,1000,0.8182839964832,1,11,0.1456,0.8182839964832
157000,-98.0023040025856,1000,0.7591466624288,1,10,0.2442,0.7591466624288
158000,-95.0069120053248,1000,0.8788053307578667,1,10,0.282,0.8788053307578667
159000,-96.39424087362562,1000,0.8949325685235429,1,13,0.1815,0.8949325685235429
160000,-98.0025600015104,1000,0.7590613294538665,1,10,0.2756,0.7590613294538665
161000,-91.667710870922,1000,0.92623839783784,1,11,0.0407,0.92623839783784
162000,-94.39029402370628,1000,0.9185368869107556,1,13,0.2016,0.9185368869107556
163000,-94.66256330265792,1000,0.8955039975990857,1,11,0.1895,0.8955039975990857
164000,-95.6579828638308,1000,0.8786853307068,1,11,0.1115,0.8786853307068
165000,-100.0,1000,0.279743989872,1,10,0.2392,0.279743989872
166000,-98.73881800927929,1000,0.8173999959464,1,12,0.1815,0.8173999959464
167000,-97.69226967034288,1000,0.8950559974126858,1,15,0.2678,0.8950559974126858
168000,-100.0,1000,0.279743989872,1,10,0.0931,0.279743989872
169000,-96.0051200030208,1000,0.85492479737024,1,10,0.1282,0.85492479737024
170000,-91.69937844862883,1000,0.9430584597553848,1,15,0.2636,0.9430584597553848
171000,-90.40277880386104,1000,0.9427556904478768,1,13,0.1276,0.9427556904478768
172000,-93.66435530373312,1000,0.9083419977648,1,11,0.111,0.9083419977648
173000,-82.02560001792,1000,0.9607444195764212,1,10,0.0081,0.9607444195764212
174000,-96.658584791433,1000,0.8542687970115199,1,11,0.198,0.8542687970115199
175000,-95.96672545941868,1000,0.8951519974058285,1,13,0.1793,0.8951519974058285
176000,-89.97859139372807,1000,0.9426178442093538,1,13,0.24,0.9426178442093538
177000,-95.0084480050432,1000,0.8785493308048,1,10,0.1709,0.8785493308048
178000,-93.009472005888,1000,0.9087839978444,1,10,0.0484,0.9087839978444
179000,-100.45722818206384,1000,0.8949028543236571,1,14,0.055,0.8949028543236571
180000,-98.31030616044714,1000,0.8177839962082001,1,12,0.1479,0.8177839962082001
181000,-94.3093996509118,1000,0.9088599981259,1,12,0.0695,0.9088599981259
182000,-90.9639645869868,1000,0.9389026650975332,1,13,0.233,0.9389026650975332
183000,-100.0,1000,0.279743989872,1,10,0.0405,0.279743989872
184000,-91.77885117464788,1000,0.9466902839013712,1,16,0.1707,0.9466902839013712
185000,-152.8714561442522,1000,0.85093439538112,1,21,0.1067,0.85093439538112
186000,-100.0,1000,0.279743989872,1,10,0.0188,0.279743989872
187000,-105.71104863465656,1000,0.959063576212042,1,22,0.2925,0.959063576212042
188000,-94.66384330366256,1000,0.8953211403245714,1,11,0.1671,0.8953211403245714
189000,-90.11444304428184,1000,0.9587475543042222,1,15,0.0334,0.9587475543042222
190000,-95.39433079881783,1000,0.9080339976082,1,13,0.2837,0.9080339976082
191000,-90.0140800084736,1000,0.9332421801271272,1,10,0.0233,0.9332421801271272
192000,-96.6574708635492,1000,0.85452479715024,1,11,0.2514,0.85452479715024
193000,-96.16873339585642,1000,0.9183146646107556,1,14,0.1835,0.9183146646107556
194000,-87.669502874658,1000,0.947185141045886,1,11,0.1754,0.947185141045886
195000,-94.66563530455234,1000,0.8950651398386285,1,11,0.1602,0.8950651398386285
196000,-82.67599280689538,1000,0.9607334720839578,1,11,0.0159,0.9607334720839578
197000,-89.66793930949314,1000,0.9385959980298666,1,11,0.0492,0.9385959980298666
198000,-93.66461130388674,1000,0.9083099977456,1,11,0.1473,0.9083099977456
199000,-99.16766663594792,1000,0.8777706637628001,1,14,0.0288,0.8777706637628001
200000,-100.11451508169527,1000,0.9075019971604,1,15,0.1907,0.9075019971604
