episode,reward_mean,reward_sma,avg_qos,drops,retries,edf
0,117.04629817171855,117.04629817171855,0.8968907919168081,28,413,0.2852142919229748
1,119.12975108691349,118.08802462931601,0.879570152619444,33,403,0.21959818254342153
2,114.70916545376528,116.96173823746578,0.8794026323068799,33,425,0.17959754525911098
3,129.76465193231232,120.1624666611774,0.887004152989704,31,350,0.04680559213273095
4,114.34352384726527,118.99867809839498,0.865216231678988,37,427,0.04679835610086079
5,132.15510630050176,121.19141613207944,0.8905998331157321,30,338,0.017425083650459836
6,98.12293669265657,117.89591906930475,0.847111031445164,42,508,0.2598528437324805
7,124.49209826966222,118.72044146934942,0.8937812726384959,29,376,0.18033450352296262
8,114.52655901254535,118.25445452970455,0.8723465520278358,35,426,0.21242177333881365
9,123.78016240052037,118.80702531678612,0.87276943321534,35,380,0.006175348288740734
10,92.46102934764806,116.34849843437908,0.8537580709563,40,536,0.29097295564859826
11,102.31642615361073,114.66716594104881,0.8577928706041998,39,487,0.2497327922401265
12,124.7414055376135,115.67038994943361,0.8832298325708119,32,375,0.06370173320348284
13,127.35833505537879,115.42975826174026,0.88339183239846,32,362,0.05454749016213018
14,127.52074004273315,116.74747988128703,0.897445353710728,28,361,0.055021352956030146
15,131.72642788518664,116.70461203975553,0.897654073225132,28,340,0.09127267288786131
16,103.74676380987694,117.26699475147757,0.8472911913800519,42,480,0.15742692948967135
17,110.73353008003122,115.89113793251447,0.865106631184216,37,445,0.12958350559263473
18,123.9387078159182,116.83235281285174,0.8797167124181482,33,379,0.08736874205941257
19,102.72638136166866,114.72697470896658,0.8542616712885841,40,485,0.18355586841671384
20,113.36181328650429,116.81705310285221,0.858241751574168,39,432,0.04184815819561255
21,124.54094620866923,119.03950510835804,0.879740312440188,33,376,0.08764339456056544
22,121.93490941056986,118.75885549565369,0.8831922322649559,32,389,0.1099085529881075
23,102.55838288349084,116.27886027846489,0.8472977508164121,42,486,0.13682099526511077
24,111.87526783573624,114.71431305776522,0.8791346323484919,33,439,0.23555278841790406
25,111.74614632067464,112.71628490131403,0.8687577523254041,36,440,0.05990213464750792
26,107.91454442200087,113.1330629625264,0.85796279080454,39,459,0.15427033152408348
27,132.48928217549866,115.30863817207315,0.908089112666876,25,336,0.17772437065861274
28,114.57193512846935,114.37196090332827,0.858262072272,39,426,0.013935123815999317
29,114.72452211727663,115.57177497888907,0.868783591458764,36,425,0.1822634555704315
30,93.74953826210177,113.6105474764488,0.836369271292464,45,530,0.051157237106187456
31,119.97619589940999,113.15407244552289,0.8726485524918439,35,399,0.019515477895583853
32,106.04100042622683,111.5646815470886,0.878888151123256,33,468,0.28466566117599995
33,102.50887579215687,111.55973083795519,0.8542171113111761,40,486,0.2896896099223678
34,99.9143044787591,110.36363450225747,0.854166470558052,40,499,0.24251920443493832
35,110.55289820338771,110.24430969052878,0.85455695190254,40,446,0.0913841307520112
36,111.16820535637274,110.56967578396595,0.8546394314540561,40,443,0.029301634201915158
37,118.51373331344739,109.17212089776085,0.879504311570444,33,406,0.20526990795364705
38,124.3137573480504,110.14630311971894,0.886758472033144,31,377,0.13204574812188039
39,136.3517351871724,112.30902442670853,0.901364873839452,27,317,0.036611470453433645
40,114.29056374842587,114.36312697534092,0.8862085518304721,31,427,0.14855307303338106
41,112.36799104992933,113.60230649039286,0.854664871866616,40,437,0.010316556334565519
42,112.48926275895742,114.24713272366591,0.879217110813264,33,436,0.2727961206236346
43,132.11914801415392,117.20815994586562,0.897583193716772,28,338,0.07763399448000508
44,106.91061663196986,117.9077911611867,0.8614063916194,38,464,0.19875668530619459
45,105.74107095016012,117.42660843586393,0.857942391001808,39,470,0.09351332282682329
46,106.31244225414689,116.94103212564137,0.8614775117148041,38,467,0.15602040635334324
47,120.89215255737643,117.17887405003425,0.8865692721546999,31,394,0.16401308380298388
