step,reward_mean,episode_length,Avg_QoS,Drops,Retries,EDF,lifetime
33500,627.6651353386525,500,0.8978826758241433,139,1853,0.2472,0.8978826758241433
34000,675.1829747559776,500,0.9019225198214248,134,1617,0.099,0.9019225198214248
34500,646.9563571160822,500,0.8932067253405896,146,1758,0.1029,0.8932067253405896
35000,633.3712122982766,500,0.8888858298401119,152,1826,0.1267,0.8888858298401119
35500,626.0104603489573,500,0.8944230421764607,144,1862,0.2016,0.8944230421764607
36000,594.3097315361202,500,0.8913021783566049,148,2020,0.2597,0.8913021783566049
36500,600.6600115254284,500,0.8815746741037832,162,1989,0.2213,0.8815746741037832
37000,694.6235750431638,500,0.9055602008088462,129,1520,0.0831,0.9055602008088462
37500,721.3381659589139,500,0.917693128224268,112,1386,0.0901,0.917693128224268
38000,610.8230842152874,500,0.898441299615408,138,1937,0.2695,0.898441299615408
38500,679.2758659604186,500,0.8984202782050984,139,1597,0.0698,0.8984202782050984
39000,643.7448226737527,500,0.8931785667683833,146,1774,0.1094,0.8931785667683833
39500,633.3678249250844,500,0.8951612054975312,143,1825,0.2072,0.8951612054975312
40000,643.2564850753237,500,0.907171956070456,126,1775,0.2672,0.907171956070456
40500,672.4638953381505,500,0.8941187423431447,145,1631,0.0499,0.8941187423431447
41000,590.8556185237488,500,0.8877461628950175,153,2037,0.2916,0.8877461628950175
41500,676.8888983375481,500,0.9081980225300168,125,1608,0.1282,0.9081980225300168
42000,640.4319764801088,500,0.8966455414633335,141,1790,0.1947,0.8966455414633335
42500,688.2892867936682,500,0.902007975946008,134,1552,0.028,0.902007975946008
43000,616.1236138753819,500,0.8859355880760369,156,1912,0.1489,0.8859355880760369
43500,660.2117146734698,500,0.8954264384855144,143,1692,0.0712,0.8954264384855144
44000,674.2908754824917,500,0.8977114969193536,140,1622,0.0488,0.8977114969193536
44500,630.785289152327,500,0.88745982828142,154,1839,0.1172,0.88745982828142
45000,601.2895339997301,500,0.8794560993368263,165,1986,0.1734,0.8794560993368263
45500,686.0125712204423,500,0.9055307756670607,129,1563,0.0907,0.9055307756670607
46000,741.1050854577522,500,0.9193413535529265,110,1288,0.0159,0.9193413535529265
46500,656.385368450839,500,0.9058963261587032,128,1710,0.204,0.9058963261587032
47000,690.9746261499361,500,0.9167446323921304,113,1537,0.2135,0.9167446323921304
47500,600.8897421454484,500,0.8906750899354767,149,1987,0.2304,0.8906750899354767
48000,686.3602545077111,500,0.9082881839430288,125,1561,0.073,0.9082881839430288
48500,710.6638191402732,500,0.9113778021750848,121,1440,0.0783,0.9113778021750848
49000,685.710162295618,500,0.9013139766197256,135,1565,0.0375,0.9013139766197256
49500,588.3466144680534,500,0.8849519061585119,157,2050,0.2201,0.8849519061585119
50000,715.0825651343151,500,0.9154998967661032,115,1417,0.1299,0.9154998967661032
50500,663.8060694359039,500,0.8961665337569352,142,1674,0.0574,0.8961665337569352
51000,713.675647548527,500,0.909264025481068,124,1425,0.0353,0.909264025481068
51500,621.439359144491,500,0.8915737155711793,148,1885,0.1988,0.8915737155711793
52000,697.3376362000531,500,0.9021194794236976,134,1507,0.0401,0.9021194794236976
52500,691.8493123588438,500,0.9020194000994736,134,1534,0.0411,0.9020194000994736
53000,707.0726962182371,500,0.9147429362115728,116,1457,0.1332,0.9147429362115728
53500,689.6866003970724,500,0.9082914625136737,125,1544,0.1652,0.9082914625136737
54000,705.0952030677437,500,0.9056734161190112,129,1468,0.0001,0.9056734161190112
54500,708.0779672959575,500,0.9085013690218736,125,1453,0.0535,0.9085013690218736
55000,695.1360717178887,500,0.9028233371536968,133,1518,0.0016,0.9028233371536968
55500,727.5621662117691,500,0.9191919941289168,110,1355,0.1368,0.9191919941289168
56000,695.6693626183257,500,0.9139780871539464,117,1514,0.1812,0.9139780871539464
56500,691.532621834814,500,0.9083345510439408,125,1535,0.1083,0.9083345510439408
57000,626.6018166186639,500,0.905620037275468,128,1858,0.2768,0.905620037275468
57500,661.5232639325075,500,0.9051792033389672,129,1684,0.2143,0.9051792033389672
58000,730.2071603506988,500,0.9185046827581768,111,1342,0.0443,0.9185046827581768
58500,651.3282439725007,500,0.9127697326383168,118,1734,0.2762,0.9127697326383168
59000,745.7962980839504,500,0.923548393724904,104,1264,0.031,0.923548393724904
59500,694.5961443764919,500,0.9048525201603816,130,1520,0.0658,0.9048525201603816
60000,709.3708414369147,500,0.9210707774201312,107,1445,0.1955,0.9210707774201312
60500,761.4072927236306,500,0.9278885211599897,98,1186,0.0572,0.9278885211599897
61000,636.8409558435557,500,0.9021490761105536,133,1807,0.2518,0.9021490761105536
61500,703.2058214686165,500,0.9182218329450176,111,1476,0.1899,0.9182218329450176
62000,698.3757385836425,500,0.9014348567959944,135,1502,0.005,0.9014348567959944
62500,606.900850233604,500,0.8928399552130312,146,1957,0.2909,0.8928399552130312
63000,721.6549747852348,500,0.9149657846690024,116,1385,0.0541,0.9149657846690024
63500,656.7048374554611,500,0.8926994943728079,147,1710,0.0733,0.8926994943728079
64000,716.2404308769342,500,0.920460793051396,108,1411,0.1583,0.920460793051396
64500,672.9492889825536,500,0.9095134292986488,123,1627,0.2479,0.9095134292986488
65000,655.570716804245,500,0.9106840854070224,121,1713,0.2532,0.9106840854070224
65500,703.7687091085301,500,0.9196444725174552,109,1473,0.1966,0.9196444725174552
66000,613.7523118128057,500,0.9012216357700208,134,1922,0.2785,0.9012216357700208
66500,720.922379656911,500,0.9198285545485984,109,1388,0.1128,0.9198285545485984
67000,682.7241150988324,500,0.9228637658914912,104,1577,0.2776,0.9228637658914912
67500,693.3510278728413,500,0.9174230630784408,112,1525,0.1771,0.9174230630784408
68000,742.4095966557824,500,0.9249389705118424,102,1281,0.0635,0.9249389705118424
68500,643.3283048645673,500,0.9084766759324616,124,1774,0.2727,0.9084766759324616
69000,652.1473933109893,500,0.911394629184224,120,1730,0.279,0.911394629184224
69500,724.2229965538078,500,0.9149298341620896,116,1372,0.0472,0.9149298341620896
70000,772.7985429260883,500,0.932900221277292,91,1129,0.0081,0.932900221277292
70500,669.156410892102,500,0.904530373277076,130,1646,0.1964,0.904530373277076
71000,661.5682132319419,500,0.9114338446328928,120,1683,0.2759,0.9114338446328928
71500,691.6664327656516,500,0.9194876071772432,109,1533,0.2327,0.9194876071772432
72000,660.1737656844634,500,0.9100380223927504,122,1690,0.2751,0.9100380223927504
72500,755.3359790612186,500,0.92086031633666,108,1217,0.0045,0.92086031633666
73000,677.9134164078713,500,0.9039621962186256,131,1603,0.1268,0.9039621962186256
73500,736.5408753245998,500,0.9227684265746048,105,1310,0.1078,0.9227684265746048
74000,680.5463188614247,500,0.9116866158314512,120,1589,0.2009,0.9116866158314512
74500,717.0830096533808,500,0.916213496398172,114,1407,0.1137,0.916213496398172
75000,767.1882728636043,500,0.931459067979092,93,1157,0.0607,0.931459067979092
75500,686.7559923159384,500,0.9054573679109152,129,1559,0.1103,0.9054573679109152
76000,707.153932642375,500,0.9098309052340536,123,1457,0.0807,0.9098309052340536
76500,679.9061648043152,500,0.9130639738529992,118,1592,0.2128,0.9130639738529992
77000,768.297384433472,500,0.9237255476082168,104,1152,0.0032,0.9237255476082168
77500,716.4491046966551,500,0.91689316121374,113,1410,0.1186,0.91689316121374
78000,745.2274457667278,500,0.9319513075603896,92,1266,0.1492,0.9319513075603896
78500,763.9978374777655,500,0.9278904597944712,98,1173,0.0371,0.9278904597944712
79000,734.4134076922206,500,0.9178067461959152,112,1321,0.0153,0.9178067461959152
79500,752.536599555932,500,0.9249534183172456,102,1230,0.0539,0.9249534183172456
80000,721.2274913233606,500,0.914220570237944,117,1387,0.0769,0.914220570237944
80500,665.4658513782094,500,0.9184618122640816,110,1663,0.2803,0.9184618122640816
81000,641.0885299450463,500,0.9000734134309512,136,1786,0.2432,0.9000734134309512
81500,776.3323423257747,500,0.9301992446521384,95,1112,0.0041,0.9301992446521384
82000,750.5864272969832,500,0.9242387948354424,103,1240,0.0487,0.9242387948354424
82500,729.3061295763115,500,0.93104952866318,93,1345,0.1996,0.93104952866318
83000,726.9733628521642,500,0.9170629520895728,113,1358,0.1024,0.9170629520895728
83500,757.2553797784657,500,0.9236521553779728,104,1207,0.0273,0.9236521553779728
84000,655.5471950454362,500,0.914237331951712,116,1713,0.2829,0.914237331951712
84500,736.0884765398251,500,0.9325287942467329,91,1311,0.1959,0.9325287942467329
85000,739.87811131463,500,0.9277142017743008,98,1293,0.1496,0.9277142017743008
85500,715.8298823248452,500,0.9127960088850928,119,1414,0.1056,0.9127960088850928
86000,735.097788080995,500,0.9248416254733433,102,1317,0.109,0.9248416254733433
86500,742.6543108205203,500,0.9269897230758496,99,1279,0.1575,0.9269897230758496
87000,666.994923146395,500,0.9143559418314624,116,1656,0.257,0.9143559418314624
87500,659.102498355671,500,0.9142257167388288,116,1695,0.2798,0.9142257167388288
88000,725.5840525838772,500,0.9275594021012152,98,1364,0.1602,0.9275594021012152
88500,695.1976714311814,500,0.923688279578968,103,1515,0.2523,0.923688279578968
89000,698.5404586004298,500,0.9160110634210424,114,1499,0.1891,0.9160110634210424
89500,670.6744499553749,500,0.9115706941395144,120,1638,0.2268,0.9115706941395144
90000,725.7747376833039,500,0.9156386662539584,115,1364,0.0693,0.9156386662539584
90500,714.8936374047371,500,0.9267334330632392,99,1417,0.2282,0.9267334330632392
91000,741.7515112836747,500,0.9165622030695512,114,1285,0.0211,0.9165622030695512
91500,717.8054124068447,500,0.9183099760547488,111,1403,0.1928,0.9183099760547488
92000,694.1108300784653,500,0.923632966041832,103,1520,0.2644,0.923632966041832
92500,682.4112058265133,500,0.9179482455067736,111,1579,0.248,0.9179482455067736
93000,704.021720065871,500,0.9251916406111128,101,1471,0.2772,0.9251916406111128
93500,724.0479020237517,500,0.9288788401604144,96,1371,0.242,0.9288788401604144
94000,761.2868684825798,500,0.9265441240954024,100,1187,0.0228,0.9265441240954024
94500,729.5883631908977,500,0.9338079606161256,89,1343,0.2344,0.9338079606161256
95000,699.0321394017246,500,0.9216101506506168,106,1496,0.2233,0.9216101506506168
95500,744.0049536655072,500,0.93051933731136,94,1272,0.1628,0.93051933731136
96000,744.5096438598781,500,0.9270448433445952,99,1270,0.1175,0.9270448433445952
96500,726.2049635760529,500,0.9302522008605272,94,1360,0.2517,0.9302522008605272
97000,736.8198925722751,500,0.9248074024800392,102,1308,0.1613,0.9248074024800392
97500,703.7648697014263,500,0.9167712571865544,113,1473,0.201,0.9167712571865544
98000,726.3878442559034,500,0.9247290018042345,102,1360,0.184,0.9247290018042345
98500,774.8738080294889,500,0.9301396755065752,95,1119,0.0226,0.9301396755065752
99000,726.4833367679742,500,0.9303240893490774,94,1359,0.2196,0.9303240893490774
99500,712.2140405618417,500,0.9266162951410216,99,1430,0.2128,0.9266162951410216
100000,766.9698644103388,500,0.930736331738788,94,1158,0.0894,0.930736331738788
100500,681.4922912721368,500,0.9152012238290456,115,1584,0.2135,0.9152012238290456
101000,715.243281807195,500,0.9336203910382744,89,1414,0.2852,0.9336203910382744
101500,762.6586013442469,500,0.9306392905999225,94,1179,0.113,0.9306392905999225
102000,780.9989408885158,500,0.9343717251564376,89,1088,0.0394,0.9343717251564376
102500,758.7888895040641,500,0.9348250974081656,88,1198,0.1189,0.9348250974081656
103000,763.557809760466,500,0.9307102687007928,94,1175,0.0764,0.9307102687007928
103500,751.0467321858821,500,0.930550938257216,94,1237,0.1149,0.930550938257216
104000,711.1961704050539,500,0.9280495598963888,97,1435,0.274,0.9280495598963888
104500,765.3487512732811,500,0.9307103479551424,94,1166,0.0406,0.9307103479551424
105000,771.3185332965179,500,0.9342690678945552,89,1136,0.1031,0.9342690678945552
105500,739.2403205445474,500,0.9192954508684104,110,1297,0.05,0.9192954508684104
106000,731.8928545370455,500,0.928945833089464,96,1332,0.2036,0.928945833089464
106500,692.5640206779387,500,0.9194087737207776,109,1528,0.2418,0.9194087737207776
107000,714.7285929280963,500,0.9280097834214424,97,1417,0.2924,0.9280097834214424
107500,723.7588585299093,500,0.9309279455695488,93,1372,0.2319,0.9309279455695488
108000,735.7671170099163,500,0.9199345691539071,109,1314,0.1009,0.9199345691539071
108500,712.5539631926674,500,0.9301374470195976,94,1428,0.2794,0.9301374470195976
109000,725.4158908296771,500,0.9295521364578632,95,1364,0.2211,0.9295521364578632
109500,712.1932536955348,500,0.9280249997118496,97,1430,0.2686,0.9280249997118496
110000,772.4727503627174,500,0.9384859311147752,83,1130,0.1202,0.9384859311147752
110500,781.7619136283805,500,0.9336405569526752,90,1084,0.0379,0.9336405569526752
111000,801.6224863639728,500,0.9415920629056048,79,985,0.0105,0.9415920629056048
111500,759.9512108706573,500,0.9376522027442312,84,1192,0.1764,0.9376522027442312
112000,778.3371347503529,500,0.932892477201555,91,1101,0.072,0.932892477201555
112500,792.3820242080777,500,0.9386616614966912,83,1031,0.0247,0.9386616614966912
113000,800.6476950345375,500,0.9366400764978297,86,990,0.0178,0.9366400764978297
113500,754.338390665875,500,0.943827803127904,75,1219,0.2625,0.943827803127904
114000,670.3718489189366,500,0.9164279888231937,113,1639,0.2679,0.9164279888231937
114500,724.8462015907496,500,0.935085416656212,87,1366,0.2887,0.935085416656212
115000,771.2171454413609,500,0.9300885708567912,95,1137,0.026,0.9300885708567912
115500,761.6387066583418,500,0.9425504906943576,77,1183,0.2206,0.9425504906943576
116000,757.8488388049029,500,0.9389676898305336,82,1202,0.1937,0.9389676898305336
116500,795.4445857950872,500,0.9442867479213256,75,1015,0.1012,0.9442867479213256
117000,776.5701020330744,500,0.9398644429677384,81,1109,0.1266,0.9398644429677384
117500,762.3402121669423,500,0.9376298662980456,84,1180,0.1655,0.9376298662980456
118000,769.1283844745648,500,0.933523003703556,90,1147,0.0741,0.933523003703556
118500,748.2581035530543,500,0.9360929382746304,86,1250,0.1961,0.9360929382746304
119000,782.2581671955215,500,0.9385227482596328,83,1081,0.0793,0.9385227482596328
119500,753.9714820992119,500,0.9340658337450608,89,1222,0.1295,0.9340658337450608
120000,737.4526096589618,500,0.9157185704411456,115,1306,0.0242,0.9157185704411456
120500,701.9140910462113,500,0.9251104556606256,101,1481,0.268,0.9251104556606256
121000,783.8119462327705,500,0.938488572092196,83,1073,0.1139,0.938488572092196
121500,764.4029685915914,500,0.9425229380806768,77,1169,0.2059,0.9425229380806768
122000,736.5547726821866,500,0.9282670007491096,97,1309,0.1659,0.9282670007491096
122500,747.1238739766206,500,0.9430752574355096,76,1255,0.2382,0.9430752574355096
123000,745.2492982413345,500,0.9367818819017288,85,1265,0.2015,0.9367818819017288
123500,787.6514701436688,500,0.9449658352803544,74,1054,0.1426,0.9449658352803544
124000,776.7280567148731,500,0.9433618360637984,76,1108,0.1637,0.9433618360637984
124500,718.274663693726,500,0.9358046642896496,86,1399,0.267,0.9358046642896496
125000,767.4950093495014,500,0.9411731628567024,79,1154,0.1857,0.9411731628567024
125500,782.3675816947086,500,0.9336306844411448,90,1081,0.0286,0.9336306844411448
126000,775.2009224386007,500,0.9343546844103392,89,1117,0.0642,0.9343546844103392
126500,745.0181918109837,500,0.9374637530177224,84,1266,0.2206,0.9374637530177224
127000,748.7554604100748,500,0.9256758357468416,101,1249,0.0951,0.9256758357468416
127500,779.1517242714431,500,0.9441465085137264,75,1096,0.1517,0.9441465085137264
128000,776.3231940302499,500,0.9385692440043264,83,1111,0.1003,0.9385692440043264
128500,730.9356504418679,500,0.9303982973575649,94,1337,0.1924,0.9303982973575649
129000,794.065558215898,500,0.9478411013059544,70,1022,0.1202,0.9478411013059544
129500,773.1796045529098,500,0.939856555089116,81,1126,0.1552,0.939856555089116
130000,744.3199856194198,500,0.9332800748470343,90,1270,0.1859,0.9332800748470343
130500,730.0120474822402,500,0.9414801680823384,78,1340,0.2809,0.9414801680823384
131000,726.0332956386063,500,0.9386529682731832,82,1360,0.2978,0.9386529682731832
131500,773.7392027959062,500,0.9343043325033672,89,1124,0.0636,0.9343043325033672
132000,746.1338945431398,500,0.940236073369624,80,1260,0.2339,0.940236073369624
132500,762.2910758516166,500,0.9404585383259528,80,1180,0.174,0.9404585383259528
133000,701.2870707421883,500,0.9293387591080088,95,1484,0.2971,0.9293387591080088
133500,774.4606887285652,500,0.9490202201796352,68,1119,0.2152,0.9490202201796352
134000,757.6981573340752,500,0.9459530980753768,72,1202,0.2494,0.9459530980753768
134500,803.2851490602874,500,0.9486205575072736,69,976,0.1358,0.9486205575072736
135000,747.1711298332893,500,0.944574331076924,74,1255,0.2647,0.944574331076924
135500,812.4943449182198,500,0.944542558604836,75,931,0.0011,0.944542558604836
136000,804.0958230153374,500,0.9430908141369424,77,973,0.0157,0.9430908141369424
136500,766.346090403252,500,0.9391077543509784,82,1160,0.1858,0.9391077543509784
137000,795.9289114050093,500,0.9533973568021656,62,1012,0.1655,0.9533973568021656
137500,821.117114768303,500,0.9453259988047072,74,888,0.0169,0.9453259988047072
138000,725.7837798438841,500,0.9428261355202816,76,1361,0.2848,0.9428261355202816
138500,796.9838244826248,500,0.9484863642076928,69,1007,0.1512,0.9484863642076928
139000,741.4126060535874,500,0.9429580727118718,76,1283,0.2654,0.9429580727118718
139500,763.1665455121463,500,0.94318661756808,76,1175,0.2365,0.94318661756808
140000,798.0798520620128,500,0.9414774205963576,79,1002,0.0894,0.9414774205963576
140500,760.8291709041406,500,0.9411081866628904,79,1187,0.2214,0.9411081866628904
141000,760.5595092187434,500,0.9299536433906463,95,1190,0.0651,0.9299536433906463
141500,763.0672550209894,500,0.9425588583165336,77,1176,0.1982,0.9425588583165336
142000,775.4756115285078,500,0.9440436915611888,75,1114,0.1806,0.9440436915611888
142500,808.0514423112779,500,0.943085246155468,77,953,0.0231,0.943085246155468
143000,756.9990771336116,500,0.9508353217623744,65,1205,0.2878,0.9508353217623744
143500,744.1900191576552,500,0.9381286171819784,83,1270,0.222,0.9381286171819784
144000,804.0698344863167,500,0.9478822223707632,70,972,0.0892,0.9478822223707632
144500,761.4314102468784,500,0.9508977543315312,65,1183,0.2541,0.9508977543315312
145000,808.208458103102,500,0.945167790019796,74,952,0.0722,0.945167790019796
145500,829.4258500165112,500,0.9509879823592864,66,846,0.0682,0.9509879823592864
146000,785.0781278380324,500,0.9371420434337489,85,1067,0.0892,0.9371420434337489
146500,788.13293149392,500,0.9448699479623984,74,1051,0.1805,0.9448699479623984
147000,808.2776015377369,500,0.9500595494160406,67,951,0.1357,0.9500595494160406
147500,743.8144619094518,500,0.936038186058448,86,1272,0.241,0.936038186058448
148000,739.319592515834,500,0.938073192077164,83,1294,0.257,0.938073192077164
148500,792.4223961270251,500,0.9449378046642104,74,1030,0.1223,0.9449378046642104
149000,763.7038486255028,500,0.9411505222390344,79,1173,0.165,0.9411505222390344
149500,735.6693847662686,500,0.9387028880092128,82,1312,0.2758,0.9387028880092128
150000,783.4850076986748,500,0.9455121727400032,73,1074,0.1659,0.9455121727400032
150500,699.1587665385052,500,0.9501591747119033,65,1492,0.4201,0.9501591747119033
151000,580.4278937368001,500,0.9259717276583976,98,2085,0.5339,0.9259717276583976
151500,554.7141579572534,500,0.9417537234786127,75,2212,0.5893,0.9417537234786127
152000,847.9142178962542,500,0.9545162879079552,61,753,0.0436,0.9545162879079552
152500,692.3177756875348,500,0.9467061661448288,70,1527,0.4387,0.9467061661448288
153000,800.3161428736412,500,0.948433068339548,69,990,0.148,0.948433068339548
153500,629.9132256396059,500,0.9404501118821224,78,1838,0.4933,0.9404501118821224
154000,785.68339555596,500,0.9448075476878224,74,1063,0.1506,0.9448075476878224
154500,739.533067824378,500,0.9395048898137184,81,1293,0.2545,0.9395048898137184
155000,763.4034660116532,500,0.943235977984328,76,1174,0.2495,0.943235977984328
155500,658.555137112461,500,0.94710267574562,69,1695,0.4604,0.94710267574562
156000,702.6872161086084,500,0.9538746788366216,60,1475,0.426,0.9538746788366216
156500,778.6758247630031,500,0.9371003160348232,85,1099,0.069,0.9371003160348232
157000,710.9533995477557,500,0.94757091845184,69,1434,0.3834,0.94757091845184
157500,759.6818876295299,500,0.941844570450144,78,1193,0.2005,0.941844570450144
158000,818.3493205833868,500,0.9501582704624169,67,901,0.0849,0.9501582704624169
158500,684.2168980103984,500,0.9494463892577032,66,1567,0.4503,0.9494463892577032
159000,781.4044365766073,500,0.9447153710818504,74,1084,0.1797,0.9447153710818504
159500,739.5714286816949,500,0.9527036728976104,62,1291,0.3463,0.9527036728976104
160000,809.702272863098,500,0.9479177422182656,70,944,0.0664,0.9479177422182656
160500,833.4075597588912,500,0.9509673112593328,66,826,0.0249,0.9509673112593328
161000,752.2412397459086,500,0.9382237223877944,83,1230,0.2095,0.9382237223877944
161500,797.8899544845933,500,0.9575097871563584,56,1001,0.2392,0.9575097871563584
162000,737.4337249586187,500,0.95059012109418,65,1302,0.3143,0.95059012109418
162500,792.5808016613666,500,0.9525762675805464,63,1028,0.2276,0.9525762675805464
163000,762.2242374660335,500,0.9411024742229256,79,1180,0.2314,0.9411024742229256
163500,768.6562351941917,500,0.9440258672305152,75,1148,0.2222,0.9440258672305152
164000,820.8083669837392,500,0.949496350406972,68,889,0.0582,0.949496350406972
164500,790.4399651042565,500,0.9519182680940144,64,1039,0.2229,0.9519182680940144
165000,759.8448125579195,500,0.9501733068291024,66,1191,0.2816,0.9501733068291024
165500,691.9903731009056,500,0.9396683732635815,80,1529,0.3954,0.9396683732635815
166000,854.0234348087246,500,0.9567848331155792,58,723,0.0329,0.9567848331155792
166500,700.9588438108628,500,0.954426069703624,59,1483,0.4308,0.954426069703624
167000,696.7262509518439,500,0.9564889342140775,56,1504,0.4735,0.9564889342140775
167500,569.7636546658505,500,0.941169932714684,76,2137,0.5856,0.941169932714684
168000,857.9685977554642,500,0.9560032312887552,59,703,0.0,0.9560032312887552
168500,877.1002753511683,500,0.9645872964835792,47,607,0.0071,0.9645872964835792
169000,770.7311236456222,500,0.9558162342288568,58,1136,0.3114,0.9558162342288568
169500,565.5278870834496,500,0.9250840464659408,99,2159,0.5323,0.9250840464659408
170000,667.2488548371739,500,0.9414645165674104,77,1652,0.4392,0.9414645165674104
170500,793.8390623083071,500,0.9610086996600792,51,1021,0.2929,0.9610086996600792
171000,754.0077163885111,500,0.955631032858148,58,1219,0.3568,0.955631032858148
171500,688.2070103836069,500,0.9458599253167288,71,1547,0.4139,0.9458599253167288
172000,580.077972145684,500,0.936366812355136,83,2086,0.5648,0.936366812355136
