step,reward_mean,episode_length,Avg_QoS,Drops,Retries,EDF,lifetime
20000,-100.0,500,0.279743989872,1,10,0.2989,0.279743989872
20500,-96.0020480011264,500,0.8555391977491199,1,10,0.2441,0.8555391977491199
21000,-97.6551668621668,500,0.8187319967833999,1,11,0.1545,0.8187319967833999
21500,-102.24232125522435,500,0.8167319957584,1,15,0.2944,0.8167319957584
22000,-91.31423609128116,500,0.9333672710247274,1,12,0.1196,0.9333672710247274
22500,-99.09060719710956,500,0.9635085695165332,1,21,0.2308,0.9635085695165332
23000,-97.0061440036864,500,0.8183999965463999,1,10,0.0468,0.8183999965463999
23500,-99.0020480012288,500,0.6388479943216,1,10,0.1316,0.6388479943216
24000,-99.0020480012288,500,0.6388479943216,1,10,0.0699,0.6388479943216
24500,-97.0061440036864,500,0.8183999965463999,1,10,0.002,0.8183999965463999
25000,-101.5705331727746,500,0.92535519717824,1,19,0.1676,0.92535519717824
25500,-99.0020480012288,500,0.6388479943216,1,10,0.1023,0.6388479943216
26000,-97.73599484539189,500,0.85386879681152,1,12,0.046,0.85386879681152
26500,-90.05472144743095,500,0.9466651409984,1,14,0.1372,0.9466651409984
27000,-96.73804284662069,500,0.8778826638048001,1,12,0.2462,0.8778826638048001
27500,-152.22451601313605,500,0.85066879513152,1,20,0.0085,0.85066879513152
28000,-92.56440343146272,500,0.9497695974802132,1,17,0.2268,0.9497695974802132
28500,-100.16742583094596,500,0.85342719659168,1,14,0.2073,0.85342719659168
29000,-98.0025600015104,500,0.7590613294538665,1,10,0.0503,0.7590613294538665
29500,-90.15869605511443,500,0.963833141029943,1,19,0.1033,0.963833141029943
30000,-90.0158720106752,500,0.9330792707243636,1,10,0.0027,0.9330792707243636
30500,-97.73515472555394,500,0.85412479693024,1,12,0.0215,0.85412479693024
31000,-100.0,500,0.279743989872,1,10,0.1687,0.279743989872
31500,-98.0040960024576,500,0.7585493291381334,1,10,0.0943,0.7585493291381334
32000,-91.74009084772148,500,0.9332043619752728,1,12,0.2198,0.9332043619752728
32500,-99.0020480012288,500,0.6388479943216,1,10,0.2581,0.6388479943216
33000,-88.66691530542273,500,0.943398152246154,1,11,0.0138,0.943398152246154
33500,-95.65644686334788,500,0.8789413310225332,1,11,0.0849,0.8789413310225332
34000,-95.38638763180724,500,0.9086419980326,1,13,0.0141,0.9086419980326
34500,-94.5208997486386,500,0.9419667668976,1,18,0.2616,0.9419667668976
35000,-94.6626807950186,500,0.8953211402102859,1,11,0.2186,0.8953211402102859
35500,-98.0040960024576,500,0.7585493291381334,1,10,0.2204,0.7585493291381334
36000,-97.0061440036864,500,0.8183999965463999,1,10,0.0343,0.8183999965463999
36500,-98.6549108620388,500,0.7583946624205332,1,11,0.0198,0.7583946624205332
37000,-85.3257836646846,500,0.9561468218132234,1,12,0.0661,0.9561468218132234
37500,-100.0,500,0.279743989872,1,10,0.0308,0.279743989872
38000,-91.62038388501462,500,0.9384799982754,1,14,0.1903,0.9384799982754
38500,-95.0053760031488,500,0.8790613311205333,1,10,0.0755,0.8790613311205333
39000,-97.6536308612196,500,0.8191159970202,1,11,0.1805,0.8191159970202
39500,-89.17385339987483,500,0.9537319985924,1,14,0.1068,0.9537319985924
40000,-111.04110313046743,500,0.7549066605362666,1,17,0.2078,0.7549066605362666
40500,-98.4732414803578,500,0.9077319975049,1,16,0.243,0.9077319975049
