step,reward_mean,episode_length,Avg_QoS,Drops,Retries,EDF,lifetime
127000,982.2982675029148,1000,0.9058873636831498,192,2576,0.2492,0.9058873636831498
128000,1078.2443043100589,1000,0.912572629017648,179,2099,0.0013,0.912572629017648
129000,1033.8386095022038,1000,0.909405053487105,185,2319,0.1638,0.909405053487105
130000,1069.642131986927,1000,0.9092395845444934,186,2142,0.0157,0.9092395845444934
131000,1021.1966894276236,1000,0.9173142564594572,168,2381,0.2301,0.9173142564594572
132000,975.7845628219792,1000,0.9086167064921596,186,2608,0.2453,0.9086167064921596
133000,1031.736780874844,1000,0.9108762313593962,182,2330,0.1399,0.9108762313593962
134000,1056.398568169,1000,0.908244532051577,188,2208,0.055,0.908244532051577
135000,1034.954656665321,1000,0.9192195049112054,164,2312,0.2159,0.9192195049112054
136000,1079.0814617194117,1000,0.9093123191948852,186,2095,0.013,0.9093123191948852
137000,1043.6257445686642,1000,0.9095542158927392,185,2271,0.1224,0.9095542158927392
138000,1070.651255317597,1000,0.9213692777669242,160,2135,0.1335,0.9213692777669242
139000,1000.245128001298,1000,0.9031696800366364,198,2487,0.1808,0.9031696800366364
140000,1081.1522334596193,1000,0.9195570980369214,164,2083,0.1119,0.9195570980369214
141000,996.9548365683654,1000,0.9110263508016332,181,2502,0.2579,0.9110263508016332
142000,1106.8944719242106,1000,0.9220994998229732,159,1955,0.0791,0.9220994998229732
143000,1028.4400519115875,1000,0.9061838258955482,192,2347,0.1208,0.9061838258955482
144000,1035.4061989901,1000,0.9206685931473494,161,2310,0.2492,0.9206685931473494
145000,1028.7320041264934,1000,0.9136254783243812,176,2344,0.2112,0.9136254783243812
146000,1004.2839892824752,1000,0.905092368396026,194,2467,0.1468,0.905092368396026
147000,1129.8279305450303,1000,0.9236409184176648,156,1841,0.005,0.9236409184176648
148000,1106.8070313708863,1000,0.9215707081388022,160,1955,0.0858,0.9215707081388022
149000,1066.6877403189535,1000,0.9171101835019252,169,2155,0.1537,0.9171101835019252
150000,1035.8286135813464,1000,0.9150873348313132,173,2309,0.1708,0.9150873348313132
151000,1082.473787108668,1000,0.911689481984674,181,2078,0.0252,0.911689481984674
152000,1117.6496661307738,1000,0.920794573305704,162,1902,0.0099,0.920794573305704
153000,1009.5361181895072,1000,0.9153344150442932,172,2439,0.2433,0.9153344150442932
154000,1021.176947966848,1000,0.9037659678391132,197,2383,0.1331,0.9037659678391132
155000,1117.3986162129536,1000,0.9258591258751796,151,1902,0.0895,0.9258591258751796
156000,1053.4177290756645,1000,0.9063262910269232,192,2223,0.0433,0.9063262910269232
157000,1131.6422853859956,1000,0.9264102195674412,150,1831,0.1068,0.9264102195674412
158000,1042.448867676036,1000,0.9248607852827808,152,2274,0.2611,0.9248607852827808
159000,1057.913801504964,1000,0.9101092349168484,184,2200,0.0875,0.9101092349168484
160000,1093.9995801042032,1000,0.9205849807638262,162,2019,0.1041,0.9205849807638262
161000,1017.7107579685212,1000,0.9135692112709372,176,2399,0.2368,0.9135692112709372
162000,1087.9665482794042,1000,0.9234001070001836,156,2049,0.1374,0.9234001070001836
163000,1072.6269415896627,1000,0.9130558911336564,178,2127,0.0513,0.9130558911336564
164000,1024.0447530840331,1000,0.913549413032688,176,2367,0.2001,0.913549413032688
165000,1157.227048175859,1000,0.9280007178248342,147,1704,0.0036,0.9280007178248342
166000,952.3853951861136,1000,0.9046483217160398,194,2724,0.2842,0.9046483217160398
167000,1006.7125336753252,1000,0.9167183080145777,169,2453,0.2558,0.9167183080145777
168000,1100.8409706429045,1000,0.9159966185464188,172,1986,0.0339,0.9159966185464188
169000,1111.8572839498622,1000,0.9267195951230784,149,1929,0.1207,0.9267195951230784
170000,1064.3151609953738,1000,0.9184584831180084,166,2166,0.1973,0.9184584831180084
171000,1104.593725199708,1000,0.9173966933601974,169,1967,0.0159,0.9173966933601974
172000,1070.9697733427022,1000,0.9152646897915224,173,2134,0.1187,0.9152646897915224
173000,1040.9853946068222,1000,0.9136692653024668,176,2283,0.1545,0.9136692653024668
174000,1082.239127499412,1000,0.9223814808856,158,2077,0.1719,0.9223814808856
175000,1017.6496644788374,1000,0.9200426083638928,162,2398,0.2823,0.9200426083638928
176000,1117.0883461045823,1000,0.9286525021609728,145,1903,0.1243,0.9286525021609728
177000,1029.5197820392034,1000,0.9136007757220752,176,2340,0.1997,0.9136007757220752
178000,1095.7345381591638,1000,0.915434154546313,173,2011,0.0398,0.915434154546313
179000,1051.42268623395,1000,0.922134471391898,158,2230,0.2223,0.922134471391898
180000,1117.1879529410903,1000,0.93144291207476,139,1902,0.1586,0.93144291207476
181000,1038.8680642833206,1000,0.9169111647286106,169,2293,0.1948,0.9169111647286106
182000,1061.5421938468896,1000,0.927808444331801,146,2179,0.2629,0.927808444331801
183000,1142.1176864996658,1000,0.9259850696101408,151,1779,0.0544,0.9259850696101408
184000,1076.052849385005,1000,0.917131719694432,169,2108,0.1451,0.917131719694432
185000,1116.3347692115535,1000,0.9221527787511876,159,1908,0.0723,0.9221527787511876
186000,1050.034122601975,1000,0.9221522747486988,158,2237,0.2254,0.9221522747486988
187000,1072.8428469113933,1000,0.9204185251834224,162,2124,0.1384,0.9204185251834224
188000,1026.3201303984624,1000,0.9191667799044112,164,2355,0.2649,0.9191667799044112
189000,1095.9273771350531,1000,0.928506357066142,145,2008,0.1833,0.928506357066142
190000,1082.7689774265398,1000,0.930264680970386,141,2073,0.2039,0.930264680970386
191000,1097.3929096132806,1000,0.9322145167283744,137,2000,0.217,0.9322145167283744
192000,1073.3508821482178,1000,0.9246607560055898,153,2121,0.2225,0.9246607560055898
193000,1178.4762277004415,1000,0.9337973490561872,135,1598,0.0189,0.9337973490561872
194000,999.7211981885316,1000,0.9129497426341632,177,2488,0.2537,0.9129497426341632
195000,1120.462839409926,1000,0.9323198943472182,137,1885,0.1826,0.9323198943472182
196000,1143.26248969224,1000,0.9321484831283604,138,1773,0.0998,0.9321484831283604
197000,1052.9970716598727,1000,0.9179682099859569,167,2223,0.1456,0.9179682099859569
198000,1051.0649423133484,1000,0.9206175954085232,161,2231,0.2213,0.9206175954085232
199000,1034.8608820920106,1000,0.9219863947896614,158,2312,0.2604,0.9219863947896614
200000,1040.415083478722,1000,0.9262368694001472,149,2284,0.2581,0.9262368694001472
201000,1144.929825502494,1000,0.9354109342280116,131,1764,0.1176,0.9354109342280116
202000,1118.5554479850848,1000,0.9337988898134688,134,1895,0.1716,0.9337988898134688
203000,1171.8781018619711,1000,0.9360330601130292,130,1630,0.0742,0.9360330601130292
204000,1118.5004407991569,1000,0.9226226788738874,158,1897,0.081,0.9226226788738874
205000,1129.3203474133993,1000,0.9250367166065802,153,1843,0.0646,0.9250367166065802
206000,1045.7049062227984,1000,0.9206425239246688,161,2258,0.237,0.9206425239246688
207000,1156.3409770111225,1000,0.927477005297218,148,1708,0.0386,0.927477005297218
208000,1122.0143437272404,1000,0.9342081486006774,133,1877,0.2082,0.9342081486006774
209000,1123.1221144080184,1000,0.927230890446129,148,1873,0.0958,0.927230890446129
210000,1062.5725736906463,1000,0.9226264819341926,157,2174,0.2169,0.9226264819341926
211000,1144.4312309946597,1000,0.9307206424876768,141,1767,0.0932,0.9307206424876768
212000,1216.39577384804,1000,0.9419046565526068,118,1408,0.002,0.9419046565526068
213000,1160.9043349592105,1000,0.9322018156421542,138,1685,0.0591,0.9322018156421542
214000,1087.1958104666446,1000,0.9265004344012528,149,2051,0.1905,0.9265004344012528
215000,1074.3038075455502,1000,0.9273487754679242,147,2115,0.2302,0.9273487754679242
216000,1045.5161896251493,1000,0.9276232369195396,146,2258,0.2997,0.9276232369195396
217000,1167.4473712202357,1000,0.933622776799647,135,1652,0.0746,0.933622776799647
218000,1207.353538622786,1000,0.9399645070455028,122,1453,0.0083,0.9399645070455028
219000,1088.0419972559396,1000,0.9339734260774092,133,2046,0.2027,0.9339734260774092
220000,1232.4027464642718,1000,0.9461155465305334,109,1327,0.0348,0.9461155465305334
221000,1079.6674953742777,1000,0.9352914520326344,130,2087,0.2777,0.9352914520326344
222000,1095.6458554239734,1000,0.9284505789865216,145,2009,0.2064,0.9284505789865216
223000,1027.567202123814,1000,0.9200249653849472,162,2348,0.2734,0.9200249653849472
224000,1168.3969075590844,1000,0.940124513765206,121,1646,0.1313,0.940124513765206
225000,1168.6780580888856,1000,0.9336466480570196,135,1646,0.061,0.9336466480570196
226000,1198.2042587364467,1000,0.9366557924726614,129,1499,0.0084,0.9366557924726614
227000,1195.5034127565616,1000,0.936695493028,129,1513,0.004,0.936695493028
228000,1150.616643477597,1000,0.9446140809074692,111,1733,0.2471,0.9446140809074692
229000,1077.3171968607069,1000,0.9353077093486886,130,2099,0.2786,0.9353077093486886
230000,1100.507452882257,1000,0.9256573205598232,151,1985,0.1739,0.9256573205598232
231000,1058.6822822379902,1000,0.931932231295216,137,2192,0.2869,0.931932231295216
232000,1177.5203193579189,1000,0.9378438429302932,126,1601,0.0882,0.9378438429302932
233000,1168.9019536740973,1000,0.9382961848916576,125,1644,0.086,0.9382961848916576
234000,1061.5046368499711,1000,0.9305114713678572,140,2178,0.2654,0.9305114713678572
235000,1052.4547454290243,1000,0.9263144813983798,149,2224,0.2269,0.9263144813983798
236000,1125.6775998476123,1000,0.9310513615182412,140,1860,0.1333,0.9310513615182412
237000,1193.1151878589164,1000,0.9370532851250908,128,1524,0.0363,0.9370532851250908
238000,1148.4351443604305,1000,0.9394937601508324,122,1745,0.1788,0.9394937601508324
239000,1189.758117141074,1000,0.94396552820244,113,1539,0.1303,0.94396552820244
240000,1155.5910717777165,1000,0.9279885135918218,147,1712,0.0383,0.9279885135918218
241000,1046.267275866294,1000,0.9261772003315278,149,2254,0.2672,0.9261772003315278
242000,1195.7139888916267,1000,0.9431200145767258,115,1510,0.1007,0.9431200145767258
243000,1136.060302660778,1000,0.9310650567401632,140,1808,0.1001,0.9310650567401632
244000,1212.6107039205465,1000,0.9451307697172868,111,1426,0.0749,0.9451307697172868
245000,1113.529388226399,1000,0.9392200841314278,122,1918,0.2635,0.9392200841314278
246000,1070.5450709131255,1000,0.9375697361777892,125,2132,0.2996,0.9375697361777892
247000,1143.190624269316,1000,0.94087530770336,119,1771,0.1762,0.94087530770336
248000,1107.832563057364,1000,0.9354974056779995,130,1947,0.2488,0.9354974056779995
249000,1186.363900578943,1000,0.9375346925016588,127,1558,0.0572,0.9375346925016588
250000,1081.228846762179,1000,0.9306633042290752,140,2080,0.2498,0.9306633042290752
251000,1180.6739458136894,1000,0.9337780518607868,135,1587,0.0037,0.9337780518607868
252000,1186.1186759154032,1000,0.9379756201452464,126,1559,0.0424,0.9379756201452464
253000,1144.003184301196,1000,0.929260288920858,144,1769,0.0539,0.929260288920858
254000,1179.4256089976736,1000,0.946208673953137,108,1590,0.176,0.946208673953137
255000,1181.229611197839,1000,0.941610019474855,118,1582,0.1201,0.941610019474855
256000,1194.7501305911946,1000,0.9463371456369152,108,1514,0.1261,0.9463371456369152
257000,1203.0859618219615,1000,0.938963578346472,124,1474,0.0394,0.938963578346472
258000,1183.3579934659344,1000,0.9430067661251312,115,1571,0.1356,0.9430067661251312
259000,1108.9295894289546,1000,0.944297459629776,111,1940,0.2811,0.944297459629776
260000,1086.104069846147,1000,0.9385370947860064,123,2054,0.2939,0.9385370947860064
261000,1121.0784988027578,1000,0.9337612704034298,134,1882,0.1688,0.9337612704034298
262000,1130.550785952329,1000,0.9217309458824842,160,1837,0.0481,0.9217309458824842
263000,1151.303285998123,1000,0.9404795525821532,120,1731,0.1783,0.9404795525821532
264000,1132.284747445852,1000,0.9376054493589916,126,1826,0.1886,0.9376054493589916
265000,1102.861794192513,1000,0.9387689691072276,123,1972,0.2318,0.9387689691072276
266000,1161.2520747315189,1000,0.9425216348904484,116,1682,0.1587,0.9425216348904484
267000,1115.2869899477505,1000,0.940145108055927,120,1909,0.2442,0.940145108055927
268000,1186.418595794213,1000,0.9370929440044602,128,1558,0.0068,0.9370929440044602
269000,1136.7982355690065,1000,0.9319668594483582,138,1804,0.1493,0.9319668594483582
270000,1241.4693896709994,1000,0.950930450978098,99,1282,0.041,0.950930450978098
271000,1079.6334036969336,1000,0.9287680510590736,144,2088,0.2614,0.9287680510590736
272000,1061.0604607981224,1000,0.9309662574647894,139,2180,0.2713,0.9309662574647894
273000,1073.8503632688337,1000,0.9384473988223924,123,2115,0.297,0.9384473988223924
274000,1197.6655139371296,1000,0.9454699230127392,110,1500,0.1086,0.9454699230127392
275000,1189.167412384969,1000,0.9444263178659102,112,1542,0.1137,0.9444263178659102
276000,1199.8280345385274,1000,0.9403526553769248,121,1490,0.0829,0.9403526553769248
277000,1199.819085555087,1000,0.9427288268704443,116,1490,0.0661,0.9427288268704443
278000,1139.4739233474402,1000,0.9473209490893536,105,1788,0.2704,0.9473209490893536
279000,1093.115282473692,1000,0.9348917613744796,131,2020,0.2506,0.9348917613744796
280000,1149.3295477948743,1000,0.938601772884514,124,1741,0.1492,0.938601772884514
281000,1217.7451084679606,1000,0.9497371783467684,101,1399,0.1516,0.9497371783467684
282000,1195.7426109969415,1000,0.9555840656276832,88,1507,0.2133,0.9555840656276832
283000,1098.8572440905068,1000,0.9372533519269516,126,1991,0.2794,0.9372533519269516
284000,1127.9943404713815,1000,0.9370595834613168,127,1847,0.1984,0.9370595834613168
285000,1171.8079878219055,1000,0.9415739752625792,118,1629,0.1342,0.9415739752625792
286000,1175.9792668734412,1000,0.9476293579978444,105,1607,0.2118,0.9476293579978444
287000,1209.7226540173642,1000,0.9394582020200594,123,1441,0.017,0.9394582020200594
288000,1150.5044260395166,1000,0.9385997026727606,124,1735,0.1333,0.9385997026727606
289000,1236.438082537598,1000,0.9448393567800432,112,1308,0.0128,0.9448393567800432
290000,1143.1620169270186,1000,0.9525079461167518,94,1769,0.2947,0.9525079461167518
291000,1144.0702373089523,1000,0.9380888309502476,125,1767,0.175,0.9380888309502476
292000,1179.0710362709633,1000,0.945315170276176,110,1592,0.1589,0.945315170276176
293000,1145.9638123786049,1000,0.9427850470501932,115,1757,0.2329,0.9427850470501932
294000,1217.359158669762,1000,0.9497334870308548,101,1401,0.134,0.9497334870308548
295000,1174.020617155767,1000,0.9513071700570076,97,1616,0.2089,0.9513071700570076
296000,1112.3619943605609,1000,0.9476291184361252,104,1923,0.2954,0.9476291184361252
297000,1249.0287938532565,1000,0.9523456187151548,96,1244,0.0547,0.9523456187151548
298000,1141.9516391081463,1000,0.9454863256126566,109,1776,0.2587,0.9454863256126566
299000,1146.5100156298518,1000,0.9381188271846868,125,1755,0.1621,0.9381188271846868
300000,1228.33908719879,1000,0.9503467368952854,100,1347,0.0784,0.9503467368952854
301000,1052.6123623408914,1000,0.9485515025022052,101,2219,0.3991,0.9485515025022052
302000,1106.102373108286,1000,0.94667015093869,106,1954,0.3209,0.94667015093869
303000,1252.450465004263,1000,0.9528576502485716,95,1227,0.0549,0.9528576502485716
304000,1113.3292369776022,1000,0.9387577142994378,123,1919,0.2426,0.9387577142994378
305000,929.8997850658416,1000,0.9393930110150668,119,2831,0.5107,0.9393930110150668
306000,1188.880376704331,1000,0.9566164843234166,86,1542,0.2367,0.9566164843234166
307000,812.1819705428887,1000,0.9325627859405434,132,3418,0.5773,0.9325627859405434
308000,915.0148947273776,1000,0.9360971695601692,126,2906,0.494,0.9360971695601692
309000,760.3214242297769,1000,0.9344980146075876,127,3676,0.5999,0.9344980146075876
310000,1228.7801771704892,1000,0.9535682516650348,93,1344,0.1255,0.9535682516650348
311000,851.4344075004892,1000,0.9421914176692106,112,3222,0.5585,0.9421914176692106
312000,1170.6190101573,1000,0.9522756933547876,95,1633,0.2539,0.9522756933547876
313000,1147.8717834718718,1000,0.9479617511068807,104,1747,0.2599,0.9479617511068807
314000,967.16784618876,1000,0.9414658656808912,115,2645,0.47,0.9414658656808912
315000,1158.8348522449296,1000,0.9493891741002172,101,1692,0.2228,0.9493891741002172
316000,1194.0066988874305,1000,0.9439977954260668,113,1518,0.0917,0.9439977954260668
317000,1254.1113639619475,1000,0.9514428873747632,98,1219,0.0166,0.9514428873747632
318000,905.1089097359106,1000,0.9391737118146124,119,2954,0.5248,0.9391737118146124
319000,960.9728985841066,1000,0.9474698329612076,102,2675,0.5299,0.9474698329612076
320000,1188.3966481170348,1000,0.9449212731384788,111,1546,0.1298,0.9449212731384788
321000,1102.02349768787,1000,0.9502965719501588,98,1973,0.3543,0.9502965719501588
322000,987.4610668381188,1000,0.9485844589953828,100,2543,0.4694,0.9485844589953828
323000,1020.1538108429944,1000,0.9376334324716372,124,2382,0.3851,0.9376334324716372
324000,1293.253680494738,1000,0.9605357325778672,79,1023,0.0147,0.9605357325778672
325000,1204.4373994709238,1000,0.9515252314691008,97,1465,0.1674,0.9515252314691008
326000,1272.1986630971708,1000,0.9617724876059062,76,1127,0.1051,0.9617724876059062
327000,1280.282340695495,1000,0.9599187069323434,80,1087,0.0546,0.9599187069323434
328000,866.8470725256723,1000,0.9384890717226504,120,3145,0.5425,0.9384890717226504
329000,1210.5921638634777,1000,0.950647257665992,99,1435,0.1134,0.950647257665992
330000,1173.3843427204254,1000,0.955441525872976,88,1618,0.2715,0.955441525872976
331000,1130.3275462770769,1000,0.9519496310368816,95,1833,0.313,0.9519496310368816
