step,reward_mean,episode_length,Avg_QoS,Drops,Retries,EDF,lifetime
82000,647.8470422768193,1000,0.9079023419458432,125,1752,0.2916,0.9079023419458432
83000,669.1757236573668,1000,0.9011643116895688,135,1647,0.1282,0.9011643116895688
84000,641.5001704237087,1000,0.8938767895480472,145,1785,0.1947,0.8938767895480472
85000,693.2877819019945,1000,0.902063096961088,134,1527,0.028,0.902063096961088
86000,642.2932256413789,1000,0.8910095249325679,149,1781,0.1489,0.8910095249325679
87000,672.0684589679307,1000,0.8990887267988681,138,1633,0.0712,0.8990887267988681
88000,713.427856729411,1000,0.9141579288548896,117,1426,0.0488,0.9141579288548896
89000,653.9346659107566,1000,0.8953521495649185,143,1723,0.1172,0.8953521495649185
90000,634.2117145675735,1000,0.8958735561142528,142,1821,0.1734,0.8958735561142528
91000,665.6059656129283,1000,0.8997183261300663,137,1665,0.0907,0.8997183261300663
92000,715.4502886989408,1000,0.9120733214688128,120,1416,0.0159,0.9120733214688128
93000,651.3791681349564,1000,0.9002194447560999,136,1735,0.204,0.9002194447560999
94000,638.9785094214989,1000,0.900148181545264,136,1797,0.2135,0.900148181545264
95000,646.3044410156999,1000,0.903678150215984,131,1760,0.2304,0.903678150215984
96000,669.8073071722928,1000,0.8969040060130128,141,1644,0.073,0.8969040060130128
97000,721.0332263190581,1000,0.9142160088826704,117,1388,0.0783,0.9142160088826704
98000,695.0848354834541,1000,0.90561744799472,129,1518,0.0375,0.90561744799472
99000,644.365544261422,1000,0.9051198453797497,129,1770,0.2201,0.9051198453797497
100000,719.8629177292033,1000,0.921914201560076,106,1393,0.1299,0.921914201560076
101000,726.6646914922997,1000,0.9142714969250744,117,1360,0.0574,0.9142714969250744
102000,694.4556440828317,1000,0.9041576887289992,131,1521,0.0353,0.9041576887289992
103000,636.3742022391724,1000,0.8986919718611273,138,1810,0.1988,0.8986919718611273
104000,723.867146870091,1000,0.9142537377621408,117,1374,0.0401,0.9142537377621408
105000,713.3555319111111,1000,0.9100183931133952,123,1427,0.0411,0.9100183931133952
106000,655.9429378582824,1000,0.8989210456176695,138,1713,0.1332,0.8989210456176695
107000,694.0983354465976,1000,0.9104559437889193,122,1522,0.1652,0.9104559437889193
108000,672.1456656917409,1000,0.8934400870884568,146,1633,0.0001,0.8934400870884568
109000,709.0693832831769,1000,0.9092295450040256,124,1448,0.0535,0.9092295450040256
110000,719.1638681827749,1000,0.9086418349177352,125,1398,0.0016,0.9086418349177352
111000,710.889765762786,1000,0.9169139596191032,113,1438,0.1368,0.9169139596191032
112000,677.6102930996146,1000,0.9074550780445256,126,1604,0.1812,0.9074550780445256
113000,688.5391556222766,1000,0.9083045518997112,125,1550,0.1083,0.9083045518997112
114000,673.3959676707661,1000,0.9186347913424184,110,1624,0.2768,0.9186347913424184
115000,700.8174654487856,1000,0.9189654155644544,110,1488,0.2143,0.9189654155644544
116000,719.1656804496425,1000,0.913430170448,118,1397,0.0443,0.913430170448
117000,650.3415547267639,1000,0.9099464211294992,122,1739,0.2762,0.9099464211294992
118000,699.5178204572331,1000,0.9028330314891728,133,1496,0.031,0.9028330314891728
119000,722.2544745935256,1000,0.9135443936799496,118,1382,0.0658,0.9135443936799496
120000,613.2537204282685,1000,0.8887024684331976,152,1926,0.1955,0.8887024684331976
121000,683.6799558849959,1000,0.8998622307096728,137,1575,0.0572,0.8998622307096728
122000,664.3284814588561,1000,0.909466341258896,123,1670,0.2518,0.909466341258896
123000,649.4352582650026,1000,0.9002439900400728,136,1745,0.1899,0.9002439900400728
124000,748.9506943227924,1000,0.9208454665591176,108,1249,0.005,0.9208454665591176
125000,594.9667480232721,1000,0.8919474574210176,147,2016,0.2909,0.8919474574210176
126000,729.2880408935779,1000,0.915031801486116,116,1347,0.0541,0.915031801486116
127000,692.3725694598621,1000,0.9062115737883384,128,1531,0.0733,0.9062115737883384
128000,670.2874835589358,1000,0.9053335594517984,129,1641,0.1583,0.9053335594517984
129000,633.910938289863,1000,0.8986485153729079,138,1822,0.2479,0.8986485153729079
130000,672.8667523582159,1000,0.9137234143694368,117,1627,0.2532,0.9137234143694368
131000,703.5866594527607,1000,0.9231813843714304,104,1474,0.1966,0.9231813843714304
132000,661.8914946730026,1000,0.9177693336051176,111,1681,0.2785,0.9177693336051176
133000,717.9038733516138,1000,0.9155184240219552,115,1403,0.1128,0.9155184240219552
134000,625.2275056361665,1000,0.902087859211152,133,1865,0.2776,0.902087859211152
135000,640.7175143668402,1000,0.8917477976737512,148,1789,0.1771,0.8917477976737512
136000,716.0075539946108,1000,0.9113524410568512,121,1413,0.0635,0.9113524410568512
137000,696.7648681184564,1000,0.9293493353898375,95,1507,0.2727,0.9293493353898375
138000,659.1901024368314,1000,0.9135840854418033,117,1695,0.279,0.9135840854418033
139000,730.0448575075698,1000,0.9178428742910096,112,1343,0.0472,0.9178428742910096
140000,756.712587252573,1000,0.9208525547504552,108,1210,0.0081,0.9208525547504552
141000,680.5814276174677,1000,0.9109901981844776,121,1589,0.1964,0.9109901981844776
142000,658.5926895544366,1000,0.9163965176163736,113,1698,0.2759,0.9163965176163736
143000,660.8942335003053,1000,0.908726453581828,124,1687,0.2327,0.908726453581828
144000,692.4793917780315,1000,0.9250379598454128,101,1528,0.2751,0.9250379598454128
145000,715.9366791160026,1000,0.9099975447906672,123,1414,0.0045,0.9099975447906672
146000,653.8545065854531,1000,0.9009593180106232,135,1723,0.1268,0.9009593180106232
147000,694.8864543361311,1000,0.9097019918778584,123,1518,0.1078,0.9097019918778584
148000,676.3462647989586,1000,0.9116494789038608,120,1610,0.2009,0.9116494789038608
149000,709.0906676336749,1000,0.91406012059662,117,1447,0.1137,0.91406012059662
150000,731.4974013706035,1000,0.9164637874802192,114,1336,0.0607,0.9164637874802192
151000,675.2064148152667,1000,0.9012120232746632,135,1617,0.1103,0.9012120232746632
152000,743.2097918325843,1000,0.9207136903440104,108,1277,0.0807,0.9207136903440104
153000,688.7782719342206,1000,0.9138706638822504,117,1548,0.2128,0.9138706638822504
154000,727.7046850748054,1000,0.9121781706833496,120,1355,0.0032,0.9121781706833496
155000,705.729837819658,1000,0.9162095775265104,114,1464,0.1186,0.9162095775265104
156000,740.3072589942885,1000,0.9339615785157744,89,1290,0.1492,0.9339615785157744
157000,723.0154088691493,1000,0.9142081055196984,117,1378,0.0371,0.9142081055196984
158000,767.4669115865453,1000,0.9265475003057888,100,1156,0.0153,0.9265475003057888
159000,754.021170531069,1000,0.9264518981964416,100,1223,0.0539,0.9264518981964416
160000,738.9902714820497,1000,0.9199530005396176,109,1298,0.0769,0.9199530005396176
161000,678.7543132058436,1000,0.9200701017071264,108,1597,0.2803,0.9200701017071264
162000,691.0660069357108,1000,0.9194908244991304,109,1536,0.2432,0.9194908244991304
163000,742.4508073378731,1000,0.9207399954146585,108,1281,0.0041,0.9207399954146585
164000,775.4031099652013,1000,0.9322044604563584,92,1116,0.0487,0.9322044604563584
165000,743.5297416169678,1000,0.9325818019207648,91,1274,0.1996,0.9325818019207648
166000,732.9268716620253,1000,0.920599145900168,108,1328,0.1024,0.920599145900168
167000,736.0723617958,1000,0.91858034669724,111,1313,0.0273,0.91858034669724
168000,692.3435051025675,1000,0.9250738473109648,101,1529,0.2829,0.9250738473109648
169000,738.9484439366582,1000,0.9311534658761864,93,1297,0.1959,0.9311534658761864
170000,758.2566859480336,1000,0.930611419916084,94,1201,0.1496,0.930611419916084
171000,733.7011040464412,1000,0.9241391448736536,103,1324,0.1056,0.9241391448736536
172000,744.2236226182547,1000,0.9283765388053752,97,1271,0.109,0.9283765388053752
173000,738.0525677846047,1000,0.9290593384063168,96,1302,0.1575,0.9290593384063168
174000,676.3648351065733,1000,0.9164659741122224,113,1609,0.257,0.9164659741122224
175000,667.1553301472976,1000,0.9185269647675472,110,1655,0.2798,0.9185269647675472
176000,715.4110745603222,1000,0.9204394815705784,108,1415,0.1602,0.9204394815705784
177000,685.2553032642696,1000,0.9173187430387008,112,1565,0.2523,0.9173187430387008
178000,703.2001188160846,1000,0.9175333524420656,112,1476,0.1891,0.9175333524420656
179000,706.3246649564372,1000,0.9196169674089776,109,1460,0.2268,0.9196169674089776
180000,723.0272611766959,1000,0.914948809030928,116,1378,0.0693,0.914948809030928
181000,704.9658098454196,1000,0.925841479059588,100,1466,0.2282,0.925841479059588
182000,772.4702379804754,1000,0.9301187484961216,95,1131,0.0211,0.9301187484961216
183000,733.6408858234242,1000,0.931738233884392,92,1323,0.1928,0.931738233884392
184000,678.328234216576,1000,0.9228469025723144,104,1599,0.2644,0.9228469025723144
185000,659.563042204861,1000,0.9114225485653904,120,1693,0.248,0.9114225485653904
186000,711.9611341803339,1000,0.9273186482996008,98,1431,0.2772,0.9273186482996008
187000,707.059128823519,1000,0.9238195914235368,103,1456,0.242,0.9238195914235368
188000,761.42957675756,1000,0.92221991552762,106,1186,0.0228,0.92221991552762
189000,737.8191740898824,1000,0.9360099288511649,86,1302,0.2344,0.9360099288511649
190000,701.2007785200473,1000,0.923723703412764,103,1485,0.2233,0.923723703412764
191000,743.5453543899487,1000,0.9325562017835703,91,1274,0.1628,0.9325562017835703
192000,704.8847040273803,1000,0.9140613841843024,117,1468,0.1175,0.9140613841843024
193000,752.1991048476375,1000,0.9417224421348064,78,1230,0.2517,0.9417224421348064
194000,733.375202438538,1000,0.9275844095527768,98,1325,0.1613,0.9275844095527768
195000,731.4702818798711,1000,0.929608809011496,95,1334,0.201,0.929608809011496
196000,764.5974889160857,1000,0.93772175605504,84,1169,0.184,0.93772175605504
197000,791.8153884971375,1000,0.9372748610102432,85,1034,0.0226,0.9372748610102432
198000,728.4398385927558,1000,0.9302867448451864,94,1349,0.2196,0.9302867448451864
199000,741.890705752556,1000,0.9353878189747912,87,1282,0.2128,0.9353878189747912
200000,744.3473662369555,1000,0.9249110986055216,102,1271,0.0894,0.9249110986055216
201000,712.2985028664484,1000,0.9245674970890072,102,1430,0.2135,0.9245674970890072
202000,697.9525786951756,1000,0.927231897214156,98,1501,0.2852,0.927231897214156
203000,727.6775685650254,1000,0.918385193062412,111,1354,0.113,0.918385193062412
204000,789.7864354863782,1000,0.9365341253531264,86,1044,0.0394,0.9365341253531264
205000,760.6881025692479,1000,0.9342045387500696,89,1189,0.1189,0.9342045387500696
206000,720.3943970955538,1000,0.9170361221488448,113,1391,0.0764,0.9170361221488448
207000,771.2849530216048,1000,0.933540140045532,90,1136,0.1149,0.933540140045532
208000,738.6807368952611,1000,0.9401812723915792,80,1297,0.274,0.9401812723915792
209000,747.8553623519985,1000,0.9200456115242368,109,1254,0.0406,0.9200456115242368
210000,755.027212243479,1000,0.9305446023210208,94,1217,0.1031,0.9305446023210208
211000,743.2149626831359,1000,0.9207026821378952,108,1277,0.05,0.9207026821378952
212000,731.3232225394843,1000,0.9289577545322744,96,1335,0.2036,0.9289577545322744
213000,706.7815498352237,1000,0.9251546154937696,101,1457,0.2418,0.9251546154937696
214000,703.0782705909651,1000,0.9328751924114768,90,1475,0.2924,0.9328751924114768
215000,696.5698779090658,1000,0.9229705351606295,104,1508,0.2319,0.9229705351606295
216000,774.9123725158496,1000,0.9349907309708424,88,1118,0.1009,0.9349907309708424
217000,699.3487164313856,1000,0.926527719780888,99,1494,0.2794,0.926527719780888
218000,770.7055357392584,1000,0.948142395043188,69,1137,0.2211,0.948142395043188
219000,732.0766786818508,1000,0.9372794330973104,84,1330,0.2686,0.9372794330973104
220000,792.8512024651085,1000,0.9442653563886592,75,1028,0.1202,0.9442653563886592
221000,755.8997847479914,1000,0.9249239300789208,102,1213,0.0379,0.9249239300789208
222000,797.2106670930225,1000,0.9401155491839313,81,1007,0.0105,0.9401155491839313
223000,759.8094687255096,1000,0.9396602973146992,81,1192,0.1764,0.9396602973146992
224000,749.7266887436319,1000,0.9256394980381246,101,1244,0.072,0.9256394980381246
225000,805.3743301592061,1000,0.9415793740398936,79,966,0.0247,0.9415793740398936
226000,790.8170542486997,1000,0.9329988129201592,91,1039,0.0178,0.9329988129201592
227000,756.9297612149345,1000,0.9424200105790896,77,1206,0.2625,0.9424200105790896
228000,690.8921253738773,1000,0.9235802295885616,103,1536,0.2679,0.9235802295885616
229000,742.6268559138305,1000,0.9429851766072808,76,1277,0.2887,0.9429851766072808
230000,749.4573223578699,1000,0.9207511137437616,108,1246,0.026,0.9207511137437616
231000,732.7894809157349,1000,0.935226393615124,87,1327,0.2206,0.935226393615124
232000,749.6132382831219,1000,0.9381767305090593,83,1243,0.1937,0.9381767305090593
233000,769.7900919516641,1000,0.932217324016292,92,1144,0.1012,0.932217324016292
234000,765.4440169471454,1000,0.9341711320337512,89,1165,0.1266,0.9341711320337512
235000,762.2008166790329,1000,0.9376665238009488,84,1181,0.1655,0.9376665238009488
236000,769.5460095120228,1000,0.93073135509206,94,1145,0.0741,0.93073135509206
237000,737.4058336945862,1000,0.9345567769458328,88,1304,0.1961,0.9345567769458328
238000,780.3891557879404,1000,0.935792092058312,87,1091,0.0793,0.935792092058312
239000,738.6061780142874,1000,0.92617240935808,100,1299,0.1295,0.92617240935808
240000,784.0870786066462,1000,0.9301989075302288,95,1073,0.0242,0.9301989075302288
241000,722.0242910961197,1000,0.935048200641604,87,1380,0.268,0.935048200641604
242000,802.8387878911818,1000,0.9492855821355894,68,978,0.1139,0.9492855821355894
243000,757.2104785247135,1000,0.940335577662888,80,1205,0.2059,0.940335577662888
244000,729.8997848673708,1000,0.9246395599961073,102,1342,0.1659,0.9246395599961073
245000,769.7036764940523,1000,0.9474236894087223,70,1142,0.2382,0.9474236894087223
246000,779.3858033047798,1000,0.9482603955295432,69,1094,0.2015,0.9482603955295432
247000,712.9326610362009,1000,0.9196033522290143,109,1427,0.1426,0.9196033522290143
248000,773.1668574353266,1000,0.9434062208560688,76,1126,0.1637,0.9434062208560688
249000,736.0879159703644,1000,0.9394447762156248,81,1310,0.267,0.9394447762156248
250000,753.3786077752306,1000,0.9388837530496912,82,1224,0.1857,0.9388837530496912
251000,800.0178900262201,1000,0.9394750377962904,82,993,0.0286,0.9394750377962904
252000,769.535257488731,1000,0.9314129228958344,93,1145,0.0642,0.9314129228958344
253000,788.7916749772522,1000,0.9533022685775184,62,1047,0.2206,0.9533022685775184
254000,786.3154946382577,1000,0.9378804116638216,84,1061,0.0951,0.9378804116638216
255000,786.7927516239525,1000,0.9449135489266096,74,1058,0.1517,0.9449135489266096
256000,811.5006859572482,1000,0.947260573119808,71,935,0.1003,0.947260573119808
257000,747.0847273301893,1000,0.93468580208512,88,1256,0.1924,0.93468580208512
258000,779.1897521768576,1000,0.9391666354060824,82,1096,0.1202,0.9391666354060824
259000,798.0515999545588,1000,0.9476803475803935,70,1001,0.1552,0.9476803475803935
260000,764.7867803976228,1000,0.941067034783396,79,1167,0.1859,0.941067034783396
261000,714.5319684206427,1000,0.9356404069926288,86,1417,0.2809,0.9356404069926288
262000,719.4759639839286,1000,0.93648978532828,85,1393,0.2978,0.93648978532828
263000,782.9009425179702,1000,0.9350282355382736,88,1078,0.0636,0.9350282355382736
264000,760.2290024388137,1000,0.941794506338696,78,1190,0.2339,0.941794506338696
265000,760.5118007613162,1000,0.9368883141557512,85,1189,0.174,0.9368883141557512
266000,724.1190491870636,1000,0.9420730147222433,77,1369,0.2971,0.9420730147222433
267000,748.3934957915515,1000,0.938836568868948,82,1249,0.2152,0.938836568868948
268000,768.0818822638477,1000,0.9466795302123134,71,1150,0.2494,0.9466795302123134
269000,764.2180486842524,1000,0.9348744916125464,88,1171,0.1358,0.9348744916125464
270000,746.4767047791403,1000,0.9437428900264136,75,1258,0.2647,0.9437428900264136
271000,795.0205335771356,1000,0.93658177265828,86,1018,0.0011,0.93658177265828
272000,804.9952512412849,1000,0.9401433733959312,81,968,0.0157,0.9401433733959312
273000,767.5492601227916,1000,0.9452963144759816,73,1153,0.1858,0.9452963144759816
274000,798.5158637616944,1000,0.9505324771302552,66,999,0.1655,0.9505324771302552
275000,836.1559493508009,1000,0.9516254226481904,65,812,0.0169,0.9516254226481904
276000,767.6449544320392,1000,0.9502057385276144,66,1152,0.2848,0.9502057385276144
277000,780.7052691445846,1000,0.9455072118411816,73,1088,0.1512,0.9455072118411816
278000,731.2480738712967,1000,0.9386722011530896,82,1334,0.2654,0.9386722011530896
279000,703.7022159865915,1000,0.9264672704803832,99,1472,0.2365,0.9264672704803832
280000,808.9209848987327,1000,0.945827917045856,73,948,0.0894,0.945827917045856
281000,778.6105173280033,1000,0.9468557240072488,71,1098,0.2214,0.9468557240072488
282000,815.5444244254305,1000,0.9458657580446151,73,915,0.0651,0.9458657580446151
283000,766.0836561312336,1000,0.9390358656374072,82,1161,0.1982,0.9390358656374072
284000,775.5618825316377,1000,0.9391477866826649,82,1114,0.1806,0.9391477866826649
285000,808.287264880369,1000,0.9409841744111824,80,952,0.0231,0.9409841744111824
286000,761.9748106737248,1000,0.9494231142891448,67,1180,0.2878,0.9494231142891448
287000,791.7737562020125,1000,0.954693100819308,60,1032,0.222,0.954693100819308
288000,836.2907449531491,1000,0.9551647988587136,60,811,0.0892,0.9551647988587136
289000,742.8994303450971,1000,0.9380636249265168,83,1276,0.2541,0.9380636249265168
290000,794.4970200450551,1000,0.9421736765560832,78,1020,0.0722,0.9421736765560832
291000,835.1622839043428,1000,0.9545065588971487,61,817,0.0682,0.9545065588971487
292000,814.0195165801149,1000,0.9492910855282184,68,922,0.0892,0.9492910855282184
293000,755.0252941631659,1000,0.9353603305850944,87,1216,0.1805,0.9353603305850944
294000,789.3737226453491,1000,0.9427624927800656,77,1045,0.1357,0.9427624927800656
295000,758.0760955311857,1000,0.9465954007789192,71,1200,0.241,0.9465954007789192
296000,772.1063429130749,1000,0.94603105017602,72,1130,0.257,0.94603105017602
297000,795.0949742739099,1000,0.943602717069792,76,1017,0.1223,0.943602717069792
298000,782.690398328907,1000,0.944804683417944,74,1078,0.165,0.944804683417944
299000,766.4080367771868,1000,0.9515991152132112,64,1158,0.2758,0.9515991152132112
300000,795.5880916695135,1000,0.9456626360917728,73,1014,0.1659,0.9456626360917728
301000,636.095949546987,1000,0.927201665081668,97,1808,0.4201,0.927201665081668
302000,633.1094269989228,1000,0.948795537391156,66,1821,0.5339,0.948795537391156
303000,555.0934219744388,1000,0.9403357077820088,77,2210,0.5893,0.9403357077820088
304000,816.8147320703661,1000,0.947361214544148,71,909,0.0436,0.947361214544148
305000,645.1831150691788,1000,0.9357062100193168,85,1762,0.4387,0.9357062100193168
306000,772.5017577671896,1000,0.939765820058248,81,1129,0.148,0.939765820058248
307000,612.6865570589761,1000,0.9304576317767608,92,1924,0.4933,0.9304576317767608
308000,769.7933712297933,1000,0.9405658209244304,80,1143,0.1506,0.9405658209244304
309000,787.4979397712236,1000,0.951773020098176,64,1053,0.2545,0.951773020098176
310000,778.9033611509851,1000,0.9496018670498072,67,1096,0.2495,0.9496018670498072
311000,628.9956835042047,1000,0.9334490738790336,88,1843,0.4604,0.9334490738790336
312000,670.597179985473,1000,0.9443330772585984,73,1635,0.426,0.9443330772585984
313000,833.1018519937719,1000,0.9537233267399008,62,827,0.069,0.9537233267399008
314000,707.2718691932531,1000,0.9474491573873,69,1452,0.3834,0.9474491573873
315000,792.2731568459945,1000,0.9498160436891712,67,1030,0.2005,0.9498160436891712
316000,804.3537601818122,1000,0.94723670331828,71,971,0.0849,0.94723670331828
317000,684.387380066795,1000,0.9548652998980935,58,1565,0.4503,0.9548652998980935
318000,815.2090987547233,1000,0.9576664291180504,56,915,0.1797,0.9576664291180504
319000,720.7112065012955,1000,0.9503959591642152,65,1385,0.3463,0.9503959591642152
320000,785.1520170913585,1000,0.9386229407745408,83,1067,0.0664,0.9386229407745408
321000,846.2659827808194,1000,0.9532160480820712,63,762,0.0249,0.9532160480820712
322000,814.5948434694162,1000,0.955528940314972,59,918,0.2095,0.955528940314972
323000,777.6902337525448,1000,0.9481755297492456,69,1102,0.2392,0.9481755297492456
324000,762.635654183964,1000,0.952122057062104,63,1176,0.3143,0.952122057062104
325000,764.4786756728473,1000,0.9459386661693104,72,1168,0.2276,0.9459386661693104
326000,794.5173131392041,1000,0.9532378992652448,62,1018,0.2314,0.9532378992652448
327000,775.3353640107662,1000,0.9467668905076032,71,1114,0.2222,0.9467668905076032
328000,840.564109801005,1000,0.955953134941388,59,790,0.0582,0.955953134941388
329000,783.8683831625474,1000,0.9545513546283784,60,1071,0.2229,0.9545513546283784
330000,758.9391566335863,1000,0.947231673254464,70,1195,0.2816,0.947231673254464
331000,715.4899269897951,1000,0.9475452395275912,69,1411,0.3954,0.9475452395275912
332000,842.8254177306602,1000,0.9545830719843544,61,779,0.0329,0.9545830719843544
333000,696.1813372088179,1000,0.9515673179238991,63,1507,0.4308,0.9515673179238991
334000,671.5989581661588,1000,0.9512536839234312,63,1629,0.4735,0.9512536839234312
335000,522.4343249314439,1000,0.9301387932154032,91,2373,0.5856,0.9301387932154032
336000,845.7025569690037,1000,0.9539530559451816,62,765,0.0,0.9539530559451816
337000,847.4788955293609,1000,0.9539359849273672,62,756,0.0071,0.9539359849273672
