episode,reward_mean,reward_sma,avg_qos,drops,retries,edf
0,509.9919084927484,509.9919084927484,0.8626033258413625,188,2442,0.2852142919229748
1,525.3334903684683,517.6626994306084,0.8578207674487505,195,2366,0.21959818254342153
2,626.5496672337146,553.9583553649771,0.8895733788430809,151,1860,0.17959754525911098
3,575.7839918915946,559.4147644966315,0.8681675698589751,181,2115,0.04680559213273095
4,569.8117464166986,561.4941608806449,0.8653147378422512,185,2145,0.04679835610086079
5,574.6269551171819,563.6829599200677,0.863928692237516,187,2121,0.017425083650459836
6,515.6374239219549,556.8193119203373,0.8640636795493783,186,2414,0.2598528437324805
7,579.7762285068675,559.6889264936536,0.8751591389717569,171,2094,0.18033450352296262
8,534.9958917283914,556.94525596418,0.8635707849798017,187,2318,0.21242177333881365
9,612.0077041760536,562.4515007853673,0.8754486763316056,171,1934,0.006175348288740734
10,519.1652189000504,563.3688318260976,0.8668671671862752,182,2396,0.29097295564859826
11,516.4980511411302,562.4852879033638,0.8584573436273792,194,2410,0.2497327922401265
12,632.1953324635066,563.0498544263429,0.8840668063005319,159,1833,0.06370173320348284
13,564.2942075631967,561.9008759935032,0.8561671866156567,198,2173,0.05454749016213018
14,571.9942570245223,562.1191270542855,0.8624870739777456,189,2134,0.055021352956030146
15,602.5069884405787,564.9071303866251,0.877494355246016,168,1981,0.09127267288786131
16,620.9855318391222,575.441941178342,0.8867504054510352,155,1888,0.15742692948967135
17,608.7030609664699,578.3346244243022,0.8789540521909591,166,1950,0.12958350559263473
18,633.1644436396259,588.1514796154256,0.8841134133805767,159,1828,0.08736874205941257
19,575.3839450393872,584.489103701759,0.8737307561261264,173,2116,0.18355586841671384
20,616.8312659612657,594.2557084078805,0.8776878131971312,168,1910,0.04184815819561255
21,615.7581256496768,604.1817158587352,0.8783022927755392,167,1915,0.08764339456056544
22,579.1255966192102,598.8747422743056,0.869581089813848,179,2098,0.1099085529881075
23,614.4238536642173,603.8877068844076,0.8860000210462297,156,1921,0.13682099526511077
24,525.0882639729984,599.1971075792552,0.8613661285028231,190,2367,0.23555278841790406
25,630.4320603048233,601.9896147656798,0.8798621178462153,165,1842,0.05990213464750792
26,612.1544876583158,601.106510347599,0.8866772523450823,155,1932,0.15427033152408348
27,544.6707356576517,594.7032778167172,0.8622706247963888,189,2270,0.17772437065861274
28,639.2477272540991,595.3116061781645,0.8841700857614504,159,1798,0.013935123815999317
29,556.5855992107444,593.4317715953003,0.8686581126392616,180,2210,0.1822634555704315
30,577.0381569015145,589.4524606893252,0.861865235254228,190,2109,0.051157237106187456
31,563.2689146697921,584.2035395913367,0.857533892251912,196,2178,0.019515477895583853
32,516.2497829981137,577.915958229227,0.8612392150875839,190,2411,0.28466566117599995
33,492.78236245411176,565.7518091082164,0.8568116129534152,196,2528,0.2896896099223678
34,500.0562703509843,563.2486097460151,0.8526646693367199,202,2492,0.24251920443493832
35,589.7512269065443,559.1805264061871,0.8682530442982088,181,2045,0.0913841307520112
36,604.0136624921302,558.3664438895686,0.8733047721099192,174,1974,0.029301634201915158
37,596.1584614359375,563.5152164673972,0.8851538589011848,157,2012,0.20526990795364705
38,577.8746205493101,557.3779057969183,0.8688470735689727,180,2104,0.13204574812188039
39,561.1005990605556,557.8294057818994,0.8540098431667257,201,2189,0.036611470453433645
40,613.3746251793779,561.4630526096857,0.8881220200667929,153,1926,0.14855307303338106
41,606.661923068667,565.8023534495732,0.8698407557634144,179,1961,0.010316556334565519
42,553.3194403053304,569.5093191802948,0.8783989282978479,166,2225,0.2727961206236346
43,567.5993823834403,576.9910211732278,0.861770209592292,190,2156,0.07763399448000508
44,561.4762220725985,583.1330163453893,0.8700415528727761,178,2185,0.19875668530619459
45,578.3348260136577,581.9913762561005,0.8660485139771696,184,2102,0.09351332282682329
46,574.9832975280538,579.0883397596929,0.8723134429160312,175,2118,0.15602040635334324
47,560.5613404339952,575.5286276594986,0.8686625290634216,180,2190,0.16401308380298388
48,615.1462285302165,579.2557884575892,0.8811213802117384,163,1918,0.05545633665765811
49,487.70929860609033,571.9166584121427,0.8553173249524559,198,2553,0.29087538832936755
50,567.8460808643188,567.3638039806368,0.87854036883176,166,2153,0.23253984700833435
51,525.769292111364,559.2745408849066,0.8683247210466889,180,2363,0.28184968246925673
52,560.5923219110432,560.0018290454778,0.8770599213924983,168,2189,0.26844820512829465
53,586.5616900563874,561.8980598127725,0.8787399387080279,166,2060,0.17936999364332554
54,561.0061126422897,561.8510488697417,0.8777841446371287,167,2187,0.27656227050693505
55,622.0625943247618,566.2238257008521,0.8770113971905975,169,1884,0.02654775061557585
56,615.8066534685164,570.3061612948983,0.8762348048488112,170,1915,0.058794858725743554
57,531.4985788549658,567.3998851369954,0.8446215208771095,214,2337,0.01356818667316142
58,539.9120192576005,559.8764642097337,0.8552018886096096,199,2294,0.0975990992289793
59,565.5094882271355,567.6564831718382,0.8617240975260032,190,2166,0.1166031869068446
60,618.6842716551716,572.7403022509236,0.8832476533822847,160,1900,0.08140470953216877
61,519.5390715387049,572.1172801936576,0.8578034728383407,195,2395,0.24862125274557878
62,608.151617732197,576.8732097757731,0.8782872213711528,167,1953,0.10702599800807679
63,599.9351486212962,578.210555632264,0.8767755248543992,169,1994,0.08428035290621423
64,569.1707706637565,579.0270214344107,0.8708372665366568,177,2147,0.16280882494747453
65,594.6022975109365,576.280991753028,0.8689931073122128,180,2021,0.04227726749242879
66,546.550974693894,569.3554238755659,0.8657419863609273,184,2260,0.2406590942262119
67,585.0189810176929,574.7074640918385,0.8654209145447408,185,2069,0.022365193103931248
68,520.7562326899881,572.7918854350773,0.868294175222416,180,2388,0.2960660809801552
69,555.3813247047211,571.7790690828359,0.8651223051346303,185,2216,0.23167343078899721
70,633.5055991714245,573.2612018344612,0.8875769655723655,154,1826,0.059614704460251716
71,542.4529248526188,575.5525871658526,0.8481900485549728,209,2282,0.0016566351370807197
72,527.8304111322261,567.5204665058554,0.8648539357903449,185,2353,0.24463842853645024
73,537.3251255245125,561.2594641961771,0.8628328319711047,188,2306,0.21205720315428514
74,591.4740241665282,563.4897895464543,0.8808213300831231,163,2035,0.21870215041229618
75,564.8436927770175,560.5139290730624,0.8757282893459697,170,2168,0.2313811040057837
76,587.1071906258451,564.5695506662576,0.8619391239488815,190,2059,0.02221339552022711
77,587.9199990430158,564.8596524687897,0.8717442603504519,176,2054,0.10753971856328177
78,608.4306158374385,573.6270907835349,0.8719249641638407,176,1952,0.03476071785753891
79,581.2138721059334,576.210345523656,0.8807267538872641,163,2086,0.25893102776267807
80,606.616333817273,573.521418988241,0.881752739869848,162,1960,0.18698943804826737
81,612.4888649427529,580.5250129972543,0.8818074132624593,162,1931,0.09926940745579475
82,601.5928915451847,587.9012610385502,0.873991524181804,173,1986,0.01906750508580709
83,590.6928005899578,593.2380285450947,0.8738574135060512,173,2040,0.09329469651469866
84,566.5434359135857,590.7449697198005,0.8645361456443504,186,2161,0.09755499660802411
85,570.6210726455819,591.3227077066568,0.8799617121518872,164,2139,0.21888185350141923
86,588.9508013817074,591.5070687822431,0.8801565149744953,164,2048,0.19126724140656393
87,513.6817676864232,584.0832456465838,0.859132925972076,193,2424,0.26616382277289796
88,519.4741349923332,575.1875975620733,0.8500789441971297,206,2396,0.14166447754858477
89,611.6105695655871,578.2272673080387,0.8762030454319977,170,1936,0.035878273781490506
90,529.304550519563,570.4960889782676,0.8606771520832056,191,2346,0.21397343616689848
91,597.4941057637062,568.9966130603631,0.8829918279110359,160,2005,0.22823551458506922
92,610.1261653879056,569.8499404446351,0.8859339565952168,156,1942,0.16838315927084888
93,566.0090052935615,567.3815609149955,0.8813233939496976,162,2162,0.2312901539863683
94,605.6296743157958,571.2901847552165,0.880309716625264,164,1965,0.14813867890931723
95,597.9759254257986,574.0256700332382,0.8823475392025113,161,2003,0.1568198488145982
96,584.2934820104673,573.5599380961141,0.8717179865045632,176,2072,0.12826230550756487
97,666.8629602790085,588.8780573553727,0.8935414792619231,146,1660,0.007625738023228556
98,595.3755140077353,596.4681952569128,0.8746597318680264,172,2017,0.032367428097991334
99,599.8401894465034,595.2911572450046,0.8704883724098416,178,1995,0.009428755706020276
100,566.8059313129089,599.0412953243391,0.8687347693462104,180,2159,0.1909231233791341
101,604.6393422022597,599.7558189681945,0.8788661795795504,166,1970,0.094306794322898
102,594.4172901467412,598.1849314440781,0.8802243403161081,164,2021,0.15257120734941082
103,490.78890670985635,590.6629215857075,0.8518296604453096,203,2538,0.2722699421778279
104,566.1797544554985,586.7179295996777,0.8617523716312152,190,2163,0.07478766874466249
105,557.269550793911,582.647292136489,0.8637733294855159,187,2207,0.12311487691068891
106,576.6332359245597,581.8812675278982,0.8814278572177688,162,2109,0.2266653415629146
107,621.9151423127516,577.3864857312726,0.8846919419356977,158,1884,0.06863944964748674
108,573.6569548485764,575.2146298153567,0.8611358426559184,191,2126,0.023093972948637898
109,627.5179623773356,577.9824071084399,0.884038726721336,159,1856,0.0869254358741304
110,578.7631099490469,579.1781249720536,0.8639261448263519,187,2100,0.04836638617620132
111,507.6523439327259,569.4794251451003,0.8562521899187905,197,2454,0.2789092957027719
112,496.679482915556,559.7056444219818,0.8512521746810376,204,2509,0.24243611386932507
113,545.9794377250851,565.2246975235047,0.862953391957476,188,2263,0.19002112695312703
114,526.1960231163555,561.2263243895904,0.8648558551147336,185,2361,0.2614381770563153
115,496.52326588038176,555.1516958982374,0.851969117832336,203,2510,0.24110162306973432
116,570.1699097500152,554.505363280783,0.8624662580877991,189,2143,0.05597101766581075
117,568.1871543504382,549.1325644845517,0.8827884021754296,160,2151,0.2677676995469933
118,549.2254957966951,546.6894185793635,0.8615846239677801,190,2247,0.16180267257469522
119,511.8804651599998,535.1256688576299,0.8584307994068784,194,2433,0.24223204654921876
120,518.8675259906989,529.1361104617952,0.8605565112171385,191,2398,0.26882738997704797
121,635.5470711389615,541.9255831824187,0.88623178129868,156,1816,0.09540104249155916
122,619.5928860428295,554.2169234951461,0.8755180211347928,171,1896,0.033015577358303023
123,605.4435456823957,560.1633342908771,0.872634132148528,175,1967,0.0683805487625825
124,580.6696719619376,565.6106991754352,0.8723873625734089,175,2090,0.1281323365878769
125,570.7717731574273,573.0355499031399,0.8827716496878001,160,2138,0.24540442977674792
126,554.4454436709733,571.4631032952357,0.8735071376548761,173,2220,0.258219174976903
127,642.4231653507663,578.8867043952685,0.8870102791067759,155,1782,0.002085639159357211
128,539.4856241150245,577.9127172271014,0.8566032664362815,197,2296,0.1532241907732697
129,598.8346770748193,586.6081384185834,0.8774084348006712,168,1999,0.1252233009446337
130,581.131364670883,592.8345222866018,0.8702852191483528,178,2088,0.06663234314121907
131,589.1946463500826,588.199279807714,0.8689654768221224,180,2048,0.03595961020010484
132,550.5511572296241,581.2951069263934,0.8573920170693056,196,2241,0.10128455142108839
133,576.4571470530122,578.3964670634551,0.8814622110150016,162,2110,0.28287291117375574
134,573.5073680171016,577.6802366689715,0.8660130594319991,184,2126,0.09696087960622657
135,571.2210640910304,577.7251657623317,0.8716102569795712,176,2137,0.1556371865230098
136,555.0501292337516,577.7856343186097,0.8756213287951097,170,2217,0.21090568766855336
137,601.7000694776302,573.713324731296,0.87536357116858,171,1985,0.1090888807137882
138,498.1663302333811,569.5813953431316,0.8575446225274224,195,2501,0.29153462481628817
139,542.9263243266386,563.9905600683135,0.8782990244302111,166,2277,0.2887341884826334
140,572.5314466148566,563.1305682627109,0.863175411153412,188,2131,0.07553468874760924
141,613.6672556323464,565.5778291909372,0.8846388699011505,158,1925,0.14917455176771563
142,534.4333411485675,563.9660475828316,0.8495827523261823,207,2322,0.0902634929450309
143,621.7166573689149,568.4919986144218,0.8839807259409688,159,1885,0.08545214831324029
144,606.4590998016789,571.7871717928796,0.8719589803097383,176,1962,0.011066084206359838
145,561.7358600789839,570.8386513916751,0.871492706161384,176,2184,0.18286930019396905
146,528.475579632743,568.1811964315741,0.8529817444847393,202,2351,0.15080370696865844
147,576.1098043398812,565.6221699177992,0.8611688008659448,191,2114,0.015443625374996805
148,610.1295042357467,576.8184873180357,0.8775544845321983,168,1943,0.08359393927098342
149,537.7730294800268,576.3031578333746,0.8719526569199552,175,2303,0.2724797657899961
150,637.4483958608238,582.7948527579713,0.8890108216807369,152,1806,0.07186856720009173
151,580.0740780161525,579.4355349963519,0.8597934425027848,193,2094,0.04346846162736693
152,566.4712994480947,582.6393308263047,0.8694763389888944,179,2161,0.1468358280832689
153,478.42845854586955,568.310510944,0.849691676673552,206,2600,0.2956951362331802
154,641.5248930070896,571.8170902645412,0.8883390468400112,153,1786,0.07261658145345012
155,521.7208378765946,567.8155880443023,0.8599108797425752,192,2384,0.20164066422176355
156,570.274072337687,571.9954373147966,0.8778618100754761,167,2141,0.22848588459861527
157,620.3529172806636,576.4197486088749,0.8804598129614384,164,1892,0.0712912631977199
158,584.5208993762643,573.8588881229267,0.8801337625777608,164,2070,0.21846490458355786
159,580.6799590975196,578.149581084676,0.8695561306105728,179,2090,0.11033493981577597
160,544.1889925648824,568.8236407550818,0.8622161928360912,189,2272,0.18969174917807383
161,509.2320526746692,561.7394382209334,0.8499777108446009,206,2447,0.1900589132282684
162,589.4089604552684,564.0332043216507,0.8752274896625616,171,2046,0.16073240522242754
163,644.6697765139065,580.6573361184545,0.8849571097811096,158,1771,0.02708693101632249
164,540.3990331684321,570.5447501345888,0.8705743041576705,177,2290,0.2505907486767714
165,556.9849288409818,574.0711592310274,0.8574547361503744,196,2209,0.09623401949152074
166,619.972722974626,579.0410242947214,0.8790532534829536,166,1894,0.055955553119956265
167,628.8730362849925,579.8930361951543,0.8791786299584952,166,1850,0.012232542466429174
168,581.5765712742832,579.5986033849562,0.8758791861280633,170,2085,0.17726788295647253
169,529.3875676987667,574.4693642450809,0.8578871359507745,195,2346,0.2032693085526847
170,625.6102108256263,582.6114860711552,0.88123306177724,163,1866,0.004976348678356846
171,573.1445341887998,589.0027342225683,0.8764972350966257,169,2127,0.1536279174897843
172,601.3569155857358,590.197529735615,0.8725823558732592,175,1987,0.06794873255938139
173,587.692273329551,584.4997794171795,0.8801181474654273,164,2054,0.19355183712283494
174,619.4323143238449,592.4031075327208,0.8762469973215024,170,1897,0.05230992870149743
175,565.4925175147142,593.253866400094,0.8729196977569577,174,2165,0.20728132143073977
176,557.5119136235363,587.0077854649851,0.8609566406973536,191,2206,0.11602060389016122
