episode,reward_mean,reward_sma,avg_qos,drops,retries,edf
0,-95.39169151575813,-95.39169151575813,0.9080339974796,1,13,0.08323017711189194
1,-100.0,-97.69584575787906,0.279743989872,1,10,0.009332458318050029
2,-102.32389266687704,-99.23852806087838,0.9415716897539077,1,23,0.28154698346273643
3,-98.0010240005632,-98.9291520457996,0.7595733297696,1,10,0.12012504629834587
4,-97.0015360008448,-98.54362883680864,0.8195519972568,1,10,0.01754691760413338
5,-91.6625908666724,-97.39678917511925,0.9267503982628,1,11,0.09472551808467335
6,-99.0005120002816,-97.62589243585674,0.6396159947952,1,10,0.18901474030972054
7,-98.65590729868994,-97.7546442937109,0.7583946623871999,1,11,0.017847866558520886
8,-93.46798018969264,-97.2783482821533,0.9466834266169143,1,14,0.028976493689252425
9,-95.62223824905966,-97.11273727884394,0.9075919973523,1,14,0.2656188976761526
10,-98.6533748610916,-97.43890561337729,0.7589066627362667,1,11,0.13866693918388126
11,-97.73515472555394,-97.21242108593268,0.85412479693024,1,12,0.08153857580406453
12,-97.6554228623204,-96.74557410547702,0.8186679967449999,1,11,0.13383812735316766
13,-95.17881259124013,-96.46335296454473,0.92609919788488,1,14,0.21634484530800277
14,-95.6579828638308,-96.32899765084332,0.8786853309116,1,11,0.05841388516149558
15,-94.007168004224,-96.56345536459847,0.8960822836640002,1,10,0.16983104164207039
16,-100.0,-96.66340416457031,0.279743989872,1,10,0.09249512323644418
17,-94.66088879278979,-96.2639023139803,0.8955771405286858,1,11,0.0062410902682986545
18,-97.0012800006912,-96.61723229508016,0.8196159972952,1,10,0.0792057008610186
19,-100.0,-97.05500847017419,0.279743989872,1,10,0.1418142385821606
20,-100.2408573735775,-97.21375672142278,0.8779919973208,1,15,0.14666922832881743
21,-100.0,-97.4402412488674,0.279743989872,1,10,0.11718845454014398
22,-98.0023040013568,-97.47492936277102,0.7591466628383999,1,10,0.23281004311691952
23,-99.0005120002816,-97.85709930367517,0.6396159947952,1,10,0.011125950290218022
24,-103.10891064230495,-98.60219208152259,0.85292479627024,1,15,0.22619458051828875
25,-99.0020480012288,-99.10168008122307,0.6388479943216,1,10,0.13527946389904646
26,-94.3975413120364,-98.54143421242671,0.9180248863342223,1,13,0.14239350833744696
27,-99.000256000128,-98.97537093316052,0.6397439948720001,1,10,0.0694984733366424
28,-95.0040960023552,-98.77565253332692,0.8792746645861333,1,10,0.2250594307479406
29,-100.0,-98.77565253332692,0.279743989872,1,10,0.10130172091809049
30,-97.0061440036864,-98.45218119633782,0.8183999965463999,1,10,0.015211154897781664
31,-98.0025600015104,-98.25243719648886,0.7590613294538665,1,10,0.0021326833882693184
32,-99.0020480012288,-98.35241159647606,0.6388479943216,1,10,0.14815122905553088
33,-100.0,-98.45236039644789,0.279743989872,1,10,0.13428678875218067
34,-99.0020480012288,-98.04167413234029,0.6388479943216,1,10,0.04745532191542555
35,-91.70403503406601,-97.31187283562402,0.9428024595257847,1,15,0.14443148434150166
36,-100.0,-97.87211870442036,0.279743989872,1,10,0.2209943460014114
37,-93.72238700285028,-97.34433180469259,0.9635504743953524,1,18,0.19191827829683983
38,-95.006912004224,-97.34461340487948,0.8788053309413333,1,10,0.2325444443412953
39,-110.30743768123628,-98.3753571730031,0.634743992372,1,15,0.1883878524275731
40,-96.0051200033024,-98.2752547729647,0.85492479731392,1,10,0.09370280457098482
41,-99.0020480012288,-98.37520357293654,0.6388479943216,1,10,0.1880189926721188
42,-97.0046080027392,-98.17545957308758,0.8187839967832,1,10,0.009894426768252473
43,-97.43536674649134,-97.91899624773671,0.9169653304544,1,17,0.20538353138429102
44,-100.0,-98.01879144761384,0.279743989872,1,10,0.14061111371466273
45,-131.13863749679984,-101.96225169388721,0.9161777744810666,1,24,0.26059530957539967
46,-99.0020480012288,-101.8624564940101,0.6388479943216,1,10,0.010663195208444687
47,-96.006656003968,-102.09088339412186,0.8546175971807999,1,10,0.16379932600265384
48,-94.77754869344695,-102.06794706304416,0.9428529212003076,1,18,0.2330093257495363
49,-92.7050590323028,-100.30770919815082,0.9379506646331999,1,15,0.14144865420878036
50,-100.52031772712773,-100.75922897053334,0.8172839958831999,1,13,0.28592342227975726
51,-102.24764385366619,-101.08378855577709,0.8162839953582,1,15,0.2405531857400734
52,-98.65448878897539,-101.2487766344007,0.7584799958384,1,11,0.06092478190500705
53,-95.31312216208553,-101.03655217596011,0.8954742833134858,1,12,0.23751959315039867
54,-99.30825815921834,-100.96737799188195,0.7577279953538666,1,12,0.04634302743655181
55,-99.73677000805047,-97.82719124300702,0.7572159950048,1,12,0.16054170862180794
56,-99.73677000805047,-97.90066344368918,0.7572159937952,1,12,0.28920239873101133
57,-97.003072001792,-98.00030504347158,0.8191679970199999,1,10,0.02785416807732185
58,-100.0,-98.5225501741269,0.279743989872,1,10,0.22954177927102234
59,-96.96146694737452,-98.94819096563405,0.8783599974206667,1,13,0.23787925513364488
60,-99.0005120002816,-98.79621039294946,0.6396159947952,1,10,0.010697046130532262
61,-99.0020480012288,-98.47165080770571,0.6388479943216,1,10,0.26934023445008776
62,-99.0020480012288,-98.50640672893105,0.6388479943216,1,10,0.2784932561447267
63,-91.31349565457259,-98.10644407817976,0.9333439983042182,1,12,0.08301845200001275
64,-93.1729193255322,-97.49291019481115,0.9383733315842666,1,14,0.11854492156677161
65,-96.0030720017664,-97.11954039418274,0.8553343976211201,1,10,0.12767545040009912
66,-92.66216879378818,-96.41208027275651,0.9186399980780444,1,11,0.06388769911189525
67,-100.0,-96.7117730725773,0.279743989872,1,10,0.21742745072670536
68,-99.65244078774658,-96.67701715135198,0.638743994372,1,11,0.047926252995966
69,-96.3921653099852,-96.62008698761305,0.8953714255798857,1,13,0.23348419941607207
70,-91.77030176252502,-95.89706596383738,0.9559774101789176,1,16,0.024945673873612594
71,-98.03841037288173,-95.80070220100268,0.8779839970236,1,14,0.24951633726545974
72,-99.0020480012288,-95.80070220100268,0.6388479943216,1,10,0.1411877649571386
73,-93.42523788677265,-96.01187642422266,0.9428689212639383,1,17,0.27658871752763486
74,-101.51023853146242,-96.8456083448157,0.7576586621541334,1,13,0.2467887781974744
75,-98.0040960024576,-97.04571074488481,0.7585493291381334,1,10,0.11387385361901164
76,-97.6554228623204,-97.54503615173805,0.8186679967449999,1,11,0.22327894641199716
77,-100.0,-97.54503615173805,0.279743989872,1,10,0.056118994843077884
78,-98.0023040013568,-97.38002247309906,0.7591466628383999,1,10,0.20264461799854125
