step,reward_mean,episode_length,Avg_QoS,Drops,Retries,EDF,lifetime
29000,621.0675981879501,500,0.8839632039225039,159,1888,0.1276,0.8839632039225039
29500,626.1482595414818,500,0.8797760844068855,165,1863,0.0704,0.8797760844068855
30000,575.6166308873504,500,0.8799643539241248,164,2114,0.2263,0.8799643539241248
30500,674.0363989674505,500,0.9131281344605456,118,1622,0.177,0.9131281344605456
31000,643.594404314584,500,0.8980414446122247,139,1774,0.1849,0.8980414446122247
31500,582.896202875935,500,0.8848740968626416,157,2077,0.282,0.8848740968626416
32000,651.9221984632982,500,0.9065541190047104,127,1732,0.2158,0.9065541190047104
32500,676.2500927766316,500,0.8984230473129999,139,1612,0.0923,0.8984230473129999
33000,618.1209610841231,500,0.8901937319434479,150,1902,0.1541,0.8901937319434479
33500,601.2979397048738,500,0.892799057346164,146,1985,0.2472,0.892799057346164
34000,623.6250019400469,500,0.8860339089406969,156,1875,0.099,0.8860339089406969
34500,683.8181658150747,500,0.9041044230361952,131,1574,0.1029,0.9041044230361952
35000,639.0207247793716,500,0.8875679411416784,154,1798,0.1267,0.8875679411416784
35500,623.1848137574744,500,0.8922622752348032,147,1876,0.2016,0.8922622752348032
36000,610.5326491944746,500,0.893595924002896,145,1939,0.2597,0.893595924002896
36500,639.141236777712,500,0.9008184372531785,135,1796,0.2213,0.9008184372531785
37000,626.706382048223,500,0.881154692303204,163,1860,0.0831,0.881154692303204
37500,641.7623344630913,500,0.8903224691496457,150,1784,0.0901,0.8903224691496457
38000,614.9483990649069,500,0.8914900033535096,148,1917,0.2695,0.8914900033535096
38500,652.0713518923093,500,0.8897792546366223,151,1733,0.0698,0.8897792546366223
39000,668.7485756489722,500,0.900394516734851,136,1649,0.1094,0.900394516734851
39500,635.7531550272774,500,0.8979836685661633,139,1813,0.2072,0.8979836685661633
40000,589.1483072878639,500,0.8856606737810719,156,2046,0.2672,0.8856606737810719
40500,667.7569814749456,500,0.8996783741991968,137,1654,0.0499,0.8996783741991968
41000,584.2160959781902,500,0.8862650579816033,155,2070,0.2916,0.8862650579816033
41500,711.5419357685585,500,0.9148430013809664,116,1435,0.1282,0.9148430013809664
42000,645.3710986684385,500,0.8973236060890024,140,1765,0.1947,0.8973236060890024
42500,719.0906506959955,500,0.9114226333985744,121,1398,0.028,0.9114226333985744
43000,682.721616603055,500,0.9075744549599336,126,1579,0.1489,0.9075744549599336
43500,672.4959716930052,500,0.896968662028672,141,1631,0.0712,0.896968662028672
44000,651.8719955453457,500,0.8890554934840497,152,1734,0.0488,0.8890554934840497
44500,649.1579548129343,500,0.8918018443023537,148,1747,0.1172,0.8918018443023537
45000,655.4109425422084,500,0.9023768550836327,133,1715,0.1734,0.9023768550836327
45500,676.5652185782449,500,0.9026022149363888,133,1610,0.0907,0.9026022149363888
46000,700.8746782184024,500,0.9034994172679544,132,1489,0.0159,0.9034994172679544
46500,631.779075308241,500,0.8965516050196455,141,1833,0.204,0.8965516050196455
47000,649.3376901984714,500,0.9008833177541928,135,1745,0.2135,0.9008833177541928
47500,608.3020300890825,500,0.8906848355405296,149,1950,0.2304,0.8906848355405296
48000,663.8349178585909,500,0.8961811262476983,142,1674,0.073,0.8961811262476983
48500,664.661584742114,500,0.897649031628016,140,1670,0.0783,0.897649031628016
49000,737.4827739020122,500,0.9178835953830728,112,1306,0.0375,0.9178835953830728
49500,647.2434962801387,500,0.9002107252925248,136,1756,0.2201,0.9002107252925248
50000,642.9227314176607,500,0.8952930933733639,143,1778,0.1299,0.8952930933733639
50500,716.8696631816189,500,0.9113898809334032,121,1409,0.0574,0.9113898809334032
51000,704.7311078167711,500,0.907115240863476,127,1470,0.0353,0.907115240863476
51500,639.6517011656725,500,0.8966283250659016,141,1794,0.1988,0.8966283250659016
52000,741.6686435631472,500,0.9207243149969816,108,1285,0.0401,0.9207243149969816
52500,690.2617291436976,500,0.9041489687830264,131,1542,0.0411,0.9041489687830264
53000,667.2923301104718,500,0.90317334821202,132,1656,0.1332,0.90317334821202
53500,686.4874320987877,500,0.9089661182591824,124,1560,0.1652,0.9089661182591824
54000,684.8238052306378,500,0.8957495441845648,143,1570,0.0001,0.8957495441845648
54500,709.8395878718992,500,0.9106060568858552,122,1444,0.0535,0.9106060568858552
55000,735.9318348591023,500,0.9164826979889495,114,1314,0.0016,0.9164826979889495
55500,711.5345485615982,500,0.9127107440581264,119,1435,0.1368,0.9127107440581264
56000,704.3964838013857,500,0.9196602010126432,109,1470,0.1812,0.9196602010126432
56500,664.6456141089435,500,0.8969131886828721,141,1670,0.1083,0.8969131886828721
57000,641.781934572559,500,0.9056816690993096,128,1782,0.2768,0.9056816690993096
57500,691.736333873267,500,0.9167124393896856,113,1533,0.2143,0.9167124393896856
58000,724.127936014287,500,0.9135928583161784,118,1373,0.0443,0.9135928583161784
58500,627.7634268501806,500,0.9020283544327168,133,1852,0.2762,0.9020283544327168
59000,709.9077103116035,500,0.9092549536290911,124,1444,0.031,0.9092549536290911
59500,709.0144509971448,500,0.912713928253344,119,1448,0.0658,0.912713928253344
60000,639.0308357104375,500,0.895917204840888,142,1797,0.1955,0.895917204840888
60500,733.4304076793067,500,0.917834377892316,112,1326,0.0572,0.917834377892316
61000,628.2663085674442,500,0.901388420718028,134,1850,0.2518,0.901388420718028
61500,687.5837493225476,500,0.9131686465619367,118,1554,0.1899,0.9131686465619367
62000,702.08873210323,500,0.9056201209124168,129,1483,0.005,0.9056201209124168
62500,639.1786589614532,500,0.9063815249042176,127,1795,0.2909,0.9063815249042176
63000,745.0418950757779,500,0.9186173537199784,111,1268,0.0541,0.9186173537199784
63500,709.0101723590865,500,0.914129031695504,117,1448,0.0733,0.914129031695504
64000,706.7708417190677,500,0.9210665364001608,107,1458,0.1583,0.9210665364001608
64500,682.0185885654952,500,0.9186757341632288,110,1581,0.2479,0.9186757341632288
65000,678.5891338290107,500,0.9179273975838728,111,1598,0.2532,0.9179273975838728
65500,680.3597873035526,500,0.9109907580397616,121,1590,0.1966,0.9109907580397616
66000,669.5583600553375,500,0.917870164236572,111,1643,0.2785,0.917870164236572
66500,711.1028697532369,500,0.9140814008547352,117,1437,0.1128,0.9140814008547352
67000,626.9032345900896,500,0.9041014105198112,130,1856,0.2776,0.9041014105198112
67500,658.8102703752473,500,0.902381157465852,133,1698,0.1771,0.902381157465852
68000,716.7911778257102,500,0.9170203461608616,113,1409,0.0635,0.9170203461608616
68500,678.4277123777164,500,0.917977366502232,111,1599,0.2727,0.917977366502232
69000,633.0032358212773,500,0.9056243880000976,128,1826,0.279,0.9056243880000976
69500,761.071688460947,500,0.9251124276420328,102,1188,0.0472,0.9251124276420328
70000,727.3400182240449,500,0.9121974653145472,120,1357,0.0081,0.9121974653145472
70500,678.9604808552521,500,0.911702358805752,120,1597,0.1964,0.911702358805752
71000,634.7372987516867,500,0.9049037324474248,129,1817,0.2759,0.9049037324474248
71500,650.859844480773,500,0.9050673183187912,129,1737,0.2327,0.9050673183187912
72000,667.3322218460423,500,0.917125124868024,112,1654,0.2751,0.917125124868024
72500,711.5434638166671,500,0.9028900574488584,133,1436,0.0045,0.9028900574488584
73000,712.2788859126829,500,0.9162036415664015,114,1431,0.1268,0.9162036415664015
73500,736.1306578610285,500,0.9227557227550224,105,1312,0.1078,0.9227557227550224
74000,678.735801535733,500,0.911669895544212,120,1598,0.2009,0.911669895544212
74500,694.3529928052,500,0.9083517992069112,125,1521,0.1137,0.9083517992069112
75000,754.3841601940446,500,0.924286779069912,103,1221,0.0607,0.924286779069912
75500,742.5283471289252,500,0.923501290353584,104,1280,0.1103,0.923501290353584
76000,705.9464704589586,500,0.9147926337915088,116,1463,0.0807,0.9147926337915088
76500,674.3401170544804,500,0.9102187259432424,122,1620,0.2128,0.9102187259432424
77000,721.5346934582478,500,0.9093217995255992,124,1386,0.0032,0.9093217995255992
77500,737.2856306518445,500,0.9262851307399024,100,1306,0.1186,0.9262851307399024
78000,697.2467133623799,500,0.9132605512479776,118,1506,0.1492,0.9132605512479776
78500,705.2942800839285,500,0.9063966641506176,128,1467,0.0371,0.9063966641506176
79000,712.4464565630149,500,0.9085074806247064,125,1431,0.0153,0.9085074806247064
79500,712.4413686324465,500,0.9099287289232936,123,1431,0.0539,0.9099287289232936
80000,726.9615780943379,500,0.9191634654825904,110,1358,0.0769,0.9191634654825904
80500,671.3138162429402,500,0.9178341500688008,111,1634,0.2803,0.9178341500688008
81000,710.8417007058035,500,0.9273678323763672,98,1437,0.2432,0.9273678323763672
81500,730.6576074023689,500,0.9178363299879152,112,1340,0.0041,0.9178363299879152
82000,729.2519533434213,500,0.9156895637487912,115,1347,0.0487,0.9156895637487912
82500,727.3498705374095,500,0.9268446330829864,99,1355,0.1996,0.9268446330829864
83000,729.3323659399217,500,0.921273641352304,107,1346,0.1024,0.921273641352304
83500,753.6429991614096,500,0.9236046355804992,104,1225,0.0273,0.9236046355804992
84000,653.1369739175004,500,0.909959059330256,122,1725,0.2829,0.909959059330256
84500,705.9873656456427,500,0.9189416395018816,110,1462,0.1959,0.9189416395018816
85000,747.3913782347698,500,0.9305093058286056,94,1255,0.1496,0.9305093058286056
85500,724.9036011876535,500,0.9198304099392376,109,1368,0.1056,0.9198304099392376
86000,748.8685580718359,500,0.9312832103652144,93,1248,0.109,0.9312832103652144
86500,736.5673104037537,500,0.9311366326515792,93,1309,0.1575,0.9311366326515792
87000,671.1731547570479,500,0.9150664534169672,115,1635,0.257,0.9150664534169672
87500,695.9437066539654,500,0.925098327555516,101,1511,0.2798,0.925098327555516
88000,737.4281243022023,500,0.9290582018333032,96,1305,0.1602,0.9290582018333032
88500,703.165291313718,500,0.924428600255696,102,1475,0.2523,0.924428600255696
89000,695.9165727637522,500,0.918113223618644,111,1512,0.1891,0.918113223618644
89500,706.4581036750126,500,0.92592639203312,100,1459,0.2268,0.92592639203312
90000,701.153630175646,500,0.9076629677348416,126,1487,0.0693,0.9076629677348416
90500,675.6159105746577,500,0.9172148061369696,112,1613,0.2282,0.9172148061369696
91000,741.6106760248954,500,0.9213938515246064,107,1285,0.0211,0.9213938515246064
91500,722.2845575058789,500,0.927473129376456,98,1380,0.1928,0.927473129376456
92000,726.9475842393517,500,0.9316274326420424,92,1356,0.2644,0.9316274326420424
92500,634.0178387662537,500,0.9013913795479712,134,1821,0.248,0.9013913795479712
93000,711.7272419945092,500,0.9315509526269248,92,1432,0.2772,0.9315509526269248
93500,713.5580037414217,500,0.930148471381016,94,1423,0.242,0.930148471381016
94000,748.04043489722,500,0.9200309703567952,109,1253,0.0228,0.9200309703567952
94500,700.0303947437689,500,0.9237649515092584,103,1491,0.2344,0.9237649515092584
95000,705.5696291736409,500,0.9279861347823616,97,1463,0.2233,0.9279861347823616
95500,735.0028857603913,500,0.9262121858476488,100,1317,0.1628,0.9262121858476488
96000,740.0495564442888,500,0.9262163620348272,100,1292,0.1175,0.9262163620348272
96500,690.3138912499637,500,0.9236103261613072,103,1539,0.2517,0.9236103261613072
97000,726.8028799819868,500,0.9233099605203392,104,1358,0.1613,0.9233099605203392
97500,731.9515334044933,500,0.9275389211293312,98,1332,0.201,0.9275389211293312
98000,724.7831778262158,500,0.9261283608653128,100,1368,0.184,0.9261283608653128
98500,762.0549338728964,500,0.925088890518736,102,1183,0.0226,0.925088890518736
99000,720.6823747151152,500,0.927474280904028,98,1388,0.2196,0.927474280904028
99500,713.4438237404648,500,0.9288040722547865,96,1424,0.2128,0.9288040722547865
100000,751.5629447300739,500,0.9256874516356872,101,1235,0.0894,0.9256874516356872
100500,708.3145761148155,500,0.9245771602769872,102,1450,0.2135,0.9245771602769872
101000,658.9334503798527,500,0.9163692848719472,113,1696,0.2852,0.9163692848719472
101500,761.5014886791527,500,0.9349135634774648,88,1185,0.113,0.9349135634774648
102000,749.2622786452315,500,0.9229005708643871,105,1247,0.0394,0.9229005708643871
102500,726.0975859865453,500,0.921246762494984,107,1362,0.1189,0.921246762494984
103000,763.1175371005551,500,0.9320996120445512,92,1177,0.0764,0.9320996120445512
103500,795.3116459053007,500,0.9436502864282016,76,1016,0.1149,0.9436502864282016
104000,703.9095974930548,500,0.9307729511022432,93,1471,0.274,0.9307729511022432
104500,751.2444320573505,500,0.9236067469189304,104,1237,0.0406,0.9236067469189304
105000,728.8775903501149,500,0.919813832854788,109,1348,0.1031,0.919813832854788
105500,769.3834835039654,500,0.9314626354777632,93,1146,0.05,0.9314626354777632
106000,720.6808469348434,500,0.925329735325992,101,1388,0.2036,0.925329735325992
106500,760.9430741136161,500,0.9460178674136424,72,1186,0.2418,0.9460178674136424
107000,700.1541750165699,500,0.9265224071506593,99,1490,0.2924,0.9265224071506593
107500,735.4080430068097,500,0.936707946207372,85,1314,0.2319,0.936707946207372
108000,803.1237262278277,500,0.9450944935504608,74,977,0.1009,0.9450944935504608
108500,718.38140581185,500,0.9288023599254176,96,1399,0.2794,0.9288023599254176
109000,725.6597276557792,500,0.9274502976072256,98,1363,0.2211,0.9274502976072256
109500,770.2999260411341,500,0.9531100747300176,62,1139,0.2686,0.9531100747300176
110000,753.062088189268,500,0.9341426175142536,89,1227,0.1202,0.9341426175142536
110500,768.6405910839625,500,0.9279451637178696,98,1150,0.0379,0.9279451637178696
111000,767.2413602415658,500,0.9279224592223608,98,1157,0.0105,0.9279224592223608
111500,762.7233354755158,500,0.9361985385287304,86,1178,0.1764,0.9361985385287304
112000,749.0810338365776,500,0.9248794828099208,102,1247,0.072,0.9248794828099208
112500,770.6523840968866,500,0.9279723328337895,98,1140,0.0247,0.9279723328337895
113000,813.4548586748939,500,0.943791118690768,76,926,0.0178,0.943791118690768
113500,722.949277557928,500,0.9337138010536224,89,1376,0.2625,0.9337138010536224
114000,715.321657507976,500,0.930853416315072,93,1414,0.2679,0.930853416315072
114500,705.0941827216642,500,0.9307798311572,93,1465,0.2887,0.9307798311572
115000,803.6242169749041,500,0.9408833901364976,80,975,0.026,0.9408833901364976
115500,728.1784832729014,500,0.9302289367379198,94,1350,0.2206,0.9302289367379198
116000,746.0995442391285,500,0.9332719612364272,90,1261,0.1937,0.9332719612364272
116500,776.8600158459999,500,0.9356738687762456,87,1108,0.1012,0.9356738687762456
117000,776.0403794279238,500,0.936368171587036,86,1112,0.1266,0.936368171587036
117500,770.5446945779457,500,0.9391067475543377,82,1139,0.1655,0.9391067475543377
118000,760.8839635521398,500,0.932762251472536,91,1188,0.0741,0.932762251472536
118500,759.3147711887964,500,0.9383334027522696,83,1195,0.1961,0.9383334027522696
119000,754.6366556571829,500,0.9250553402492376,102,1220,0.0793,0.9250553402492376
119500,754.5992187059683,500,0.93196876238796,92,1219,0.1295,0.93196876238796
120000,794.6317024798494,500,0.9401374213612697,81,1020,0.0242,0.9401374213612697
120500,707.5008891722974,500,0.9335938491176088,89,1453,0.268,0.9335938491176088
121000,761.258762577742,500,0.933476234405192,90,1186,0.1139,0.933476234405192
121500,766.0803190412205,500,0.94187196225308,78,1161,0.2059,0.94187196225308
122000,710.0965488990619,500,0.9203091442149576,108,1441,0.1659,0.9203091442149576
122500,742.4534968699229,500,0.93609176991324,86,1279,0.2382,0.93609176991324
123000,779.2390243121046,500,0.9454775958180744,73,1095,0.2015,0.9454775958180744
123500,756.0294595324596,500,0.9319996577400088,92,1212,0.1426,0.9319996577400088
124000,758.6042237783917,500,0.9341325707835056,89,1199,0.1637,0.9341325707835056
124500,728.9839604520147,500,0.9323837837193863,91,1346,0.267,0.9323837837193863
125000,745.9253422491032,500,0.9347034986523416,88,1262,0.1857,0.9347034986523416
125500,796.9098541680919,500,0.9373901410352008,85,1009,0.0286,0.9373901410352008
126000,741.9785495876691,500,0.92067071399576,108,1283,0.0642,0.92067071399576
126500,769.5380546440431,500,0.947452411528692,70,1143,0.2206,0.947452411528692
127000,818.5150500965943,500,0.9515479823377287,65,900,0.0951,0.9515479823377287
127500,802.7475450113137,500,0.952047692971344,64,978,0.1517,0.952047692971344
128000,793.0255567330073,500,0.9421054050358336,78,1027,0.1003,0.9421054050358336
128500,752.7000074152498,500,0.9354407784399736,87,1228,0.1924,0.9354407784399736
129000,766.8254513296358,500,0.934885387162736,88,1158,0.1202,0.934885387162736
129500,791.4907863650378,500,0.9476755324502728,70,1034,0.1552,0.9476755324502728
130000,771.9083475155114,500,0.941916651411556,78,1132,0.1859,0.941916651411556
130500,721.2453451455544,500,0.9379315907018289,83,1384,0.2809,0.9379315907018289
131000,718.8632697631319,500,0.9364881360578856,85,1396,0.2978,0.9364881360578856
131500,779.9803211658086,500,0.935078364511404,88,1093,0.0636,0.935078364511404
132000,747.7962020737065,500,0.93815847368626,83,1252,0.2339,0.93815847368626
132500,757.1146434115852,500,0.9354525213727648,87,1206,0.174,0.9354525213727648
133000,732.6750413710253,500,0.9387266486152744,82,1327,0.2971,0.9387266486152744
133500,744.0461136345781,500,0.9360545209264552,86,1271,0.2152,0.9360545209264552
134000,718.2355012364924,500,0.9281180249003872,97,1400,0.2494,0.9281180249003872
134500,801.9669566945835,500,0.9492379013428784,68,982,0.1358,0.9492379013428784
135000,736.5138808102151,500,0.9387669523631847,82,1308,0.2647,0.9387669523631847
135500,809.2556601474566,500,0.9395265903329544,82,947,0.0011,0.9395265903329544
136000,810.6536255596762,500,0.9402372615181416,81,940,0.0157,0.9402372615181416
136500,742.5341398343487,500,0.9290241856580216,96,1279,0.1858,0.9290241856580216
137000,761.925598294942,500,0.9362046188285008,86,1182,0.1655,0.9362046188285008
137500,804.2829159784225,500,0.9388011660830624,83,972,0.0169,0.9388011660830624
138000,733.0640047184272,500,0.9422582965371248,77,1325,0.2848,0.9422582965371248
138500,787.7805607150125,500,0.9442020441926512,75,1053,0.1512,0.9442020441926512
139000,721.2473981137167,500,0.937193192283396,84,1384,0.2654,0.937193192283396
139500,760.0609286996952,500,0.946626153943784,71,1190,0.2365,0.946626153943784
140000,814.8838920903725,500,0.9479551506124912,70,918,0.0894,0.9479551506124912
140500,768.338072890992,500,0.9460319624467024,72,1149,0.2214,0.9460319624467024
141000,823.1935389717228,500,0.9502234231101296,67,877,0.0651,0.9502234231101296
141500,771.835530393816,500,0.9404132263524624,80,1132,0.1982,0.9404132263524624
142000,753.0731336560375,500,0.9339915300190887,89,1226,0.1806,0.9339915300190887
142500,792.9582324231307,500,0.9379297719398032,84,1028,0.0231,0.9379297719398032
143000,771.4691341547272,500,0.9585945390202776,54,1132,0.2878,0.9585945390202776
143500,784.7319648458916,500,0.9518038994828704,64,1067,0.222,0.9518038994828704
144000,811.076011554312,500,0.950052733997792,67,937,0.0892,0.950052733997792
144500,765.9823548231918,500,0.946068122809136,72,1161,0.2541,0.946068122809136
145000,793.1622288298195,500,0.9408067813528136,80,1027,0.0722,0.9408067813528136
145500,816.6759143813154,500,0.9472237408238304,71,909,0.0682,0.9472237408238304
146000,773.7308272724235,500,0.9350104754404968,88,1124,0.0892,0.9350104754404968
146500,758.7705069855665,500,0.9340859305935736,89,1198,0.1805,0.9340859305935736
147000,823.834204151047,500,0.9543466867436752,61,873,0.1357,0.9543466867436752
147500,740.5310136526513,500,0.9380885204626512,83,1288,0.241,0.9380885204626512
148000,762.2677741371315,500,0.9452343291881335,73,1179,0.257,0.9452343291881335
148500,790.5884970602235,500,0.9449044447506736,74,1039,0.1223,0.9449044447506736
149000,788.0830402697474,500,0.9447987797566504,74,1051,0.165,0.9447987797566504
149500,749.4235883133541,500,0.9458324408047224,72,1243,0.2758,0.9458324408047224
150000,785.8136715006768,500,0.9427879327104144,77,1063,0.1659,0.9427879327104144
150500,684.1602476159659,500,0.9431433658849024,75,1568,0.4201,0.9431433658849024
151000,598.4112698463159,500,0.94017400029442,78,1995,0.5339,0.94017400029442
151500,545.8103523547701,500,0.9319315641967272,89,2257,0.5893,0.9319315641967272
152000,795.9149320056536,500,0.9421718045796936,78,1013,0.0436,0.9421718045796936
152500,656.4581508936589,500,0.9422641325839056,76,1706,0.4387,0.9422641325839056
153000,797.333162923865,500,0.9505852446952416,66,1005,0.148,0.9505852446952416
153500,623.1380590627545,500,0.940457889649584,78,1872,0.4933,0.940457889649584
154000,794.6010790234046,500,0.945667996184016,73,1019,0.1506,0.945667996184016
154500,769.7467825032297,500,0.9496107314163432,67,1142,0.2545,0.9496107314163432
155000,774.7180344386717,500,0.9517425548400216,64,1117,0.2495,0.9517425548400216
155500,657.3288355092557,500,0.938737572313968,81,1702,0.4604,0.938737572313968
156000,711.4028257528089,500,0.9545062628870272,59,1431,0.426,0.9545062628870272
156500,795.5829909524398,500,0.9386923819109056,83,1015,0.069,0.9386923819109056
157000,676.252592747904,500,0.9409000834346648,78,1607,0.3834,0.9409000834346648
157500,778.6484744839825,500,0.9461718505360656,72,1098,0.2005,0.9461718505360656
158000,832.6234621281553,500,0.9579474874155064,56,829,0.0849,0.9579474874155064
158500,662.1010214896305,500,0.9463444672311896,70,1677,0.4503,0.9463444672311896
159000,782.0292358789487,500,0.946179996134872,72,1081,0.1797,0.946179996134872
159500,745.1068954909368,500,0.9485738008186968,68,1264,0.3463,0.9485738008186968
160000,835.9120535539253,500,0.9551710387913984,60,813,0.0664,0.9551710387913984
160500,876.5475547059351,500,0.9646245612137464,47,610,0.0249,0.9646245612137464
161000,767.7960659951027,500,0.9439658995996792,75,1152,0.2095,0.9439658995996792
161500,764.1328994458777,500,0.9474089057440904,70,1170,0.2392,0.9474089057440904
162000,736.1895437128778,500,0.9464457528811312,71,1309,0.3143,0.9464457528811312
162500,762.5543139327659,500,0.9417332579081256,78,1178,0.2276,0.9417332579081256
163000,755.7177219808008,500,0.9466763618471272,71,1212,0.2314,0.9466763618471272
163500,761.2757116127318,500,0.9404308748922328,80,1185,0.2222,0.9404308748922328
164000,816.6601709204118,500,0.947211453256192,71,909,0.0582,0.947211453256192
164500,789.1736511774986,500,0.9532458516833032,62,1045,0.2229,0.9532458516833032
165000,747.4808622437768,500,0.943740856915528,75,1253,0.2816,0.943740856915528
165500,701.7541903170528,500,0.9453668866788832,72,1480,0.3954,0.9453668866788832
166000,827.5285333883356,500,0.9480240624104136,70,855,0.0329,0.9480240624104136
166500,673.9971668021594,500,0.947205987144208,69,1618,0.4308,0.947205987144208
167000,660.451738313313,500,0.9483869951071088,67,1685,0.4735,0.9483869951071088
167500,591.5516063692125,500,0.9434549109312697,73,2028,0.5856,0.9434549109312697
168000,883.8275760465244,500,0.9640129444780152,48,574,0.0,0.9640129444780152
168500,855.7493871122754,500,0.9559878876927655,59,714,0.0071,0.9559878876927655
169000,760.3460350734056,500,0.9522017373263456,63,1188,0.3114,0.9522017373263456
169500,618.5422220730342,500,0.9402897290896703,78,1894,0.5323,0.9402897290896703
170000,681.3899500728634,500,0.9436806599720048,74,1581,0.4392,0.9436806599720048
170500,813.3445764967666,500,0.9702163806377416,38,923,0.2929,0.9702163806377416
171000,744.1651130233105,500,0.955568872534112,58,1268,0.3568,0.955568872534112
171500,716.2957921299229,500,0.9482145828860512,68,1407,0.4139,0.9482145828860512
172000,563.1841902695438,500,0.9319934362777584,89,2170,0.5648,0.9319934362777584
172500,579.3203467769366,500,0.9425796620729224,74,2089,0.556,0.9425796620729224
