Step,Avg_Energy,Alive_Nodes,Dead_Nodes,EDF_Noise,Mode,PSR(%),Avg_Retries,Dominant_DR,Active_Model
22,1000.00,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
23,1000.00,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
24,1000.00,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
25,1000.00,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
26,1000.00,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
27,1000.00,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
28,1000.00,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
29,1000.00,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
30,1000.00,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
31,1000.00,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
32,1000.00,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
33,1000.00,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
34,1000.00,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
35,1000.00,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
35,1000.00,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
36,998.37,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
37,996.74,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
38,995.12,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
39,993.49,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
40,991.86,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
41,990.23,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
42,988.61,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
43,986.98,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
44,985.35,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
45,983.72,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
46,982.10,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
47,982.10,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
48,980.47,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
49,978.84,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
50,977.21,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
51,975.58,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
52,973.96,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
53,972.33,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
54,970.70,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
55,969.07,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
56,967.45,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
57,965.82,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
58,964.19,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
59,962.56,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
60,960.94,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
61,959.31,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
62,957.68,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
63,956.05,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
64,954.42,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
65,952.80,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
66,951.17,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
67,949.54,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
68,947.91,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
69,946.29,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
70,944.66,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
71,943.03,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
72,941.40,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
73,939.78,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
74,938.15,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
75,936.52,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
76,934.89,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
77,933.26,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
78,931.64,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
79,930.01,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
80,928.38,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
81,926.75,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
82,925.13,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
83,923.50,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
84,921.87,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
85,920.24,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
86,918.62,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
87,916.99,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
88,915.36,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
89,913.73,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
90,912.10,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
91,910.48,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
92,908.85,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
93,907.22,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
94,905.59,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
95,903.97,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
96,902.34,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
97,900.71,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
98,899.08,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
99,897.46,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
100,895.83,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
101,890.20,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
102,894.20,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
103,892.57,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
104,890.94,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
105,885.32,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
106,883.69,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
107,878.06,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
108,876.43,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
109,870.81,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
110,869.18,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
111,863.55,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
112,861.92,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
113,859.69,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
114,858.13,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
115,856.56,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
116,855.00,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
117,853.44,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
118,851.87,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
119,850.31,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
120,848.74,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
121,847.18,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
122,845.62,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
123,844.05,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
124,842.49,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
125,840.93,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
126,839.36,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
127,837.80,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
128,836.24,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
129,834.67,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
130,833.11,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
131,831.54,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
132,829.98,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
133,828.42,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
134,826.85,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
135,825.29,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
136,823.73,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
137,822.16,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
138,820.60,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
139,819.04,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
140,817.47,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
141,815.91,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
142,814.34,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
143,812.78,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
144,811.22,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
145,809.65,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
146,808.09,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
147,806.53,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
148,804.96,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
149,803.40,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
150,801.84,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
151,800.27,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
152,798.71,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
153,797.14,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
154,795.58,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
155,794.02,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
156,792.45,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
157,790.89,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
158,789.33,49,1,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
