Step,Avg_Energy,Alive_Nodes,Dead_Nodes,EDF_Noise,Mode,PSR(%),Avg_Retries,Dominant_DR,Active_Model
0,1000.00,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
1,1000.00,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
2,1000.00,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
3,1000.00,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
4,1000.00,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
5,1000.00,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
5,1000.00,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
6,998.32,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
7,996.63,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
8,994.95,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
9,993.27,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
10,991.59,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
11,989.90,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
12,988.22,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
13,986.54,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
14,984.86,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
15,983.17,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
16,981.49,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
17,979.81,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
18,978.13,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
19,976.44,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
20,974.76,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
21,973.08,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
22,971.39,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
23,969.71,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
24,968.03,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
25,966.35,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
26,964.66,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
27,962.98,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
28,961.30,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
29,959.62,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
30,957.93,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
31,956.25,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
32,954.57,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
33,952.89,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
34,951.20,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
35,949.52,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
36,947.84,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
37,946.16,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
38,944.47,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
39,942.79,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
40,941.11,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
41,939.42,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
42,937.74,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
43,936.06,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
44,934.38,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
45,932.69,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
46,931.01,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
47,929.33,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
48,927.65,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
49,925.96,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
50,924.28,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
51,922.60,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
52,920.92,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
53,919.23,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
54,917.55,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
55,915.87,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
56,914.18,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
57,912.50,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
58,910.82,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
59,909.14,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
60,907.45,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
61,905.77,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
62,904.09,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
63,902.41,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
64,900.72,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
65,899.04,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
66,897.36,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
67,895.68,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
68,893.99,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
69,892.31,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
70,890.63,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
71,888.95,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
72,887.26,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
73,885.58,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
74,883.90,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
75,882.21,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
76,880.53,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
77,878.85,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
78,877.17,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
79,875.48,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
80,873.80,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
81,872.12,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
82,870.44,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
83,868.75,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
84,867.07,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
85,865.39,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
86,863.71,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
87,862.02,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
88,860.34,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
89,858.66,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
90,856.97,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
91,855.29,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
92,853.61,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
93,851.93,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
94,850.24,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
95,848.56,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
96,846.88,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
97,845.20,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
98,843.51,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
99,841.83,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
100,840.15,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
101,838.47,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
102,836.78,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
103,835.10,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
104,833.42,50,0,0,AI,100.00,0.00,low,wsn_dqn_E1000_T200_20260508_130104.pth
