Step,Avg_Energy,Alive_Nodes,Dead_Nodes,EDF_Noise,Mode,PSR(%),Avg_Retries,Dominant_DR,Active_Model
1,1000.00,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
1,978.84,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
2,977.10,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
3,975.47,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
4,973.84,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
5,972.21,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
6,970.59,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
7,968.96,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
8,967.33,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
9,965.70,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
10,964.08,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
11,962.45,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
12,960.82,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
13,959.19,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
14,957.56,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
15,955.94,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
16,954.31,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
17,952.68,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
18,951.05,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
19,949.43,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
20,947.80,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
21,946.17,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
22,944.54,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
23,942.92,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
24,941.29,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
25,939.66,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
26,938.03,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
27,936.40,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
28,934.78,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
29,933.15,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
30,931.52,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
31,929.89,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
32,928.27,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
33,926.64,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
34,925.01,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
35,923.38,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
36,921.76,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
37,920.13,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
38,918.50,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
39,916.87,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
40,915.24,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
41,913.62,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
42,911.99,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
43,910.36,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
44,908.73,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
45,907.11,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
46,905.48,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
47,903.85,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
48,902.22,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
49,900.60,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
50,898.97,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
51,897.34,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
52,895.71,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
53,894.08,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
54,892.46,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
55,890.83,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
56,889.20,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
57,887.57,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
58,885.95,50,0,0,AI,100.00,0.00,medium,wsn_dqn_E200_T1000_20260508_150922.pth
