Episode,Reward,Avg_QoS,Drops,Retries,Epsilon,EDF_Episode,Steps_Taken,PSR
49,141.93776396748868,0.905005353964084,26,289,0.8631032605924442,0.0602,200,0.87
50,124.08020382809043,0.8901563124852641,30,378,0.860513950810667,0.1938,200,0.85
51,127.89753984915204,0.893873193107804,29,359,0.857932408958235,0.1381,200,0.855
52,138.9507800540406,0.908452634074664,25,304,0.8553586117313603,0.0121,200,0.875
53,131.84249668512763,0.9115194333205879,24,339,0.8527925358961662,0.2709,200,0.88
54,130.51570133661215,0.893987832337624,29,346,0.8502341582884777,0.1147,200,0.855
55,115.27948686505769,0.875689431363316,34,422,0.8476834558136123,0.167,200,0.83
56,113.67836704235776,0.875637591523284,34,430,0.8451404054461714,0.1798,200,0.83
57,135.12421513258624,0.897688393233732,28,323,0.8426049842298329,0.1131,200,0.86
58,116.49725661295027,0.8828774319766279,32,416,0.8400771692771434,0.2715,200,0.84
59,114.11875097876967,0.8616140717520681,38,428,0.837556937769312,0.0896,200,0.81
60,139.23860700930507,0.925884313097116,20,302,0.835044266956004,0.2732,200,0.9
61,90.10832526989529,0.8326316698125399,46,548,0.8325391341551359,0.2379,200,0.77
62,88.26414773898705,0.832376549678856,46,557,0.8300415167526705,0.229,200,0.77
63,122.66949494340805,0.89365671221768,29,385,0.8275513922024125,0.2333,200,0.855
64,129.33267737888275,0.8940455919707798,29,352,0.8250687380258053,0.1338,200,0.855
65,129.25934611357948,0.907831832039424,25,352,0.8225935318117279,0.2337,200,0.875
66,131.32462939805822,0.901143032795824,27,342,0.8201257512162927,0.183,200,0.865
67,129.69451438720577,0.897458073714096,28,350,0.8176653739626438,0.2216,200,0.86
68,118.34258932670565,0.8724239116944079,35,407,0.8152123778407558,0.0705,200,0.825
69,126.81485346692821,0.9077143930199799,25,364,0.8127667407072335,0.2585,200,0.875
70,130.66665025949547,0.9080400732608521,25,345,0.8103284404851119,0.2347,200,0.875
71,127.75608212544117,0.8798670319497119,33,360,0.8078974551636565,0.054,200,0.835
72,137.93696073832544,0.904846313465124,26,309,0.8054737627981655,0.0516,200,0.87
73,116.6634534851332,0.8827555923013719,32,415,0.803057341509771,0.2587,200,0.84
74,134.5338968348382,0.8941494336270278,29,326,0.8006481694852418,0.0512,200,0.855
75,120.65878771371047,0.893468392074672,29,395,0.798246224976786,0.1821,200,0.855
76,141.93582474858624,0.908525833785644,25,289,0.7958514863018556,0.013,200,0.875
77,141.06305351115267,0.91884631357808,22,293,0.79346393184295,0.1952,200,0.89
78,106.637110672107,0.864677509517324,37,465,0.7910835400474212,0.2861,200,0.815
79,114.14421656301799,0.865236951344004,37,428,0.7887102894272789,0.0962,200,0.815
80,110.33509502762068,0.854459911720592,40,447,0.7863441585589971,0.01,200,0.8
81,148.11495598527642,0.922810234318828,21,258,0.78398512608332,0.0744,200,0.895
82,141.26680545333753,0.9188947133021719,22,292,0.7816331707050701,0.2424,200,0.89
83,127.30133965491626,0.890248471566768,30,362,0.7792882711929549,0.1295,200,0.85
84,135.32738462425735,0.897649752833736,28,322,0.776950406379376,0.0807,200,0.86
85,129.91237179943934,0.890411752339228,30,349,0.7746195551602378,0.1282,200,0.85
86,106.66750779141883,0.868295271349172,36,465,0.7722956964947572,0.2383,200,0.82
87,145.1155688173253,0.919137194160244,22,273,0.7699788094052729,0.0697,200,0.89
88,120.08239894057725,0.882925591957684,32,398,0.767668872977057,0.2552,200,0.84
89,122.24953976655326,0.889980552316672,30,387,0.7653658663581259,0.2322,200,0.85
90,130.50200550868294,0.8974660731678761,28,346,0.7630697687590515,0.1063,200,0.86
91,114.11815572777036,0.861628151768928,38,428,0.7607805594527743,0.1722,200,0.81
92,141.72869673195768,0.908459513700532,25,290,0.7584982177744161,0.1116,200,0.875
93,131.47488067396762,0.911477672965812,24,341,0.7562227231210928,0.1941,200,0.88
94,148.70552069465145,0.9262813537101761,20,255,0.7539540549517295,0.1393,200,0.9
95,134.70561682301195,0.9047413541393721,26,325,0.7516921927868743,0.2002,200,0.87
96,135.02106928095682,0.9114618321083521,24,323,0.7494371162085136,0.1984,200,0.88
97,121.31478946043265,0.883100792608208,32,392,0.747188804859888,0.1742,200,0.84
98,128.29462459878565,0.88673063240886,31,357,0.7449472384453084,0.1257,200,0.845
99,130.46290780631864,0.904471192678296,26,346,0.7427123967299725,0.1802,200,0.87
100,142.14110952752452,0.9049974338108719,26,288,0.7404842595397826,0.0651,200,0.87
101,143.527824602398,0.912026472982876,24,281,0.7382628067611632,0.016,200,0.88
102,132.8775702908542,0.9045451131716079,26,334,0.7360480183408797,0.1965,200,0.87
103,112.5079893520626,0.86503407176542,37,436,0.7338398742858571,0.1458,200,0.815
104,126.48054623933083,0.893782712751888,29,366,0.7316383546629995,0.2271,200,0.855
105,127.61588366331068,0.911226231652856,24,360,0.7294434395990105,0.2807,200,0.88
106,125.26877352027894,0.897181752884908,28,372,0.7272551092802134,0.1991,200,0.86
107,152.12018163924535,0.926453914472128,20,238,0.7250733439523728,0.0374,200,0.9
108,142.0682677849864,0.92250767332246,21,288,0.7228981239205157,0.1999,200,0.895
109,112.71203905608195,0.86871047229138,36,435,0.7207294295487541,0.2595,200,0.82
110,126.24524851366105,0.897111432004868,28,367,0.7185672412601078,0.1759,200,0.86
111,138.59626945754405,0.9327480734440479,18,305,0.7164115395363275,0.2791,200,0.91
112,158.34357846693874,0.933825354946476,18,207,0.7142623049177186,0.0368,200,0.91
113,136.67607753827104,0.908145513462008,25,315,0.7121195180029655,0.2505,200,0.875
114,146.53767920191453,0.9192187143368079,22,266,0.7099831594489566,0.0164,200,0.89
115,124.68264389763114,0.8901875925201318,30,375,0.7078532099706097,0.1807,200,0.85
116,153.68146472175872,0.9476836744425199,14,230,0.7057296503406979,0.161,200,0.93
117,137.67348067448657,0.9152659133003641,23,310,0.7036124613896758,0.1966,200,0.885
118,120.47428377930406,0.889960952512904,30,396,0.7015016240055068,0.1762,200,0.85
119,144.30974463059272,0.9190741534174919,22,277,0.6993971191334902,0.0293,200,0.89
120,123.65583875248167,0.8935569510609721,29,380,0.6972989277760897,0.2199,200,0.855
121,135.88613179484554,0.90462983294168,26,319,0.6952070309927615,0.1916,200,0.87
122,159.72269049516018,0.9408659154238,16,200,0.6931214098997832,0.0457,200,0.92
123,124.81758931298062,0.9005401519668719,27,374,0.6910420456700839,0.2769,200,0.865
124,132.01279573054117,0.9148847925457798,23,338,0.6889689195330736,0.2796,200,0.885
125,136.27037829327088,0.9116997535100001,24,317,0.6869020127744744,0.165,200,0.88
126,107.03381821766196,0.8753536716729999,34,463,0.684841306736151,0.2763,200,0.83
127,152.3111944712542,0.9264383148461399,20,237,0.6827867828159425,0.0242,200,0.9
128,136.54874467962398,0.897810873000888,28,316,0.6807384224674947,0.0365,200,0.86
129,132.82268039755326,0.9114055918745759,24,334,0.6786962072000923,0.2392,200,0.88
130,146.35148882011578,0.9193507943730759,22,267,0.676660118578492,0.0663,200,0.89
131,130.5270838550189,0.893951992839896,29,346,0.6746301382227565,0.1161,200,0.855
132,142.3363975722628,0.9049562336947119,26,287,0.6726062478080883,0.0885,200,0.87
133,152.41724060660619,0.9509022336952759,13,236,0.6705884290646641,0.237,200,0.935
134,137.91035282537015,0.91542567400672,23,309,0.66857666377747,0.1838,200,0.885
135,132.8510998861943,0.911458073234824,24,334,0.6665709337861376,0.2115,200,0.88
136,123.66146783919842,0.8899775925558001,30,380,0.6645712209847792,0.208,200,0.85
137,150.72205521125423,0.9263762342556561,20,245,0.6625775073218249,0.0126,200,0.9
138,143.48815112454605,0.91906103379066,22,281,0.6605897747998594,0.1139,200,0.89
139,158.93129524100092,0.933777274862836,18,204,0.6586080054754598,0.0385,200,0.91
140,126.74999744314826,0.87982343260078,33,365,0.6566321814590335,0.0526,200,0.835
141,155.6746007931516,0.9441275146306001,15,220,0.6546622849146564,0.1293,200,0.925
142,129.51218946760372,0.890387912744776,30,351,0.6526982980599124,0.1269,200,0.85
143,140.1034807322901,0.9083923137396,25,298,0.6507402031657327,0.0953,200,0.875
144,127.74552866472887,0.88330559244966,32,360,0.6487879825562355,0.0577,200,0.84
145,148.03538463314982,0.9402142335979201,16,258,0.6468416186085668,0.1715,200,0.92
146,129.91160707304047,0.8939015126381719,29,349,0.6449010937527411,0.046,200,0.855
147,135.87722626000095,0.9046208727945881,26,319,0.6429663904714829,0.1984,200,0.87
148,149.30975585226565,0.922794713494272,21,252,0.6410374913000684,0.0442,200,0.895
149,154.10731763600444,0.933573114851708,18,228,0.6391143788261682,0.0641,200,0.91
150,162.51618800038366,0.9444303948097681,15,186,0.6371970356896897,0.0193,200,0.925
151,148.8737815733028,0.933305434224804,18,254,0.6352854445826206,0.0776,200,0.91
152,132.81362453102653,0.914917112363264,23,334,0.6333795882488727,0.2336,200,0.885
153,127.64085335665828,0.904203192181192,26,360,0.6314794494841262,0.2272,200,0.87
154,144.04237034122184,0.925938713632368,20,278,0.6295850111356738,0.1522,200,0.9
155,148.65794310020266,0.9296674340793999,19,255,0.6276962561022668,0.1004,200,0.905
156,162.54621366880338,0.9410289551371921,16,186,0.62581316733396,0.0155,200,0.92
157,150.3188136838558,0.926430474705392,20,247,0.623935727831958,0.09,200,0.9
158,169.30524101192853,0.955234556251568,12,152,0.6220639206484622,0.0879,200,0.94
159,124.03964370300389,0.897102551789548,28,378,0.6201977288865168,0.2617,200,0.86
160,140.41907428753652,0.925804793373808,20,296,0.6183371356998573,0.2596,200,0.9
161,121.69780697448151,0.883011992051548,32,390,0.6164821242927577,0.1701,200,0.84
162,145.50111104115794,0.915579113345724,23,271,0.6146326779198794,0.0239,200,0.885
163,142.25976386497456,0.922389673501156,21,287,0.6127887798861198,0.2206,200,0.895
164,149.67046638670908,0.933296794504404,18,250,0.6109504135464614,0.1227,200,0.91
165,129.47699573489203,0.893793192274288,29,351,0.609117562305822,0.2312,200,0.855
166,153.32899445966626,0.9265535947087681,20,232,0.6072902096189046,0.0372,200,0.9
167,152.07192869422454,0.933386073878064,18,238,0.6054683389900478,0.2167,200,0.91
168,143.41417348221526,0.932982953886428,18,281,0.6036519339730777,0.2655,200,0.91
169,150.89068388430232,0.926336313875772,20,244,0.6018409781711584,0.087,200,0.9
170,152.26955921043668,0.936933194594236,17,237,0.6000354552366449,0.1547,200,0.915
171,146.10775270480974,0.92270127380258,21,268,0.598235348870935,0.1318,200,0.895
172,154.50238955364807,0.9335444744664079,18,226,0.5964406428243222,0.0776,200,0.91
173,145.023063111981,0.9365488735968719,17,273,0.5946513208958493,0.2561,200,0.915
174,169.70357680766233,0.9587302351809041,11,150,0.5928673669331617,0.0393,200,0.945
175,129.25093983037928,0.907907352931776,25,352,0.5910887648323622,0.2326,200,0.875
176,134.6149861506564,0.9185685526509201,22,325,0.5893154985378651,0.2657,200,0.89
177,149.07295114676307,0.926209194193556,20,253,0.5875475520422515,0.1443,200,0.9
178,138.49251767112153,0.9118225541160041,24,306,0.5857849093861247,0.1467,200,0.88
179,144.12010147036307,0.9085091135394598,25,278,0.5840275546579663,0.0381,200,0.875
180,128.89676050187342,0.890314392272416,30,354,0.5822754719939924,0.1589,200,0.85
181,137.27685021601187,0.9081678331873201,25,312,0.5805286455780104,0.136,200,0.875
182,158.0193175108791,0.961729594527024,10,208,0.5787870596412764,0.2477,200,0.95
183,138.46755394092767,0.91519071100886,23,306,0.5770506984623526,0.1428,200,0.885
184,148.71923593868175,0.922812074060824,21,255,0.5753195463669655,0.023,200,0.895
185,153.919050286846,0.9300669540191799,19,229,0.5735935877278646,0.0766,200,0.905
186,140.6195173865418,0.9293531931919119,19,295,0.571872806964681,0.2298,200,0.905
187,123.22654945802701,0.896958872686796,28,382,0.5701571885437869,0.2842,200,0.86
188,131.03995264639744,0.911348872773488,24,343,0.5684467169781556,0.2676,200,0.88
189,150.05135901668908,0.9332079934006918,18,248,0.5667413768272211,0.1741,200,0.91
190,136.3087781484579,0.901171592590888,27,317,0.5650411526967395,0.1218,200,0.865
191,158.71589533129136,0.944299275419176,15,205,0.5633460292386493,0.0421,200,0.925
192,153.34437044898704,0.9194742346508878,22,232,0.5616559911509333,0.0042,200,0.89
193,147.3134486408476,0.9228111935722318,21,262,0.5599710231774805,0.1088,200,0.895
194,150.44897194233948,0.9368111942367681,17,246,0.5582911101079481,0.2305,200,0.915
195,159.28983584619718,0.9406923138889399,16,202,0.5566162367776242,0.0608,200,0.92
196,152.7262344234895,0.9229493545075481,21,235,0.5549463880672914,0.0183,200,0.895
197,136.64303736550474,0.9186839128870361,22,315,0.5532815489030894,0.215,200,0.89
198,141.45245188079647,0.9224034333338039,21,291,0.5516217042563801,0.1746,200,0.895
199,143.06265334956302,0.926006472840636,20,283,0.549966839143611,0.1941,200,0.9
200,157.48358149918838,0.944152234102952,15,211,0.5483169386261801,0.0897,200,0.925
201,164.85494327883188,0.9584620754045159,11,174,0.5466719878103016,0.158,200,0.945
202,131.785843894407,0.9254106335115481,20,339,0.5450319718468707,0.2956,200,0.9
203,136.2977991925702,0.9046715939369119,26,317,0.5433968759313301,0.1067,200,0.87
204,149.1114983479584,0.926389674028308,20,253,0.5417666853035361,0.1507,200,0.9
205,138.02798002329365,0.925801274098088,20,308,0.5401413852476254,0.2716,200,0.9
206,149.03614789439868,0.9367015136957079,17,253,0.5385209610918825,0.201,200,0.915
207,146.01955741519342,0.9436910334280719,15,268,0.5369053982086068,0.2595,200,0.925
208,154.6900456037694,0.933535274602452,18,225,0.535294682013981,0.1624,200,0.91
209,148.87552873805262,0.929732474171524,19,254,0.5336887979679391,0.0996,200,0.905
210,149.27240867068818,0.9297870336901439,19,252,0.5320877315740353,0.1428,200,0.905
211,174.87835767000024,0.9730593557907921,7,124,0.5304914683793133,0.1024,200,0.965
212,162.90826160247593,0.944437594891916,15,184,0.5288999939741753,0.038,200,0.925
213,140.24109827822986,0.925839593398504,20,297,0.5273132939922528,0.2179,200,0.9
214,145.26106784715137,0.933177913631924,18,272,0.525731354110276,0.2059,200,0.91
215,135.59118278662308,0.922022552100088,21,320,0.5241541600479452,0.2872,200,0.895
216,154.5311928402868,0.930134074864676,19,226,0.5225816975678014,0.0268,200,0.905
217,132.0489269204069,0.907959032537124,25,338,0.521013952475098,0.2539,200,0.875
218,149.31452390841963,0.91923455392232,22,252,0.5194509106176727,0.0085,200,0.89
219,158.84245352264603,0.94762623440908,14,204,0.5178925578858197,0.1199,200,0.93
220,153.13527444840304,0.926594794760316,20,233,0.5163388802121622,0.111,200,0.9
221,149.26531444021953,0.9333164745915801,18,252,0.5147898635715258,0.1466,200,0.91
222,124.83001494921965,0.907663032156984,25,374,0.5132454939808112,0.226,200,0.875
223,141.2839638229052,0.9118703932804999,24,292,0.5117057574988688,0.126,200,0.88
224,154.10121190252033,0.93356287417268,18,228,0.5101706402263723,0.0562,200,0.91
225,139.43856700726874,0.922286793132608,21,301,0.5086401283056932,0.2374,200,0.895
226,146.8128917128038,0.936577432874368,17,264,0.5071142079207761,0.2141,200,0.915
227,162.91171761519624,0.9444555150567919,15,184,0.5055928652970137,0.0461,200,0.925
228,152.87772708885657,0.9369913541707681,17,234,0.5040760867011227,0.076,200,0.915
229,154.5437655687969,0.92659439426756,20,226,0.5025638584410194,0.0142,200,0.9
230,134.4596022821194,0.9116340734232881,24,326,0.5010561668656963,0.1851,200,0.88
231,158.19686463109994,0.9544503139585799,12,207,0.49955299836509925,0.2595,200,0.94
232,137.25798942145815,0.9080987129682001,25,312,0.49805433937000393,0.1869,200,0.875
233,168.47606642474094,0.9586676750878439,11,156,0.4965601763518939,0.1307,200,0.945
234,162.09175918829527,0.9478950348600159,14,188,0.49507049582283824,0.107,200,0.93
235,147.07071747284257,0.9225643938415479,21,263,0.49358528433536975,0.1385,200,0.895
236,136.80116367647037,0.9185249522450439,22,314,0.49210452848236363,0.2592,200,0.89
237,143.2905398317751,0.915470393137272,23,282,0.49062821489691655,0.0778,200,0.885
238,148.464383034248,0.9296843135326799,19,256,0.4891563302522258,0.1901,200,0.905
239,153.70308720418666,0.93001343458158,19,230,0.48768886126146915,0.1439,200,0.905
240,148.10756065268563,0.9192295935320639,22,258,0.48622579467768473,0.0644,200,0.89
241,150.7210278894063,0.91932503362596,22,245,0.4847671172936517,0.0549,200,0.89
242,151.79722628292518,0.950841514206804,13,239,0.4833128159417707,0.292,200,0.935
243,174.09966019357586,0.962416956148656,10,128,0.4818628774939454,0.0486,200,0.95
244,153.70196399130222,0.93000959441166,19,230,0.48041728886146357,0.1414,200,0.905
245,166.50129521383045,0.9516150350732719,13,166,0.4789760369948792,0.0739,200,0.935
246,150.16741820286936,0.95415015369348,12,247,0.47753910888389456,0.2502,200,0.94
247,146.44117677954867,0.9366867143874279,17,266,0.4761064915572429,0.1821,200,0.915
248,162.70370952995273,0.947912234545412,14,185,0.4746781720825711,0.0536,200,0.93
249,128.86716699536797,0.904382232602992,26,354,0.4732541375663234,0.1678,200,0.87
250,162.0321783473945,0.958333594599688,11,188,0.4718343751536244,0.1161,200,0.945
251,144.45795427293493,0.9260854335674479,20,276,0.47041887202816357,0.2388,200,0.9
252,151.71497204470796,0.92644031475346,20,240,0.4690076154120791,0.102,200,0.9
253,173.71855617611024,0.966073596166972,9,130,0.46760059256584285,0.0625,200,0.955
254,155.0680391657122,0.93700535459912,17,223,0.4661977907881453,0.1283,200,0.915
255,154.00340705688347,0.9473260739956081,14,228,0.4647991974157809,0.2598,200,0.93
256,159.32969836332,0.933778074264216,18,202,0.46340479982353355,0.0119,200,0.91
257,161.39825672410424,0.961751114555232,10,191,0.46201458542406293,0.2917,200,0.95
258,160.70905367884674,0.9408506352777399,16,195,0.4606285416677907,0.067,200,0.92
259,158.90575283041912,0.9336607948088761,18,204,0.45924665604278736,0.0346,200,0.91
260,146.04116389368684,0.929592473975496,19,268,0.457868916074659,0.2318,200,0.905
261,160.68793045865962,0.9478327150348679,14,195,0.45649530932643506,0.1371,200,0.93
262,143.6668533864087,0.922459673007556,21,280,0.45512582339845575,0.2278,200,0.895
263,141.5906997709136,0.9362713530711438,17,290,0.45376044592826037,0.2615,200,0.915
264,148.07572711351014,0.9297487942010679,19,258,0.4523991645904756,0.1839,200,0.905
265,152.64588221511028,0.936862313880808,17,235,0.45104196709670413,0.1661,200,0.915
266,146.797829324887,0.940086393029024,16,264,0.449688841195414,0.292,200,0.92
267,139.21696542792773,0.925730713172596,20,302,0.4483397746718278,0.2258,200,0.9
268,153.00127434892235,0.9472939939808599,14,233,0.4469947553478123,0.2004,200,0.93
269,153.484042326556,0.9369995944167239,17,231,0.44565377108176885,0.1423,200,0.915
270,149.02862782030317,0.9366567136763522,17,253,0.44431680976852356,0.2199,200,0.915
271,156.29026014029486,0.94070359540596,16,217,0.44298385933921797,0.1696,200,0.92
272,160.71267927026955,0.9444312752900919,15,195,0.4416549077612003,0.1036,200,0.925
273,142.61786620295126,0.9293751134208401,19,285,0.4403299430379167,0.262,200,0.905
274,168.93128901044193,0.9517913560851718,13,154,0.43900895320880295,0.0059,200,0.935
275,165.6891288179776,0.955069914952536,12,170,0.43769192634917653,0.1283,200,0.94
276,152.2232709743594,0.940220713302104,16,237,0.436378850570129,0.1673,200,0.92
277,142.17259896358186,0.932716873139088,18,287,0.4350697140184186,0.2971,200,0.91
278,158.74611927218783,0.9338581550905001,18,205,0.43376450487636337,0.0044,200,0.91
279,163.05944079950015,0.95131703484778,13,183,0.43246321136173427,0.0704,200,0.935
280,156.72210320845647,0.9337043947296,18,215,0.43116582172764906,0.0704,200,0.91
281,160.88138140863313,0.947846553819376,14,194,0.42987232426246613,0.1451,200,0.93
282,143.84271420492252,0.9188570333143722,22,279,0.42858270728967873,0.1772,200,0.89
283,169.07366802740341,0.9550248752499639,12,153,0.4272969591678097,0.0447,200,0.94
284,146.0032407094376,0.940028473695052,16,268,0.4260150682903063,0.2496,200,0.92
285,161.69720564390562,0.9407803150524799,16,190,0.4247370230854354,0.0892,200,0.92
286,157.8266086457138,0.94751095399454,14,209,0.4234628120161791,0.1822,200,0.93
287,156.93814968929556,0.9337655951671039,18,214,0.42219242358013054,0.0525,200,0.91
288,154.72554325118773,0.9301056749437281,19,225,0.4209258463093902,0.0884,200,0.905
289,163.70005362435538,0.9479980750209441,14,180,0.419663068770462,0.0723,200,0.93
290,164.04320557054595,0.965466874993992,9,178,0.4184040795641506,0.1558,200,0.955
291,161.39532548150277,0.965285674363932,9,191,0.41714886732545814,0.2817,200,0.955
292,162.02939756799293,0.958356634927172,11,188,0.41589742072348174,0.207,200,0.945
293,158.64455121375673,0.947668714943412,14,205,0.4146497284613113,0.1858,200,0.93
294,146.8351381406453,0.9366977531341919,17,264,0.41340577927592737,0.2731,200,0.915
295,145.1859284555495,0.9399603126520839,16,272,0.41216556193809956,0.2752,200,0.92
296,153.88289354766923,0.93700807439416,17,229,0.41092906525228523,0.1564,200,0.915
297,162.33020887531495,0.940967755433104,16,187,0.40969627805652836,0.0256,200,0.92
298,156.1052247884762,0.9372191947365078,17,218,0.40846718922235875,0.1199,200,0.915
299,137.60818121145758,0.92917887202514,19,310,0.40724178765469166,0.2531,200,0.905
300,116.24667078109037,0.935003671080092,17,416,0.4060200622917276,0.5342,200,0.915
301,135.36534125288537,0.936045832196464,17,321,0.4048020021048524,0.3935,200,0.915
302,143.10573652606467,0.957351353163916,11,282,0.40358759609853784,0.3762,200,0.945
303,104.4182818398168,0.927292069899072,19,475,0.4023768333102422,0.5921,200,0.905
304,120.462275627374,0.931730311572712,18,395,0.4011697028103115,0.509,200,0.91
305,122.87169650846779,0.942331111954788,15,383,0.3999661937018806,0.5391,200,0.925
306,140.3892820840581,0.9326985524953159,18,296,0.39876629512077494,0.3848,200,0.91
307,118.70578422378559,0.9211403103939,21,404,0.3975699962354126,0.5327,200,0.895
308,139.32952689993115,0.95019335272422,13,301,0.3963772862467064,0.3678,200,0.935
309,152.08494312370925,0.933459034235772,18,238,0.39518815438796623,0.1707,200,0.91
310,121.85991875382763,0.931630071373268,18,388,0.3940025899248023,0.5317,200,0.91
311,176.28254177053998,0.965933516134248,9,117,0.3928205821550279,0.0396,200,0.955
312,146.18280383126665,0.9435435936672121,15,267,0.39164212040856283,0.3319,200,0.925
313,151.57646947413048,0.957868634055352,11,240,0.39046719404733715,0.3463,200,0.945
314,164.70712080795371,0.9444751147887999,15,175,0.38929579246519513,0.045,200,0.925
315,115.25295384332307,0.92793191055306,19,421,0.38812790508779954,0.4991,200,0.905
316,155.46998149365635,0.940525354130992,16,221,0.38696352137253615,0.1764,200,0.92
317,130.74986468755003,0.9359323135400399,17,344,0.38580263080841853,0.4417,200,0.915
318,148.16011581896132,0.9576679136240319,11,257,0.3846452229159933,0.3652,200,0.945
319,155.6924921533102,0.9406787151059478,16,220,0.3834912872472453,0.0969,200,0.92
320,131.94884363830658,0.9358963121564678,17,338,0.3823408133855036,0.4402,200,0.915
321,126.23410106704455,0.9564358309463199,11,366,0.38119379094534706,0.5116,200,0.945
322,142.9415750434162,0.9432555935201,15,283,0.380050209572511,0.3661,200,0.925
323,168.68911453870226,0.962287755827252,10,155,0.3789100589437935,0.0939,200,0.95
324,173.91321057176262,0.9624683960934,10,129,0.3777733287669621,0.0452,200,0.95
325,155.2482392333991,0.951142074953824,13,222,0.37664000878066123,0.2575,200,0.935
326,131.90416838538857,0.9392235120091038,16,338,0.37551008875431924,0.4894,200,0.92
327,138.3861108747335,0.9327175925514439,18,306,0.37438355848805627,0.3255,200,0.91
328,156.14608060216537,0.9684962339753679,8,217,0.3732604078125921,0.3455,200,0.96
329,166.1079257109245,0.951639835595976,13,168,0.37214062658915437,0.0767,200,0.935
