Episode,Reward,Avg_QoS,Drops,Retries,Epsilon,EDF_Episode,Steps_Taken,PSR
49,620.5656023918806,0.8867225975700799,155,1890,0.8631032605924442,0.1748,1000,0.845
50,613.5900232848837,0.886693301362764,155,1925,0.860513950810667,0.1563,1000,0.845
51,593.2310662949503,0.8829237146465121,160,2026,0.857932408958235,0.2073,1000,0.84
52,596.4744514560446,0.8906364680205944,149,2009,0.8553586117313603,0.2777,1000,0.851
53,544.4957209169667,0.8664038079537184,183,2270,0.8527925358961662,0.2075,1000,0.817
54,621.729130419177,0.8783000850631064,167,1885,0.8502341582884777,0.0586,1000,0.833
55,632.6709504904262,0.8931056846950768,146,1829,0.8476834558136123,0.164,1000,0.854
56,587.7341426904111,0.8877635705066816,153,2053,0.8451404054461714,0.2658,1000,0.847
57,618.4642856344126,0.8992377780429817,137,1899,0.8426049842298329,0.293,1000,0.863
58,624.806147941589,0.8853241493279895,157,1869,0.8400771692771434,0.1276,1000,0.843
59,615.885804002435,0.8789382447797359,166,1914,0.837556937769312,0.0704,1000,0.834
60,568.5761695683395,0.8763556956139855,169,2149,0.835044266956004,0.2263,1000,0.831
61,596.4793812821187,0.8829454731984135,160,2010,0.8325391341551359,0.177,1000,0.84
62,595.6904400218995,0.8815428514583368,162,2014,0.8300415167526705,0.1849,1000,0.838
63,571.2916754866147,0.8833934255353175,159,2135,0.8275513922024125,0.282,1000,0.841
64,610.8137848889832,0.8879687411375816,153,1938,0.8250687380258053,0.2158,1000,0.847
65,655.2177458585284,0.8925754149874704,147,1717,0.8225935318117279,0.0923,1000,0.853
66,597.2686206337285,0.8808199376552064,163,2006,0.8201257512162927,0.1541,1000,0.837
67,587.9910144386105,0.8842509781117353,158,2052,0.8176653739626438,0.2472,1000,0.842
68,644.2187387315444,0.8911250621682392,149,1772,0.8152123778407558,0.099,1000,0.851
69,620.0628521869509,0.8824748695333776,161,1893,0.8127667407072335,0.1029,1000,0.839
70,674.7505313613019,0.9046949659007392,130,1619,0.8103284404851119,0.1267,1000,0.87
71,649.5788884595826,0.9051518776986711,129,1744,0.8078974551636565,0.2016,1000,0.871
72,651.2905229523811,0.910073462749336,122,1735,0.8054737627981655,0.2597,1000,0.878
73,598.3757145714408,0.8878439696367072,153,2000,0.803057341509771,0.2213,1000,0.847
74,676.4156308183314,0.9026291436610296,133,1611,0.8006481694852418,0.0831,1000,0.867
75,670.6656606394758,0.8976757508048272,140,1640,0.798246224976786,0.0901,1000,0.86
76,608.9513043319093,0.890032306645456,150,1947,0.7958514863018556,0.2695,1000,0.85
77,672.4059858978898,0.9004637996197352,136,1631,0.79346393184295,0.0698,1000,0.864
78,655.2117565370808,0.8933071572390257,146,1717,0.7910835400474212,0.1094,1000,0.854
79,647.9466518821022,0.9030153979033904,132,1752,0.7887102894272789,0.2072,1000,0.868
80,589.0998020431107,0.88846989031954,152,2046,0.7863441585589971,0.2672,1000,0.848
81,679.485812600153,0.8970115287510527,141,1596,0.78398512608332,0.0499,1000,0.859
82,637.597786475449,0.9064026452652744,127,1803,0.7816331707050701,0.2916,1000,0.873
83,669.6573756869766,0.9031784068547656,132,1644,0.7792882711929549,0.1282,1000,0.868
84,627.8262061275603,0.8923090429143119,147,1853,0.776950406379376,0.1947,1000,0.853
85,643.7633382000572,0.8841387737224209,159,1775,0.7746195551602378,0.028,1000,0.841
86,669.4691504124645,0.9017779433758135,134,1645,0.7722956964947572,0.1489,1000,0.866
87,711.2403231064908,0.9113556417475728,121,1437,0.7699788094052729,0.0712,1000,0.879
88,711.2772057338768,0.9085272252649351,125,1437,0.767668872977057,0.0488,1000,0.875
89,691.1070738511029,0.9083285039223793,125,1537,0.7653658663581259,0.1172,1000,0.875
90,671.6263931941635,0.9088480711229352,124,1634,0.7630697687590515,0.1734,1000,0.876
91,663.8383189474977,0.896190853916056,142,1674,0.7607805594527743,0.0907,1000,0.858
92,699.1445826847213,0.9007075282573983,136,1498,0.7584982177744161,0.0159,1000,0.864
93,641.3894671229594,0.8966127872027048,141,1785,0.7562227231210928,0.204,1000,0.859
94,629.0130013789749,0.8944484363466711,144,1847,0.7539540549517295,0.2135,1000,0.856
95,650.5581929389734,0.9051477982112,129,1739,0.7516921927868743,0.2304,1000,0.871
96,651.461571145977,0.8897635265540008,151,1736,0.7494371162085136,0.073,1000,0.849
97,693.6525605688076,0.9041568550816591,131,1525,0.747188804859888,0.0783,1000,0.869
98,698.8953013161021,0.9070621043756577,127,1499,0.7449472384453084,0.0375,1000,0.873
99,617.756466901335,0.8929049480574456,146,1903,0.7427123967299725,0.2201,1000,0.854
100,717.0936504377772,0.9190690494557,110,1407,0.7404842595397826,0.1299,1000,0.89
101,710.6584580757252,0.9106376088039128,122,1440,0.7382628067611632,0.0574,1000,0.878
102,716.7061582242703,0.9092932577807257,124,1410,0.7360480183408797,0.0353,1000,0.876
103,620.0500397636038,0.8901551077391872,150,1892,0.7338398742858571,0.1988,1000,0.85
104,694.5092046503155,0.9006500078175408,136,1521,0.7316383546629995,0.0401,1000,0.864
105,690.8392489346105,0.9027091427811529,133,1539,0.7294434395990105,0.0411,1000,0.867
106,646.3027489066861,0.8917464531969304,148,1761,0.7272551092802134,0.1332,1000,0.852
107,663.0518155241601,0.9024426146526207,133,1677,0.7250733439523728,0.1652,1000,0.867
108,718.1338189030138,0.9093272242984104,124,1403,0.7228981239205157,0.0001,1000,0.876
109,715.0811878746683,0.9106857050006456,122,1418,0.7207294295487541,0.0535,1000,0.878
110,773.8847226628933,0.9287207161519536,97,1124,0.7185672412601078,0.0016,1000,0.903
111,680.2321961561261,0.9095838948408016,123,1591,0.7164115395363275,0.1368,1000,0.877
112,671.8367432538821,0.9053160224296672,129,1633,0.7142623049177186,0.1812,1000,0.871
113,679.1975172172382,0.8997913505278856,137,1597,0.7121195180029655,0.1083,1000,0.863
114,583.9128512103083,0.8848999701122336,157,2072,0.7099831594489566,0.2768,1000,0.843
115,689.1681084451883,0.9153074318427784,115,1546,0.7078532099706097,0.2143,1000,0.885
116,699.6617106527258,0.9077437363025016,126,1495,0.7057296503406979,0.0443,1000,0.874
117,638.687419725653,0.9098616520889183,122,1797,0.7036124613896758,0.2762,1000,0.878
118,736.1072157923343,0.9164777861186983,114,1313,0.7015016240055068,0.031,1000,0.886
119,729.4323944928934,0.9171253536227016,113,1346,0.6993971191334902,0.0658,1000,0.887
120,705.787076375145,0.9189565357321599,110,1463,0.6972989277760897,0.1955,1000,0.89
121,744.6913874831107,0.922921130962948,105,1270,0.6952070309927615,0.0572,1000,0.895
122,661.2312855936058,0.9086644049090767,124,1685,0.6931214098997832,0.2518,1000,0.876
123,652.0592222063781,0.8974187903927193,140,1732,0.6910420456700839,0.1899,1000,0.86
124,733.139787387681,0.9164851625117288,114,1328,0.6889689195330736,0.005,1000,0.886
125,641.7751276376605,0.9141630764821391,116,1782,0.6869020127744744,0.2909,1000,0.884
126,752.4785130464032,0.922231291779396,106,1231,0.684841306736151,0.0541,1000,0.894
127,729.5705333209194,0.9191948413415928,110,1345,0.6827867828159425,0.0733,1000,0.89
128,681.0291731854538,0.9103249195190087,122,1587,0.6807384224674947,0.1583,1000,0.878
129,643.4799719900237,0.9021743719750127,133,1774,0.6786962072000923,0.2479,1000,0.867
130,656.8542337946873,0.9065280856500576,127,1707,0.676660118578492,0.2532,1000,0.873
131,648.7802351585768,0.902303429326472,133,1748,0.6746301382227565,0.1966,1000,0.867
132,685.1345484568957,0.9221859754324712,105,1565,0.6726062478080883,0.2785,1000,0.895
133,676.166745245527,0.9004644228677439,136,1612,0.6705884290646641,0.1128,1000,0.864
134,646.7982523361972,0.9092641809638983,123,1757,0.66857666377747,0.2776,1000,0.877
135,654.4120779098956,0.9023750448431248,133,1720,0.6665709337861376,0.1771,1000,0.867
136,713.5966039488261,0.9127496891154199,119,1425,0.6645712209847792,0.0635,1000,0.881
137,646.3727130262939,0.9071005325500935,126,1759,0.6625775073218249,0.2727,1000,0.874
138,660.2095971300375,0.9114741161718,120,1690,0.6605897747998594,0.279,1000,0.88
139,729.3827477095977,0.9191964267266919,110,1346,0.6586080054754598,0.0472,1000,0.89
140,736.0920793075628,0.9150475779793199,116,1313,0.6566321814590335,0.0081,1000,0.884
141,715.1334208779516,0.925334920497372,101,1416,0.6546622849146564,0.1964,1000,0.899
142,660.9588045434282,0.9135813491616112,117,1686,0.6526982980599124,0.2759,1000,0.883
143,687.4827449701514,0.9208906633545447,107,1554,0.6507402031657327,0.2327,1000,0.893
144,660.526455119996,0.9135184685387144,117,1688,0.6487879825562355,0.2751,1000,0.883
145,739.0443128844148,0.9206796274647312,108,1298,0.6468416186085668,0.0045,1000,0.892
146,748.8617482966624,0.9312535143593952,93,1248,0.6449010937527411,0.1268,1000,0.907
147,750.930775411242,0.9249591779009911,102,1238,0.6429663904714829,0.1078,1000,0.898
148,685.1958068060526,0.9110292867008944,121,1566,0.6410374913000684,0.2009,1000,0.879
149,711.9791901330414,0.9141429056980168,117,1433,0.6391143788261682,0.1137,1000,0.883
150,722.40967888153,0.9127987770308752,119,1381,0.6371970356896897,0.0607,1000,0.881
151,693.2937447219136,0.9097146644018224,123,1526,0.6352854445826206,0.1103,1000,0.877
152,722.6012681315561,0.9177535134703888,112,1380,0.6333795882488727,0.0807,1000,0.888
153,650.9082945381138,0.9029796052487375,132,1737,0.6314794494841262,0.2128,1000,0.868
154,737.5628600066805,0.9151166192601663,116,1306,0.6295850111356738,0.0032,1000,0.884
155,748.4782310375476,0.9284507934985825,97,1250,0.6276962561022668,0.1186,1000,0.903
156,729.3705494345617,0.9247170175493873,102,1345,0.62581316733396,0.1492,1000,0.898
157,709.690710384873,0.9099629379741232,123,1445,0.623935727831958,0.0371,1000,0.877
158,769.088694606463,0.9280077887915088,98,1148,0.6220639206484622,0.0153,1000,0.902
159,707.2308125230173,0.90846648656786,125,1457,0.6201977288865168,0.0539,1000,0.875
160,719.9917375809171,0.9141832262037007,117,1393,0.6183371356998573,0.0769,1000,0.883
161,650.3391390913313,0.9091929167768328,123,1739,0.6164821242927577,0.2803,1000,0.877
162,645.4510312565509,0.9021936041474768,133,1764,0.6146326779198794,0.2432,1000,0.867
163,730.5310775140822,0.9108023293709495,122,1341,0.6127887798861198,0.0041,1000,0.878
164,748.1587556912511,0.9213579613052223,107,1252,0.6109504135464614,0.0487,1000,0.893
165,657.6963424968718,0.9058301974964641,128,1703,0.609117562305822,0.1996,1000,0.872
166,715.858904767544,0.916876152995372,113,1413,0.6072902096189046,0.1024,1000,0.887
167,701.1017500239578,0.9042521036303,131,1488,0.6054683389900478,0.0273,1000,0.869
168,668.3083888512281,0.9163992841917408,113,1649,0.6036519339730777,0.2829,1000,0.887
169,708.3203356406295,0.9238513041272288,103,1450,0.6018409781711584,0.1959,1000,0.897
170,680.2248927543413,0.9088920863997504,124,1591,0.6000354552366449,0.1496,1000,0.876
171,747.9207491297008,0.9242156109681495,103,1253,0.598235348870935,0.1056,1000,0.897
172,723.374559506541,0.9149195279039671,116,1376,0.5964406428243222,0.109,1000,0.884
173,712.8065109721397,0.9168663755238432,113,1428,0.5946513208958493,0.1575,1000,0.887
174,708.1043250379162,0.9286681030505144,96,1450,0.5928673669331617,0.257,1000,0.904
175,660.3349351301376,0.9114123742036936,120,1689,0.5910887648323622,0.2798,1000,0.88
176,712.2040375329707,0.9218195129976192,106,1431,0.5893154985378651,0.1602,1000,0.894
177,714.584685142607,0.9308940569134048,93,1418,0.5875475520422515,0.2523,1000,0.907
178,712.3523997494191,0.9225002640750577,105,1430,0.5857849093861247,0.1891,1000,0.895
179,703.420774549569,0.92376772039864,103,1474,0.5840275546579663,0.2268,1000,0.897
180,743.4741404458982,0.9228999158915223,105,1276,0.5822754719939924,0.0693,1000,0.895
181,720.6258051359281,0.9330571291770168,90,1388,0.5805286455780104,0.2282,1000,0.91
182,751.8432559770932,0.9207751148182808,108,1234,0.5787870596412764,0.0211,1000,0.892
183,709.8893531993065,0.9259603916311208,100,1442,0.5770506984623526,0.1928,1000,0.9
184,704.184091704393,0.9272524231433728,98,1470,0.5753195463669655,0.2644,1000,0.902
185,704.4783052632083,0.9238386476020336,103,1469,0.5735935877278646,0.248,1000,0.897
186,680.3276513203482,0.920037206295236,108,1589,0.571872806964681,0.2772,1000,0.892
187,705.0345386059352,0.9252067581524048,101,1466,0.5701571885437869,0.242,1000,0.899
188,761.5173726052318,0.92516890822026,102,1186,0.5684467169781556,0.0228,1000,0.898
189,707.595981487097,0.9266033193504889,99,1453,0.5667413768272211,0.2344,1000,0.901
190,687.5478753631852,0.9152617357315185,115,1554,0.5650411526967395,0.2233,1000,0.885
191,726.6222561120532,0.9218964422139031,106,1359,0.5633460292386493,0.1628,1000,0.894
192,730.6756731365017,0.9212592258295551,107,1339,0.5616559911509333,0.1175,1000,0.893
193,698.7989200826196,0.9237232562901577,103,1497,0.5599710231774805,0.2517,1000,0.897
194,727.6528880455845,0.9254755624513048,101,1354,0.5582911101079481,0.1613,1000,0.899
195,705.5513559177051,0.9174964234626457,112,1464,0.5566162367776242,0.201,1000,0.888
196,722.9903251942482,0.9197427770121184,109,1377,0.5549463880672914,0.184,1000,0.891
197,791.1294882454682,0.9352508294687704,88,1038,0.5532815489030894,0.0226,1000,0.912
198,710.5198645899401,0.9246042808511272,102,1439,0.5516217042563801,0.2196,1000,0.898
199,735.3006611728031,0.9296854654585937,95,1315,0.549966839143611,0.2128,1000,0.905
200,698.5568481428835,0.9090879120020025,124,1500,0.5483169386261801,0.0894,1000,0.876
