Episode,Reward,Avg_QoS,Drops,Retries,Epsilon,EDF_Episode,Steps_Taken,PSR
49,608.712719319143,0.8880107395311455,153,1949,0.8631032605924442,0.1748,1000,0.847
50,634.7393447291488,0.8903159575230823,150,1819,0.860513950810667,0.1563,1000,0.85
51,567.074472337037,0.8714693934904472,176,2157,0.857932408958235,0.2073,1000,0.824
52,540.2811099907891,0.8739911043101304,172,2290,0.8553586117313603,0.2777,1000,0.828
53,578.0898573264708,0.8750932189659584,171,2102,0.8527925358961662,0.2075,1000,0.829
54,705.846373843387,0.9091952397888377,124,1464,0.8502341582884777,0.0586,1000,0.876
55,608.5254792826374,0.8823647078363585,161,1950,0.8476834558136123,0.164,1000,0.839
56,567.1366782785055,0.8805864976808184,163,2156,0.8451404054461714,0.2658,1000,0.837
57,624.835460624505,0.9049588669744607,129,1867,0.8426049842298329,0.293,1000,0.871
58,625.3429307557824,0.8909641976582648,149,1866,0.8400771692771434,0.1276,1000,0.851
59,684.2983297323509,0.9041470800689313,131,1572,0.837556937769312,0.0704,1000,0.869
60,629.3636245005298,0.8979450117940615,139,1845,0.835044266956004,0.2263,1000,0.861
61,547.7066590448279,0.8656904964609456,184,2254,0.8325391341551359,0.177,1000,0.816
62,631.5184473243096,0.8902803722566119,150,1835,0.8300415167526705,0.1849,1000,0.85
63,604.5255026059508,0.892136434559656,147,1969,0.8275513922024125,0.282,1000,0.853
64,625.4287257565413,0.8944211401655912,144,1865,0.8250687380258053,0.2158,1000,0.856
65,669.2016370740421,0.9004701990952535,136,1647,0.8225935318117279,0.0923,1000,0.864
66,608.559070440182,0.8830744361433128,160,1950,0.8201257512162927,0.1541,1000,0.84
67,627.6651353386525,0.8978826758241433,139,1853,0.8176653739626438,0.2472,1000,0.861
68,675.1829747559776,0.9019225198214248,134,1617,0.8152123778407558,0.099,1000,0.866
69,646.9563571160822,0.8932067253405896,146,1758,0.8127667407072335,0.1029,1000,0.854
70,633.3712122982766,0.8888858298401119,152,1826,0.8103284404851119,0.1267,1000,0.848
71,626.0104603489573,0.8944230421764607,144,1862,0.8078974551636565,0.2016,1000,0.856
72,594.3097315361202,0.8913021783566049,148,2020,0.8054737627981655,0.2597,1000,0.852
73,600.6600115254284,0.8815746741037832,162,1989,0.803057341509771,0.2213,1000,0.838
74,694.6235750431638,0.9055602008088462,129,1520,0.8006481694852418,0.0831,1000,0.871
75,721.3381659589139,0.917693128224268,112,1386,0.798246224976786,0.0901,1000,0.888
76,610.8230842152874,0.898441299615408,138,1937,0.7958514863018556,0.2695,1000,0.862
77,679.2758659604186,0.8984202782050984,139,1597,0.79346393184295,0.0698,1000,0.861
78,643.7448226737527,0.8931785667683833,146,1774,0.7910835400474212,0.1094,1000,0.854
79,633.3678249250844,0.8951612054975312,143,1825,0.7887102894272789,0.2072,1000,0.857
80,643.2564850753237,0.907171956070456,126,1775,0.7863441585589971,0.2672,1000,0.874
81,672.4638953381505,0.8941187423431447,145,1631,0.78398512608332,0.0499,1000,0.855
82,590.8556185237488,0.8877461628950175,153,2037,0.7816331707050701,0.2916,1000,0.847
83,676.8888983375481,0.9081980225300168,125,1608,0.7792882711929549,0.1282,1000,0.875
84,640.4319764801088,0.8966455414633335,141,1790,0.776950406379376,0.1947,1000,0.859
85,688.2892867936682,0.9020079759460079,134,1552,0.7746195551602378,0.028,1000,0.866
86,616.1236138753819,0.8859355880760369,156,1912,0.7722956964947572,0.1489,1000,0.844
87,660.2117146734698,0.8954264384855144,143,1692,0.7699788094052729,0.0712,1000,0.857
88,674.2908754824917,0.8977114969193536,140,1622,0.767668872977057,0.0488,1000,0.86
89,630.785289152327,0.88745982828142,154,1839,0.7653658663581259,0.1172,1000,0.846
90,601.2895339997301,0.8794560993368263,165,1986,0.7630697687590515,0.1734,1000,0.835
91,686.0125712204423,0.9055307756670607,129,1563,0.7607805594527743,0.0907,1000,0.871
92,741.1050854577522,0.9193413535529265,110,1288,0.7584982177744161,0.0159,1000,0.89
93,656.385368450839,0.9058963261587032,128,1710,0.7562227231210928,0.204,1000,0.872
94,690.9746261499361,0.9167446323921303,113,1537,0.7539540549517295,0.2135,1000,0.887
95,600.8897421454484,0.8906750899354767,149,1987,0.7516921927868743,0.2304,1000,0.851
96,686.3602545077111,0.9082881839430288,125,1561,0.7494371162085136,0.073,1000,0.875
97,710.6638191402732,0.9113778021750848,121,1440,0.747188804859888,0.0783,1000,0.879
98,685.710162295618,0.9013139766197257,135,1565,0.7449472384453084,0.0375,1000,0.865
99,588.3466144680534,0.8849519061585119,157,2050,0.7427123967299725,0.2201,1000,0.843
100,715.0825651343151,0.9154998967661032,115,1417,0.7404842595397826,0.1299,1000,0.885
101,663.8060694359039,0.8961665337569352,142,1674,0.7382628067611632,0.0574,1000,0.858
102,713.675647548527,0.9092640254810681,124,1425,0.7360480183408797,0.0353,1000,0.876
103,621.439359144491,0.8915737155711793,148,1885,0.7338398742858571,0.1988,1000,0.852
104,697.3376362000531,0.9021194794236976,134,1507,0.7316383546629995,0.0401,1000,0.866
105,691.8493123588438,0.9020194000994736,134,1534,0.7294434395990105,0.0411,1000,0.866
106,707.0726962182371,0.9147429362115728,116,1457,0.7272551092802134,0.1332,1000,0.884
107,689.6866003970724,0.9082914625136735,125,1544,0.7250733439523728,0.1652,1000,0.875
108,705.0952030677437,0.9056734161190111,129,1468,0.7228981239205157,0.0001,1000,0.871
109,708.0779672959575,0.9085013690218736,125,1453,0.7207294295487541,0.0535,1000,0.875
110,695.1360717178887,0.9028233371536969,133,1518,0.7185672412601078,0.0016,1000,0.867
111,727.5621662117691,0.9191919941289168,110,1355,0.7164115395363275,0.1368,1000,0.89
112,695.6693626183257,0.9139780871539464,117,1514,0.7142623049177186,0.1812,1000,0.883
113,691.532621834814,0.9083345510439408,125,1535,0.7121195180029655,0.1083,1000,0.875
114,626.6018166186639,0.905620037275468,128,1858,0.7099831594489566,0.2768,1000,0.872
115,661.5232639325075,0.9051792033389672,129,1684,0.7078532099706097,0.2143,1000,0.871
116,730.2071603506988,0.9185046827581769,111,1342,0.7057296503406979,0.0443,1000,0.889
117,651.3282439725007,0.9127697326383167,118,1734,0.7036124613896758,0.2762,1000,0.882
118,745.7962980839504,0.923548393724904,104,1264,0.7015016240055068,0.031,1000,0.896
119,694.5961443764919,0.9048525201603815,130,1520,0.6993971191334902,0.0658,1000,0.87
120,709.3708414369147,0.9210707774201312,107,1445,0.6972989277760897,0.1955,1000,0.893
121,761.4072927236306,0.9278885211599895,98,1186,0.6952070309927615,0.0572,1000,0.902
122,636.8409558435557,0.9021490761105535,133,1807,0.6931214098997832,0.2518,1000,0.867
123,703.2058214686165,0.9182218329450177,111,1476,0.6910420456700839,0.1899,1000,0.889
124,698.3757385836425,0.9014348567959944,135,1502,0.6889689195330736,0.005,1000,0.865
125,606.900850233604,0.8928399552130312,146,1957,0.6869020127744744,0.2909,1000,0.854
126,721.6549747852348,0.9149657846690025,116,1385,0.684841306736151,0.0541,1000,0.884
127,656.7048374554611,0.8926994943728079,147,1710,0.6827867828159425,0.0733,1000,0.853
128,716.2404308769342,0.9204607930513959,108,1411,0.6807384224674947,0.1583,1000,0.892
129,672.9492889825536,0.9095134292986489,123,1627,0.6786962072000923,0.2479,1000,0.877
130,655.570716804245,0.9106840854070224,121,1713,0.676660118578492,0.2532,1000,0.879
131,703.7687091085301,0.9196444725174552,109,1473,0.6746301382227565,0.1966,1000,0.891
132,613.7523118128057,0.9012216357700208,134,1922,0.6726062478080883,0.2785,1000,0.866
133,720.922379656911,0.9198285545485984,109,1388,0.6705884290646641,0.1128,1000,0.891
134,682.7241150988324,0.9228637658914913,104,1577,0.66857666377747,0.2776,1000,0.896
135,693.3510278728413,0.9174230630784408,112,1525,0.6665709337861376,0.1771,1000,0.888
136,742.4095966557824,0.9249389705118424,102,1281,0.6645712209847792,0.0635,1000,0.898
137,643.3283048645673,0.9084766759324616,124,1774,0.6625775073218249,0.2727,1000,0.876
138,652.1473933109893,0.911394629184224,120,1730,0.6605897747998594,0.279,1000,0.88
139,724.2229965538078,0.9149298341620896,116,1372,0.6586080054754598,0.0472,1000,0.884
140,772.7985429260883,0.9329002212772921,91,1129,0.6566321814590335,0.0081,1000,0.909
141,669.156410892102,0.904530373277076,130,1646,0.6546622849146564,0.1964,1000,0.87
142,661.5682132319419,0.9114338446328927,120,1683,0.6526982980599124,0.2759,1000,0.88
143,691.6664327656516,0.9194876071772433,109,1533,0.6507402031657327,0.2327,1000,0.891
144,660.1737656844634,0.9100380223927504,122,1690,0.6487879825562355,0.2751,1000,0.878
145,755.3359790612186,0.92086031633666,108,1217,0.6468416186085668,0.0045,1000,0.892
146,677.9134164078713,0.9039621962186255,131,1603,0.6449010937527411,0.1268,1000,0.869
147,736.5408753245998,0.9227684265746048,105,1310,0.6429663904714829,0.1078,1000,0.895
148,680.5463188614247,0.9116866158314512,120,1589,0.6410374913000684,0.2009,1000,0.88
149,717.0830096533808,0.916213496398172,114,1407,0.6391143788261682,0.1137,1000,0.886
150,767.1882728636043,0.931459067979092,93,1157,0.6371970356896897,0.0607,1000,0.907
151,686.7559923159384,0.9054573679109151,129,1559,0.6352854445826206,0.1103,1000,0.871
152,707.153932642375,0.9098309052340535,123,1457,0.6333795882488727,0.0807,1000,0.877
153,679.9061648043152,0.9130639738529992,118,1592,0.6314794494841262,0.2128,1000,0.882
154,768.297384433472,0.9237255476082168,104,1152,0.6295850111356738,0.0032,1000,0.896
155,716.4491046966551,0.91689316121374,113,1410,0.6276962561022668,0.1186,1000,0.887
156,745.2274457667278,0.9319513075603896,92,1266,0.62581316733396,0.1492,1000,0.908
157,763.9978374777655,0.9278904597944713,98,1173,0.623935727831958,0.0371,1000,0.902
158,734.4134076922206,0.9178067461959152,112,1321,0.6220639206484622,0.0153,1000,0.888
159,752.536599555932,0.9249534183172456,102,1230,0.6201977288865168,0.0539,1000,0.898
160,721.2274913233606,0.914220570237944,117,1387,0.6183371356998573,0.0769,1000,0.883
161,665.4658513782094,0.9184618122640815,110,1663,0.6164821242927577,0.2803,1000,0.89
162,641.0885299450463,0.9000734134309512,136,1786,0.6146326779198794,0.2432,1000,0.864
163,776.3323423257747,0.9301992446521383,95,1112,0.6127887798861198,0.0041,1000,0.905
164,750.5864272969832,0.9242387948354425,103,1240,0.6109504135464614,0.0487,1000,0.897
165,729.3061295763115,0.9310495286631799,93,1345,0.609117562305822,0.1996,1000,0.907
166,726.9733628521642,0.9170629520895727,113,1358,0.6072902096189046,0.1024,1000,0.887
167,757.2553797784657,0.9236521553779728,104,1207,0.6054683389900478,0.0273,1000,0.896
168,655.5471950454362,0.914237331951712,116,1713,0.6036519339730777,0.2829,1000,0.884
169,736.0884765398251,0.9325287942467327,91,1311,0.6018409781711584,0.1959,1000,0.909
170,739.87811131463,0.9277142017743009,98,1293,0.6000354552366449,0.1496,1000,0.902
171,715.8298823248452,0.9127960088850927,119,1414,0.598235348870935,0.1056,1000,0.881
172,735.097788080995,0.9248416254733433,102,1317,0.5964406428243222,0.109,1000,0.898
173,742.6543108205203,0.9269897230758496,99,1279,0.5946513208958493,0.1575,1000,0.901
174,666.994923146395,0.9143559418314624,116,1656,0.5928673669331617,0.257,1000,0.884
175,659.102498355671,0.9142257167388288,116,1695,0.5910887648323622,0.2798,1000,0.884
176,725.5840525838772,0.9275594021012151,98,1364,0.5893154985378651,0.1602,1000,0.902
177,695.1976714311814,0.9236882795789679,103,1515,0.5875475520422515,0.2523,1000,0.897
178,698.5404586004298,0.9160110634210424,114,1499,0.5857849093861247,0.1891,1000,0.886
179,670.6744499553749,0.9115706941395144,120,1638,0.5840275546579663,0.2268,1000,0.88
180,725.7747376833039,0.9156386662539584,115,1364,0.5822754719939924,0.0693,1000,0.885
181,714.8936374047371,0.9267334330632391,99,1417,0.5805286455780104,0.2282,1000,0.901
182,741.7515112836747,0.9165622030695513,114,1285,0.5787870596412764,0.0211,1000,0.886
183,717.8054124068447,0.9183099760547487,111,1403,0.5770506984623526,0.1928,1000,0.889
184,694.1108300784653,0.923632966041832,103,1520,0.5753195463669655,0.2644,1000,0.897
185,682.4112058265133,0.9179482455067735,111,1579,0.5735935877278646,0.248,1000,0.889
186,704.021720065871,0.9251916406111128,101,1471,0.571872806964681,0.2772,1000,0.899
187,724.0479020237517,0.9288788401604143,96,1371,0.5701571885437869,0.242,1000,0.904
188,761.2868684825798,0.9265441240954023,100,1187,0.5684467169781556,0.0228,1000,0.9
189,729.5883631908977,0.9338079606161256,89,1343,0.5667413768272211,0.2344,1000,0.911
190,699.0321394017246,0.9216101506506168,106,1496,0.5650411526967395,0.2233,1000,0.894
191,744.0049536655072,0.93051933731136,94,1272,0.5633460292386493,0.1628,1000,0.906
192,744.5096438598781,0.9270448433445951,99,1270,0.5616559911509333,0.1175,1000,0.901
193,726.2049635760529,0.9302522008605272,94,1360,0.5599710231774805,0.2517,1000,0.906
194,736.8198925722751,0.9248074024800391,102,1308,0.5582911101079481,0.1613,1000,0.898
195,703.7648697014263,0.9167712571865543,113,1473,0.5566162367776242,0.201,1000,0.887
196,726.3878442559034,0.9247290018042343,102,1360,0.5549463880672914,0.184,1000,0.898
197,774.8738080294889,0.9301396755065752,95,1119,0.5532815489030894,0.0226,1000,0.905
198,726.4833367679742,0.9303240893490774,94,1359,0.5516217042563801,0.2196,1000,0.906
199,712.2140405618417,0.9266162951410216,99,1430,0.549966839143611,0.2128,1000,0.901
200,766.9698644103388,0.9307363317387881,94,1158,0.5483169386261801,0.0894,1000,0.906
201,681.4922912721368,0.9152012238290456,115,1584,0.5466719878103016,0.2135,1000,0.885
202,715.243281807195,0.9336203910382744,89,1414,0.5450319718468707,0.2852,1000,0.911
203,762.6586013442469,0.9306392905999223,94,1179,0.5433968759313301,0.113,1000,0.906
204,780.9989408885158,0.9343717251564376,89,1088,0.5417666853035361,0.0394,1000,0.911
205,758.7888895040641,0.9348250974081657,88,1198,0.5401413852476254,0.1189,1000,0.912
206,763.557809760466,0.9307102687007928,94,1175,0.5385209610918825,0.0764,1000,0.906
207,751.0467321858821,0.930550938257216,94,1237,0.5369053982086068,0.1149,1000,0.906
208,711.1961704050539,0.9280495598963887,97,1435,0.535294682013981,0.274,1000,0.903
209,765.3487512732811,0.9307103479551424,94,1166,0.5336887979679391,0.0406,1000,0.906
210,771.3185332965179,0.9342690678945552,89,1136,0.5320877315740353,0.1031,1000,0.911
211,739.2403205445474,0.9192954508684104,110,1297,0.5304914683793133,0.05,1000,0.89
212,731.8928545370455,0.928945833089464,96,1332,0.5288999939741753,0.2036,1000,0.904
213,692.5640206779387,0.9194087737207777,109,1528,0.5273132939922528,0.2418,1000,0.891
214,714.7285929280963,0.9280097834214425,97,1417,0.525731354110276,0.2924,1000,0.903
215,723.7588585299093,0.9309279455695488,93,1372,0.5241541600479452,0.2319,1000,0.907
216,735.7671170099163,0.9199345691539073,109,1314,0.5225816975678014,0.1009,1000,0.891
217,712.5539631926674,0.9301374470195977,94,1428,0.521013952475098,0.2794,1000,0.906
218,725.4158908296771,0.9295521364578633,95,1364,0.5194509106176727,0.2211,1000,0.905
219,712.1932536955348,0.9280249997118497,97,1430,0.5178925578858197,0.2686,1000,0.903
220,772.4727503627174,0.9384859311147752,83,1130,0.5163388802121622,0.1202,1000,0.917
221,781.7619136283805,0.9336405569526752,90,1084,0.5147898635715258,0.0379,1000,0.91
222,801.6224863639728,0.9415920629056047,79,985,0.5132454939808112,0.0105,1000,0.921
223,759.9512108706573,0.9376522027442312,84,1192,0.5117057574988688,0.1764,1000,0.916
224,778.3371347503529,0.932892477201555,91,1101,0.5101706402263723,0.072,1000,0.909
225,792.3820242080777,0.9386616614966912,83,1031,0.5086401283056932,0.0247,1000,0.917
226,800.6476950345375,0.9366400764978295,86,990,0.5071142079207761,0.0178,1000,0.914
227,754.338390665875,0.9438278031279039,75,1219,0.5055928652970137,0.2625,1000,0.925
228,670.3718489189366,0.9164279888231935,113,1639,0.5040760867011227,0.2679,1000,0.887
229,724.8462015907496,0.935085416656212,87,1366,0.5025638584410194,0.2887,1000,0.913
230,771.2171454413609,0.9300885708567912,95,1137,0.5010561668656963,0.026,1000,0.905
231,761.6387066583418,0.9425504906943577,77,1183,0.49955299836509925,0.2206,1000,0.923
232,757.8488388049029,0.9389676898305336,82,1202,0.49805433937000393,0.1937,1000,0.918
233,795.4445857950872,0.9442867479213255,75,1015,0.4965601763518939,0.1012,1000,0.925
234,776.5701020330744,0.9398644429677383,81,1109,0.49507049582283824,0.1266,1000,0.919
235,762.3402121669423,0.9376298662980456,84,1180,0.49358528433536975,0.1655,1000,0.916
236,769.1283844745648,0.933523003703556,90,1147,0.49210452848236363,0.0741,1000,0.91
237,748.2581035530543,0.9360929382746304,86,1250,0.49062821489691655,0.1961,1000,0.914
238,782.2581671955215,0.9385227482596329,83,1081,0.4891563302522258,0.0793,1000,0.917
239,753.9714820992119,0.9340658337450608,89,1222,0.48768886126146915,0.1295,1000,0.911
240,737.4526096589618,0.9157185704411457,115,1306,0.48622579467768473,0.0242,1000,0.885
241,701.9140910462113,0.9251104556606256,101,1481,0.4847671172936517,0.268,1000,0.899
242,783.8119462327705,0.9384885720921959,83,1073,0.4833128159417707,0.1139,1000,0.917
243,764.4029685915914,0.9425229380806768,77,1169,0.4818628774939454,0.2059,1000,0.923
244,736.5547726821866,0.9282670007491097,97,1309,0.48041728886146357,0.1659,1000,0.903
245,747.1238739766206,0.9430752574355096,76,1255,0.4789760369948792,0.2382,1000,0.924
246,745.2492982413345,0.9367818819017288,85,1265,0.47753910888389456,0.2015,1000,0.915
247,787.6514701436688,0.9449658352803545,74,1054,0.4761064915572429,0.1426,1000,0.926
248,776.7280567148731,0.9433618360637983,76,1108,0.4746781720825711,0.1637,1000,0.924
249,718.274663693726,0.9358046642896495,86,1399,0.4732541375663234,0.267,1000,0.914
250,767.4950093495014,0.9411731628567025,79,1154,0.4718343751536244,0.1857,1000,0.921
251,782.3675816947086,0.9336306844411448,90,1081,0.47041887202816357,0.0286,1000,0.91
252,775.2009224386007,0.9343546844103391,89,1117,0.4690076154120791,0.0642,1000,0.911
253,745.0181918109837,0.9374637530177224,84,1266,0.46760059256584285,0.2206,1000,0.916
254,748.7554604100748,0.9256758357468415,101,1249,0.4661977907881453,0.0951,1000,0.899
255,779.1517242714431,0.9441465085137264,75,1096,0.4647991974157809,0.1517,1000,0.925
256,776.3231940302499,0.9385692440043265,83,1111,0.46340479982353355,0.1003,1000,0.917
257,730.9356504418679,0.9303982973575649,94,1337,0.46201458542406293,0.1924,1000,0.906
258,794.065558215898,0.9478411013059544,70,1022,0.4606285416677907,0.1202,1000,0.93
259,773.1796045529098,0.939856555089116,81,1126,0.45924665604278736,0.1552,1000,0.919
260,744.3199856194198,0.9332800748470343,90,1270,0.457868916074659,0.1859,1000,0.91
261,730.0120474822402,0.9414801680823384,78,1340,0.45649530932643506,0.2809,1000,0.922
262,726.0332956386063,0.9386529682731832,82,1360,0.45512582339845575,0.2978,1000,0.918
263,773.7392027959062,0.9343043325033673,89,1124,0.45376044592826037,0.0636,1000,0.911
264,746.1338945431398,0.9402360733696239,80,1260,0.4523991645904756,0.2339,1000,0.92
265,762.2910758516166,0.9404585383259527,80,1180,0.45104196709670413,0.174,1000,0.92
266,701.2870707421883,0.9293387591080088,95,1484,0.449688841195414,0.2971,1000,0.905
267,774.4606887285652,0.9490202201796352,68,1119,0.4483397746718278,0.2152,1000,0.932
268,757.6981573340752,0.9459530980753769,72,1202,0.4469947553478123,0.2494,1000,0.928
269,803.2851490602874,0.9486205575072736,69,976,0.44565377108176885,0.1358,1000,0.931
270,747.1711298332893,0.9445743310769239,74,1255,0.44431680976852356,0.2647,1000,0.926
271,812.4943449182198,0.9445425586048359,75,931,0.44298385933921797,0.0011,1000,0.925
272,804.0958230153374,0.9430908141369424,77,973,0.4416549077612003,0.0157,1000,0.923
273,766.346090403252,0.9391077543509785,82,1160,0.4403299430379167,0.1858,1000,0.918
274,795.9289114050093,0.9533973568021656,62,1012,0.43900895320880295,0.1655,1000,0.938
275,821.117114768303,0.9453259988047071,74,888,0.43769192634917653,0.0169,1000,0.926
276,725.7837798438841,0.9428261355202816,76,1361,0.436378850570129,0.2848,1000,0.924
277,796.9838244826248,0.9484863642076927,69,1007,0.4350697140184186,0.1512,1000,0.931
278,741.4126060535874,0.9429580727118718,76,1283,0.43376450487636337,0.2654,1000,0.924
279,763.1665455121463,0.94318661756808,76,1175,0.43246321136173427,0.2365,1000,0.924
280,798.0798520620128,0.9414774205963576,79,1002,0.43116582172764906,0.0894,1000,0.921
281,760.8291709041406,0.9411081866628904,79,1187,0.42987232426246613,0.2214,1000,0.921
282,760.5595092187434,0.9299536433906465,95,1190,0.42858270728967873,0.0651,1000,0.905
283,763.0672550209894,0.9425588583165336,77,1176,0.4272969591678097,0.1982,1000,0.923
284,775.4756115285078,0.9440436915611887,75,1114,0.4260150682903063,0.1806,1000,0.925
285,808.0514423112779,0.943085246155468,77,953,0.4247370230854354,0.0231,1000,0.923
286,756.9990771336116,0.9508353217623744,65,1205,0.4234628120161791,0.2878,1000,0.935
287,744.1900191576552,0.9381286171819784,83,1270,0.42219242358013054,0.222,1000,0.917
288,804.0698344863167,0.9478822223707632,70,972,0.4209258463093902,0.0892,1000,0.93
289,761.4314102468784,0.9508977543315312,65,1183,0.419663068770462,0.2541,1000,0.935
290,808.208458103102,0.945167790019796,74,952,0.4184040795641506,0.0722,1000,0.926
291,829.4258500165112,0.9509879823592864,66,846,0.41714886732545814,0.0682,1000,0.934
292,785.0781278380324,0.9371420434337487,85,1067,0.41589742072348174,0.0892,1000,0.915
293,788.13293149392,0.9448699479623983,74,1051,0.4146497284613113,0.1805,1000,0.926
294,808.2776015377369,0.9500595494160406,67,951,0.41340577927592737,0.1357,1000,0.933
295,743.8144619094518,0.936038186058448,86,1272,0.41216556193809956,0.241,1000,0.914
296,739.319592515834,0.938073192077164,83,1294,0.41092906525228523,0.257,1000,0.917
297,792.4223961270251,0.9449378046642104,74,1030,0.40969627805652836,0.1223,1000,0.926
298,763.7038486255028,0.9411505222390344,79,1173,0.40846718922235875,0.165,1000,0.921
299,735.6693847662686,0.9387028880092128,82,1312,0.40724178765469166,0.2758,1000,0.918
300,783.4850076986748,0.9455121727400032,73,1074,0.4060200622917276,0.1659,1000,0.927
301,699.1587665385052,0.9501591747119033,65,1492,0.4048020021048524,0.4201,1000,0.935
302,580.4278937368001,0.9259717276583976,98,2085,0.40358759609853784,0.5339,1000,0.902
303,554.7141579572534,0.9417537234786127,75,2212,0.4023768333102422,0.5893,1000,0.925
304,847.9142178962542,0.9545162879079552,61,753,0.4011697028103115,0.0436,1000,0.939
305,692.3177756875348,0.9467061661448288,70,1527,0.3999661937018806,0.4387,1000,0.93
306,800.3161428736412,0.9484330683395481,69,990,0.39876629512077494,0.148,1000,0.931
307,629.9132256396059,0.9404501118821225,78,1838,0.3975699962354126,0.4933,1000,0.922
308,785.68339555596,0.9448075476878223,74,1063,0.3963772862467064,0.1506,1000,0.926
309,739.533067824378,0.9395048898137184,81,1293,0.39518815438796623,0.2545,1000,0.919
310,763.4034660116532,0.943235977984328,76,1174,0.3940025899248023,0.2495,1000,0.924
311,658.555137112461,0.94710267574562,69,1695,0.3928205821550279,0.4604,1000,0.931
312,702.6872161086084,0.9538746788366216,60,1475,0.39164212040856283,0.426,1000,0.94
