Episode,Reward,Avg_QoS,Drops,Retries,Epsilon,EDF_Episode
48,-97.0025600016128,0.8192959970647999,1,10,0.8657003616774767,0.001
49,-99.0020480012288,0.6388479943216,1,10,0.8631032605924442,0.0663
50,-95.39602935346917,0.96161519801664,1,19,0.860513950810667,0.2952
51,-99.0005120002816,0.6396159947952,1,10,0.857932408958235,0.1622
52,-100.0,0.279743989872,1,10,0.8553586117313603,0.0779
53,-98.0010240005632,0.7595733297696,1,10,0.8527925358961662,0.0535
54,-101.16463739321962,0.8172319960334,1,14,0.8502341582884777,0.1506
55,-95.0084480050432,0.8785493308048,1,10,0.8476834558136123,0.0505
56,-98.0023040013568,0.7591466628383999,1,10,0.8451404054461714,0.0806
57,-93.0079360046592,0.9089759981164001,1,10,0.8426049842298329,0.0249
58,-97.003072001792,0.8191679970200001,1,10,0.8400771692771434,0.091
59,-98.0040960024576,0.7585493291381334,1,10,0.837556937769312,0.1823
60,-100.0,0.279743989872,1,10,0.835044266956004,0.2766
61,-98.65744329963714,0.7578826620714668,1,11,0.8325391341551359,0.217
62,-96.6572148633956,0.85457599718096,1,11,0.8300415167526705,0.1054
63,-99.0020480012288,0.6388479943216,1,10,0.8275513922024125,0.0541
64,-93.74723582140994,0.9713161462444444,1,22,0.8250687380258053,0.1849
65,-97.73361872460674,0.8544319971196799,1,12,0.8225935318117279,0.1566
66,-92.660798866698,0.9188106647335998,1,11,0.8201257512162927,0.2366
67,-97.31081816072873,0.85412479691024,1,12,0.8176653739626438,0.2884
68,-98.48948308846674,0.9578479978248446,1,19,0.8152123778407558,0.0402
69,-99.46687684988393,0.8534271965516801,1,14,0.8127667407072335,0.1874
70,-98.6533748610916,0.7589066627362667,1,11,0.8103284404851119,0.1457
71,-94.0076800048128,0.8960091407227428,1,10,0.8078974551636565,0.0698
72,-96.00332800192,0.8552831975904001,1,10,0.8054737627981655,0.026
73,-99.000256000128,0.6397439948720001,1,10,0.803057341509771,0.2783
74,-113.9877301766226,0.8945211400774856,1,17,0.8006481694852418,0.1211
75,-98.0010240005632,0.7595733297696,1,10,0.798246224976786,0.0982
76,-90.0110080064512,0.9335214529265453,1,10,0.7958514863018556,0.0376
77,-99.0005120002816,0.6396159947952,1,10,0.79346393184295,0.2528
78,-100.0,0.279743989872,1,10,0.7910835400474212,0.2513
79,-99.65244078774658,0.638743994372,1,11,0.7887102894272789,0.0042
80,-99.000256000128,0.6397439948720001,1,10,0.7863441585589971,0.0652
81,-96.0035840020736,0.85523199755968,1,10,0.78398512608332,0.2224
82,-100.0,0.279743989872,1,10,0.7816331707050701,0.2679
83,-96.0017920009728,0.8555903977798399,1,10,0.7792882711929549,0.0387
84,-81.28354912245526,0.9673815636891826,1,15,0.776950406379376,0.2854
85,-100.72985084170547,0.637743993872,1,12,0.7746195551602378,0.185
86,-98.65744329963714,0.7578826620714668,1,11,0.7722956964947572,0.2325
87,-95.04428773064326,0.9183146645864889,1,14,0.7699788094052729,0.2248
88,-149.61676209846303,0.9366679973465333,1,25,0.767668872977057,0.2025
89,-94.0089600053248,0.8958262835067429,1,10,0.7653658663581259,0.0895
90,-94.4726243572351,0.9385306650122001,1,16,0.7630697687590515,0.1982
91,-97.003072001792,0.8191679970199999,1,10,0.7607805594527743,0.1544
92,-80.7158038835975,0.9683993317563333,1,15,0.7584982177744161,0.0704
93,-94.0030720016896,0.8966674268832,1,10,0.7562227231210928,0.0146
94,-99.0020480012288,0.6388479943216,1,10,0.7539540549517295,0.0528
95,-94.69476730959421,0.9262063979379999,1,15,0.7516921927868743,0.2877
96,-97.0028160016384,0.8192319970584001,1,10,0.7494371162085136,0.0192
97,-97.3067497221832,0.8547391972527999,1,12,0.747188804859888,0.0647
98,-98.0025600015104,0.7590613294538665,1,10,0.7449472384453084,0.0654
99,-97.6554228623204,0.8186679967449999,1,11,0.7427123967299725,0.0555
100,-98.0025600015104,0.7590613294538665,1,10,0.7404842595397826,0.2281
101,-94.006144003584,0.8962285694697144,1,10,0.7382628067611632,0.0753
102,-97.00281600192,0.819231996988,1,10,0.7360480183408797,0.0374
103,-98.0010240005632,0.7595733297696,1,10,0.7338398742858571,0.1068
104,-97.65641929897154,0.8186679967199999,1,11,0.7316383546629995,0.2737
105,-102.45502378111095,0.8536319966233599,1,14,0.7294434395990105,0.2106
106,-89.62579468911915,0.947012569721943,1,14,0.7272551092802134,0.1342
107,-97.65795529991874,0.8182839964832,1,11,0.7250733439523728,0.295
108,-87.39064970937947,0.95406499871865,1,13,0.7228981239205157,0.0196
109,-96.96072651087698,0.8783173307450668,1,13,0.7207294295487541,0.2296
110,-99.0020480012288,0.6388479943216,1,10,0.7185672412601078,0.2175
111,-99.51240984646053,0.85433919708912,1,13,0.7164115395363275,0.2865
112,-97.16205647550028,0.9318618157333817,1,19,0.7142623049177186,0.2484
113,-96.65747086354921,0.85452479715024,1,11,0.7121195180029655,0.1215
114,-86.62286774291323,0.9564084691688,1,14,0.7099831594489566,0.0363
115,-96.0020480011264,0.8555391977491199,1,10,0.7078532099706097,0.2005
116,-148.87712288709088,0.9167875518226665,1,21,0.7057296503406979,0.2685
117,-180.67123687838853,0.931885088506909,1,19,0.7036124613896758,0.0555
118,-98.0025600015104,0.7590613294538665,1,10,0.7015016240055068,0.1114
119,-97.41181327869619,0.9425415365388924,1,19,0.6993971191334902,0.2048
120,-95.65576878966658,0.8790266644706667,1,11,0.6972989277760897,0.2783
121,-100.0,0.279743989872,1,10,0.6952070309927615,0.2635
122,-99.0005120002816,0.6396159947952,1,10,0.6931214098997832,0.122
123,-97.0043520025856,0.8188479968216,1,10,0.6910420456700839,0.1441
124,-100.73472200682167,0.6368479931216,1,12,0.6889689195330736,0.2584
125,-101.46457284852714,0.7564799947050668,1,14,0.6869020127744744,0.1982
126,-98.82066800567887,0.8950194257505143,1,15,0.684841306736151,0.2934
127,-89.79621698074209,0.9762220589164364,1,28,0.6827867828159425,0.2233
128,-100.0,0.279743989872,1,10,0.6807384224674947,0.2022
129,-91.31824216633514,0.9330181799040728,1,12,0.6786962072000923,0.0778
130,-93.04366888722667,0.9330734525805817,1,14,0.676660118578492,0.1913
131,-96.89902411823597,0.92605759794504,1,16,0.6746301382227565,0.1796
132,-100.0,0.279743989872,1,10,0.6726062478080883,0.2885
133,-94.38955358720874,0.9185084424916443,1,13,0.6705884290646641,0.1836
134,-110.33887339094963,0.9260319979596799,1,16,0.66857666377747,0.0272
135,-99.0020480012288,0.6388479943216,1,10,0.6665709337861376,0.0482
136,-99.65286286081,0.6386159942452,1,11,0.6645712209847792,0.2015
137,-97.84798465299141,0.9378519978214666,1,17,0.6625775073218249,0.2896
138,-96.0035840020736,0.85523199755968,1,10,0.6605897747998594,0.147
139,-98.6549108620388,0.7583946624205332,1,11,0.6586080054754598,0.16
140,-94.58957391036364,0.9529689981442,1,21,0.6566321814590335,0.226
141,-84.09501777805946,0.9669648679077566,1,18,0.6546622849146564,0.1547
142,-81.70805175878735,0.9673815638201736,1,15,0.6526982980599124,0.0471
143,-93.39006558749034,0.92660639821432,1,13,0.6507402031657327,0.1438
144,-99.0005120002816,0.6396159947952,1,10,0.6487879825562355,0.1509
145,-84.66489486821463,0.9567764694805175,1,11,0.6468416186085668,0.0358
146,-95.6564468631652,0.8789413310225332,1,11,0.6449010937527411,0.0909
147,-92.00860234702856,0.9465657121408573,1,17,0.6429663904714829,0.1249
148,-100.0,0.279743989872,1,10,0.6410374913000684,0.2417
149,-87.70802419347717,0.9559294099106352,1,15,0.6391143788261682,0.2958
150,-99.0020480012288,0.6388479943216,1,10,0.6371970356896897,0.1098
151,-98.31030616044714,0.8177839962082001,1,12,0.6352854445826206,0.052
152,-97.65641929897154,0.8186679967199999,1,11,0.6333795882488727,0.0843
153,-99.0005120002816,0.6396159947952,1,10,0.6314794494841262,0.2079
154,-96.0035840020736,0.8552319975596798,1,10,0.6295850111356738,0.2469
155,-85.3139177279936,0.9568545871020705,1,12,0.6276962561022668,0.1613
156,-99.65286286081,0.6386159942452,1,11,0.62581316733396,0.1365
157,-99.0020480012288,0.6388479943216,1,10,0.623935727831958,0.1014
158,-97.0015360011264,0.8195519971864,1,10,0.6220639206484622,0.1001
159,-110.41946704985524,0.9171235528524443,1,20,0.6201977288865168,0.0844
160,-90.76638150582855,0.9587502209586665,1,16,0.6183371356998573,0.0676
161,-98.73157072337794,0.8185519967068,1,12,0.6164821242927577,0.1107
162,-96.71805100477744,0.9498335979174399,1,21,0.6146326779198794,0.2425
163,-87.0186880123136,0.9471999983146285,1,10,0.6127887798861198,0.0126
164,-85.6689908716636,0.9538189986022999,1,11,0.6109504135464614,0.0407
165,-95.96672545941867,0.8951519974058286,1,13,0.609117562305822,0.2235
166,-96.0048640028672,0.8549759971552,1,10,0.6072902096189046,0.1322
167,-94.6582388639588,0.8959794264773714,1,11,0.6054683389900478,0.1021
168,-85.43424647694341,0.9642674270681524,1,17,0.6036519339730777,0.2308
169,-98.0010240005632,0.7595733297696,1,10,0.6018409781711584,0.0031
170,-99.0005120002816,0.6396159947952,1,10,0.6000354552366449,0.2986
171,-83.04991257456133,0.964577522467581,1,14,0.598235348870935,0.0318
172,-85.31852573237548,0.9565835280315294,1,12,0.5964406428243222,0.0345
173,-96.65846730020034,0.85452479713024,1,11,0.5946513208958493,0.0599
174,-64.50077464650315,0.9825041762621156,1,21,0.5928673669331617,0.1303
175,-99.0005120002816,0.6396159947952,1,10,0.5910887648323622,0.2124
176,-94.0046080038656,0.8964479980009142,1,10,0.5893154985378651,0.1073
177,-95.38750558764315,0.9085779977488,1,13,0.5875475520422515,0.1132
178,-97.3913973062028,0.8780613304736001,1,13,0.5857849093861247,0.2098
179,-92.0102400060416,0.9188337759811555,1,10,0.5840275546579663,0.1136
180,-91.31135772482,0.9335534530826183,1,12,0.5822754719939924,0.2323
181,-92.89940343282194,0.9472205699521145,1,16,0.5805286455780104,0.0743
182,-127.59960766390475,0.8769413299694667,1,17,0.5787870596412764,0.1042
183,-91.3128937257672,0.9334138166328727,1,12,0.5770506984623526,0.2598
184,-99.51929372646212,0.8540319968396799,1,13,0.5753195463669655,0.2894
185,-98.0025600015104,0.7590613294538665,1,10,0.5735935877278646,0.2285
186,-94.655422862218,0.8963817124403428,1,11,0.571872806964681,0.1434
187,-96.12212074734022,0.9178933310197332,1,15,0.5701571885437869,0.269
188,-93.3100777241032,0.918929776069511,1,12,0.5684467169781556,0.2807
189,-99.65286286081,0.6386159942452,1,11,0.5667413768272211,0.1841
190,-94.658494864394,0.8959428549866286,1,11,0.5650411526967395,0.2312
191,-77.51352290345724,0.9849011405017143,1,40,0.5633460292386493,0.2832
192,-100.0,0.279743989872,1,10,0.5616559911509333,0.1002
193,-100.0,0.279743989872,1,10,0.5599710231774805,0.2426
194,-91.04469288564268,0.9432910753823385,1,14,0.5582911101079481,0.0752
195,-86.3118697251016,0.9542859989767,1,12,0.5566162367776242,0.0206
196,-82.90861944027762,0.9688279987323667,1,16,0.5549463880672914,0.064
197,-96.0020480011264,0.8555391977491199,1,10,0.5532815489030894,0.1856
198,-85.2786503139572,0.9606762091082526,1,15,0.5516217042563801,0.0847
199,-99.38575814039541,0.8177319962584,1,13,0.549966839143611,0.2502
200,-95.15820931342888,0.9424036901171693,1,19,0.5483169386261801,0.2613
201,-82.44402619624867,0.9684779986378332,1,17,0.5466719878103016,0.1777
202,-89.27680318595067,0.9504458649443733,1,15,0.5450319718468707,0.2662
203,-96.02519120815927,0.9553797627777412,1,23,0.5433968759313301,0.1479
204,-98.6533748610916,0.7589066622757333,1,11,0.5417666853035361,0.1415
205,-100.0,0.279743989872,1,10,0.5401413852476254,0.1494
206,-96.3103337243592,0.8783519973949333,1,12,0.5385209610918825,0.2006
207,-95.73617872688261,0.8956571405437714,1,12,0.5369053982086068,0.1025
208,-96.6543988616548,0.8551391975291199,1,11,0.535294682013981,0.0004
209,-75.43806571293867,0.9798621522903997,1,24,0.5336887979679391,0.1309
210,-95.66205130237634,0.8781733305792,1,11,0.5320877315740353,0.0966
211,-91.66256330378434,0.92685279820672,1,11,0.5304914683793133,0.0883
212,-87.6968598673882,0.9565016456998587,1,15,0.5288999939741753,0.1948
213,-82.0660475495041,0.9825002654398576,1,28,0.5273132939922528,0.1164
214,-81.4444974004428,0.9719460726270222,1,19,0.525731354110276,0.1387
215,-96.0020480011264,0.8555391977491199,1,10,0.5241541600479452,0.2131
216,-92.6595188649572,0.9189528871492444,1,11,0.5225816975678014,0.0772
217,-99.0005120002816,0.6396159947952,1,10,0.521013952475098,0.1294
218,-99.0005120002816,0.6396159947952,1,10,0.5194509106176727,0.0428
219,-92.94498616534453,0.968952958003168,1,29,0.5178925578858197,0.2917
220,-87.70815860199886,0.9559595276088941,1,15,0.5163388802121622,0.2651
221,-98.0010240005632,0.7595733297696,1,10,0.5147898635715258,0.055
222,-92.0056320032,0.9193457762968887,1,10,0.5132454939808112,0.0491
223,-88.32592216973994,0.9468228553079427,1,12,0.5117057574988688,0.0327
224,-86.74566656818898,0.9637965696217905,1,19,0.5101706402263723,0.0901
225,-81.974716595126,0.9645752368110097,1,13,0.5086401283056932,0.0366
226,-100.0,0.279743989872,1,10,0.5071142079207761,0.2404
227,-100.0,0.279743989872,1,10,0.5055928652970137,0.0081
228,-129.8045325355513,0.9310734516575999,1,25,0.5040760867011227,0.2964
229,-83.97548459551079,0.9608058932971789,1,13,0.5025638584410194,0.1209
230,-95.65718729938114,0.8789839977450667,1,11,0.5010561668656963,0.1138
231,-100.38340958362474,0.7575733286696001,1,13,0.49955299836509925,0.2695
232,-99.0020480012288,0.6388479943216,1,10,0.49805433937000393,0.0479
233,-112.5543076996766,0.9724131413168857,1,27,0.4965601763518939,0.1336
234,-99.0005120002816,0.6396159947952,1,10,0.49507049582283824,0.2693
235,-140.98529183906447,0.968069117538016,1,38,0.49358528433536975,0.2637
236,-94.31400765375338,0.9082839977707,1,12,0.49210452848236363,0.105
237,-99.65244078774658,0.638743994372,1,11,0.49062821489691655,0.1208
238,-92.68015453021164,0.9622751982817201,1,22,0.4891563302522258,0.0765
239,-98.96069894696492,0.8177319962334,1,13,0.48768886126146915,0.1358
240,-96.00332800192,0.8552831975904001,1,10,0.48622579467768473,0.1119
241,-101.81756261733574,0.8167959951896,1,15,0.4847671172936517,0.2264
242,-90.9639645854764,0.9389026652234,1,13,0.4833128159417707,0.2856
243,-99.0005120002816,0.6396159947952,1,10,0.4818628774939454,0.2332
244,-100.0,0.279743989872,1,10,0.48041728886146357,0.1516
245,-76.48507843869879,0.9750026657037333,1,16,0.4789760369948792,0.2118
246,-80.6687348717412,0.9648266655846476,1,11,0.47753910888389456,0.0985
247,-99.75945982749724,0.9180693312088,1,16,0.4761064915572429,0.1886
248,-83.77859517587588,0.9660872715236,1,16,0.4746781720825711,0.161
249,-93.73720272819074,0.9187306646682666,1,12,0.4732541375663234,0.2838
250,-100.0,0.279743989872,1,10,0.4718343751536244,0.229
251,-107.17709579980895,0.9666497374368694,1,27,0.47041887202816357,0.0145
252,-83.38962455151352,0.9697651186131201,1,20,0.4690076154120791,0.2277
253,-89.78413111043105,0.960503577443621,1,16,0.46760059256584285,0.0932
254,-102.08397846593871,0.9790352419231133,1,23,0.4661977907881453,0.0297
255,-98.30581564883819,0.8186159967702,1,12,0.4647991974157809,0.2341
256,-119.94064218463193,0.9577591090106221,1,23,0.46340479982353355,0.1588
257,-143.29544678255175,0.9518389975114,1,23,0.46201458542406293,0.2817
258,-98.0040960024576,0.7585493291381334,1,10,0.4606285416677907,0.0999
259,-97.0061440036864,0.8183999965463999,1,10,0.45924665604278736,0.0201
260,-98.0025600015104,0.7590613290442666,1,10,0.457868916074659,0.2846
261,-104.49714066956585,0.9777170270656914,1,26,0.45649530932643506,0.1599
262,-98.55116615037244,0.9177048861226665,1,17,0.45512582339845575,0.2341
263,-96.6543988616548,0.8551391974727999,1,11,0.45376044592826037,0.1221
264,-118.72565495346103,0.964695997798509,1,29,0.4523991645904756,0.206
265,-88.80328729118715,0.9735486881871174,1,21,0.45104196709670413,0.1837
266,-76.05726446005421,0.9731862846139429,1,14,0.449688841195414,0.0212
267,-104.95766614750634,0.9581066650373776,1,20,0.4483397746718278,0.0861
268,-86.79168828542197,0.965063270886618,1,16,0.4469947553478123,0.0184
269,-100.0,0.279743989872,1,10,0.44565377108176885,0.0947
270,-99.0005120002816,0.6396159947952,1,10,0.44431680976852356,0.2001
271,-47.87303872239797,0.9872197621019058,1,30,0.44298385933921797,0.1983
272,-52.39271067103107,0.983794558216,1,12,0.4416549077612003,0.0026
273,-95.76307918850127,0.9596235766315369,1,25,0.4403299430379167,0.2304
274,-84.97824546858027,0.9585857762599554,1,13,0.43900895320880295,0.1932
275,-74.88100656252743,0.9775057753571554,1,22,0.43769192634917653,0.223
276,-94.31770260091267,0.9080919974612001,1,12,0.436378850570129,0.0203
277,-96.7866346142744,0.9170168859936,1,16,0.4350697140184186,0.0944
278,-96.006656003968,0.8546175971807999,1,10,0.43376450487636337,0.0266
279,-98.0040960024576,0.7585493291381334,1,10,0.43246321136173427,0.0539
280,-84.40701713255723,0.9718468549614286,1,22,0.43116582172764906,0.2451
281,-101.51177453240962,0.7571466618384001,1,13,0.42987232426246613,0.2301
282,-96.77120827067637,0.9376559978542666,1,16,0.42858270728967873,0.2933
283,-95.62266032212307,0.9075599973206001,1,14,0.4272969591678097,0.1115
284,-98.0040960024576,0.7585493291381334,1,10,0.4260150682903063,0.0789
285,-90.71680747673634,0.9460468547490856,1,15,0.4247370230854354,0.2921
286,-96.00332800192,0.8552831975904001,1,10,0.4234628120161791,0.0965
287,-96.0081920049152,0.85431039699136,1,10,0.42219242358013054,0.0382
288,-84.36659833634582,0.9640579031661335,1,16,0.4209258463093902,0.1811
289,-96.00332800192,0.8552831975903998,1,10,0.419663068770462,0.1821
290,-100.0,0.279743989872,1,10,0.4184040795641506,0.067
291,-99.0005120002816,0.6396159947952,1,10,0.41714886732545814,0.0996
292,-94.0046080029184,0.8964479981362284,1,10,0.41589742072348174,0.2488
293,-98.65448878897539,0.7584799958384,1,11,0.4146497284613113,0.2563
294,-88.94933107121689,0.9807002769121488,1,30,0.41340577927592737,0.2242
295,-78.00444742103099,0.9691270379638399,1,13,0.41216556193809956,0.1516
296,-87.40908888168607,0.95310499809865,1,13,0.41092906525228523,0.0828
297,-98.73285072417154,0.8182319965084,1,12,0.40969627805652836,0.2555
298,-98.0010240005632,0.7595733297696,1,10,0.40846718922235875,0.2726
299,-81.68457932055588,0.9623255983046398,1,11,0.40724178765469166,0.0915
300,-100.80046305020628,0.9697765897374223,1,36,0.4060200622917276,0.347
301,-116.25036198582887,0.9533872909308236,1,32,0.4048020021048524,0.5001
302,-103.99805665117216,0.973770836297471,1,33,0.40358759609853784,0.2762
303,-98.96825795731118,0.9521309974872001,1,19,0.4023768333102422,0.2351
304,-95.74496201630589,0.8947794253773713,1,12,0.4011697028103115,0.517
305,-99.0005120002816,0.6396159947952,1,10,0.3999661937018806,0.4304
306,-93.53618973667653,0.932114906725818,1,13,0.39876629512077494,0.1653
307,-137.3479622160183,0.9668211162370561,1,44,0.3975699962354126,0.471
308,-100.0,0.279743989872,1,10,0.3963772862467064,0.2654
309,-92.009984006016,0.9188622204284445,1,10,0.39518815438796623,0.1978
310,-114.4882643181619,0.9522609977563999,1,25,0.3940025899248023,0.3249
311,-92.57046646361006,0.9496671975632,1,17,0.3928205821550279,0.2757
312,-56.84364858785096,0.9847392573406518,1,23,0.39164212040856283,0.0994
313,-72.4267253329036,0.9752593533751741,1,13,0.39046719404733715,0.0887
314,-99.0020480012288,0.6388479943216,1,10,0.38929579246519513,0.3834
315,-99.79678221888781,0.9061759964588001,1,18,0.38812790508779954,0.2577
316,-96.31693460293187,0.8775839964832,1,12,0.38696352137253615,0.369
317,-98.0040960024576,0.7585493291381334,1,10,0.38580263080841853,0.2196
318,-96.31693460050307,0.877583996888,1,12,0.3846452229159933,0.1278
319,-98.0040960024576,0.7585493291381334,1,10,0.3834912872472453,0.2158
320,-94.62670120065856,0.9176035527452444,1,14,0.3823408133855036,0.388
321,-100.0,0.279743989872,1,10,0.38119379094534706,0.1066
322,-93.659006864394,0.9088859981133,1,11,0.380050209572511,0.0517
323,-96.0081920049152,0.85431039699136,1,10,0.3789100589437935,0.1285
324,-154.3969617467831,0.9827877772801309,1,77,0.3777733287669621,0.4603
325,-99.0020480012288,0.6388479943216,1,10,0.37664000878066123,0.2744
326,-107.35755828761381,0.9063419966898001,1,19,0.37551008875431924,0.2601
327,-123.49651522412833,0.9557662190344445,1,33,0.37438355848805627,0.3729
328,-209.37723468079025,0.9434788534050286,1,34,0.3732604078125921,0.5065
329,-91.0107520063232,0.92689919835488,1,10,0.37214062658915437,0.1542
330,-99.17126583327556,0.8772159967714667,1,14,0.3710242047093869,0.3151
331,-124.18609069977416,0.84972479441024,1,23,0.3699111320952587,0.54
332,-77.70000688065035,0.9729081359716137,1,18,0.36880139869897294,0.1908
333,-100.0,0.279743989872,1,10,0.367694994502876,0.5954
334,-98.04412165783584,0.8774719968793333,1,14,0.3665919095193674,0.2076
335,-98.65744329963714,0.7578826620714668,1,11,0.36549213379080925,0.5215
336,-95.010240006144,0.8782506639546667,1,10,0.3643956573894368,0.051
337,-105.28493430779291,0.9165439968765333,1,18,0.3633024704172685,0.3944
338,-83.73034792334587,0.9634339026870858,1,15,0.3622125630060167,0.1233
339,-100.0,0.279743989872,1,10,0.3611259253169986,0.1137
340,-85.2454643367829,0.9798279000289561,1,41,0.3600425475410476,0.3803
341,-97.0061440036864,0.8183999965463999,1,10,0.3589624198984244,0.0357
342,-100.0,0.279743989872,1,10,0.35788553263872913,0.5138
343,-98.65590729868994,0.7583946623871999,1,11,0.35681187604081294,0.0708
344,-111.48881397581162,0.9627789055705454,1,41,0.3557414404126905,0.4442
345,-100.0,0.279743989872,1,10,0.35467421609145244,0.432
346,-126.53507127109714,0.9629714263839999,1,26,0.35361019344317807,0.3054
347,-79.97224652153514,0.9677558249642435,1,13,0.35254936286284855,0.0854
348,-99.3187484126191,0.9431569214710769,1,15,0.35149171477426,0.0034
349,-96.0020480011264,0.8555391977491199,1,10,0.3504372396299372,0.2734
350,-83.48495512684602,0.9673613899066781,1,16,0.3493859279110474,0.0042
351,-102.41006583313725,0.906917997045,1,19,0.34833777012731426,0.572
352,-98.6533748610916,0.7589066627362667,1,11,0.34729275681693234,0.3911
353,-102.51087384561572,0.6364879925683999,1,13,0.3462508785464815,0.5497
354,-78.31896363714796,0.9738366883635586,1,19,0.34521212591084205,0.1858
355,-100.38340958362474,0.7575733286696001,1,13,0.34417648953310953,0.4272
356,-82.64144698219992,0.9810288353750883,1,31,0.3431439600645102,0.2942
357,-38.71202487499905,0.9891073227841141,1,27,0.34211452818431665,0.0311
358,-99.65286286081,0.6386159942452,1,11,0.3410881845997637,0.0003
359,-131.25979691905405,0.9478762635375465,1,28,0.3400649200459644,0.5746
360,-95.14566257551917,0.9716417122353145,1,25,0.3390447252858265,0.1404
361,-83.6700148748132,0.9588933319159554,1,11,0.33802759110996905,0.0095
362,-94.65795529981634,0.8961622837193143,1,11,0.3370135083366391,0.1627
363,-97.31231992126843,0.9579013312878222,1,23,0.3360024678116292,0.289
364,-91.27831162102129,0.9427827673714462,1,15,0.3349944604081943,0.3114
365,-121.96198341341973,0.9148177734236445,1,25,0.33398947702696974,0.5122
366,-100.0,0.279743989872,1,10,0.3329875085958888,0.3952
367,-111.75888581736582,0.9309105420838543,1,25,0.33198854607010114,0.5757
368,-93.0573161758704,0.9320727247820362,1,14,0.33099258043189084,0.1735
369,-96.36015762634099,0.9415926123473846,1,18,0.32999960269059514,0.4678
370,-99.04043081019846,0.8533759965209601,1,14,0.32900960388252337,0.1622
371,-73.95344881081624,0.9787919981633052,1,23,0.3280225750708758,0.2658
372,-94.0107520064256,0.8955702833494857,1,10,0.32703850734566314,0.0241
373,-92.63386920303209,0.9319330883231999,1,14,0.32605739182362614,0.2068
374,-97.31193208861252,0.85386879677152,1,12,0.3250792196481553,0.0637
375,-100.0,0.279743989872,1,10,0.3241039819892108,0.1201
376,-100.0,0.279743989872,1,10,0.32313167004324317,0.0585
377,-95.73062059401573,0.9458411401862855,1,19,0.32216227503311345,0.4432
378,-96.006656003968,0.8546175971807999,1,10,0.3211957882080141,0.0809
