Episode,Reward,Avg_QoS,Drops,Retries,Epsilon,EDF_Episode
39,-97.46442144754948,0.8953417118555429,1,14,0.8894287717672626,0.2579
40,-93.0094720056064,0.9087839980332,1,10,0.8867604854519608,0.0388
41,-93.663358867082,0.9083419977773,1,11,0.884100203995605,0.0329
42,-97.0043520025856,0.8188479968216,1,10,0.8814479033836181,0.0646
43,-89.05900133258181,0.94996479789024,1,14,0.8788035596734672,0.1591
44,-112.64866755734556,0.9169137742898665,1,18,0.8761671489944468,0.0568
45,-87.05779345477495,0.9558964686255059,1,14,0.8735386475474635,0.1581
46,-100.0,0.279743989872,1,10,0.8709180316048211,0.048
47,-99.0020480012288,0.6388479943216,1,10,0.8683052775100066,0.2699
48,-98.65295278802819,0.7589919961541334,1,11,0.8657003616774767,0.2274
49,-97.0028160016384,0.8192319970583999,1,10,0.8631032605924442,0.0826
50,-100.0,0.279743989872,1,10,0.860513950810667,0.2118
51,-100.0,0.279743989872,1,10,0.857932408958235,0.1515
52,-94.74342601322167,0.9081239974804,1,12,0.8553586117313603,0.1282
53,-129.04218148345927,0.9543152914961412,1,30,0.8527925358961662,0.2859
54,-102.05036752670608,0.9549910565898353,1,24,0.8502341582884777,0.2548
55,-102.24764386340199,0.8162839941555999,1,15,0.8476834558136123,0.2835
56,-104.36374901945103,0.931582542494909,1,19,0.8451404054461714,0.2305
57,-99.0005120002816,0.6396159947952,1,10,0.8426049842298329,0.1676
58,-93.6587508642404,0.9089179981325,1,11,0.8400771692771434,0.1349
59,-99.0005120002816,0.6396159947952,1,10,0.837556937769312,0.1753
60,-110.03842201149564,0.945756568873143,1,21,0.835044266956004,0.182
61,-150.79330565377018,0.8760693296462668,1,20,0.8325391341551359,0.2694
62,-99.0005120002816,0.6396159947952,1,10,0.8300415167526705,0.1613
63,-98.0025600015104,0.7590613294538665,1,10,0.8275513922024125,0.0238
64,-99.000256000128,0.6397439948720001,1,10,0.8250687380258053,0.0181
65,-95.0040960023552,0.8792746645861333,1,10,0.8225935318117279,0.1387
66,-96.0051200030208,0.85492479737024,1,10,0.8201257512162927,0.1928
67,-93.39355563615925,0.92619679799088,1,13,0.8176653739626438,0.2712
68,-99.000256000128,0.6397439948720001,1,10,0.8152123778407558,0.2438
69,-97.0028160016384,0.8192319970583999,1,10,0.8127667407072335,0.2852
70,-98.30877015949994,0.8181679964449999,1,12,0.8103284404851119,0.1164
71,-99.65286286081,0.6386159942452,1,11,0.8078974551636565,0.2514
72,-99.73105872309634,0.7582399957029334,1,12,0.8054737627981655,0.0848
73,-92.96393702156433,0.9267855983143999,1,13,0.803057341509771,0.1674
74,-95.6564468628836,0.8789413310225332,1,11,0.8006481694852418,0.0742
75,-93.0112640067072,0.9085599978956,1,10,0.798246224976786,0.166
76,-97.0012800006912,0.8196159972248,1,10,0.7958514863018556,0.2851
77,-100.0,0.279743989872,1,10,0.79346393184295,0.1734
78,-181.0220806937531,0.9487199975239465,1,25,0.7910835400474212,0.2732
79,-99.0020480012288,0.6388479943216,1,10,0.7887102894272789,0.2262
80,-95.04232249451165,0.9181724423316443,1,14,0.7863441585589971,0.1683
81,-100.0,0.279743989872,1,10,0.78398512608332,0.2968
82,-100.0,0.279743989872,1,10,0.7816331707050701,0.0771
83,-87.32166009549891,0.9506410651314134,1,12,0.7792882711929549,0.1305
84,-100.11236747908978,0.9075659974024,1,15,0.776950406379376,0.2222
85,-100.0,0.279743989872,1,10,0.7746195551602378,0.2749
86,-97.0028160016384,0.8192319970583999,1,10,0.7722956964947572,0.2848
87,-98.0010240005632,0.7595733297696,1,10,0.7699788094052729,0.0892
88,-100.0,0.279743989872,1,10,0.767668872977057,0.2362
89,-95.0038400022016,0.8793173312784001,1,10,0.7653658663581259,0.0729
90,-99.38476170374427,0.8177319962834,1,13,0.7630697687590515,0.2073
91,-100.32987671393903,0.9174826642317332,1,18,0.7607805594527743,0.1856
92,-98.73241084321587,0.8182319965584,1,12,0.7584982177744161,0.0113
93,-96.6543988616548,0.8551391975291199,1,11,0.7562227231210928,0.1013
94,-92.0071680041472,0.9191751095249777,1,10,0.7539540549517295,0.0583
95,-153.9959365434216,0.8513439940464,1,21,0.7516921927868743,0.0067
96,-99.0005120002816,0.6396159947952,1,10,0.7494371162085136,0.1389
97,-99.73259472404354,0.7577279953871999,1,12,0.747188804859888,0.1889
98,-105.84924340698508,0.815283994126,1,17,0.7449472384453084,0.274
99,-100.0,0.279743989872,1,10,0.7427123967299725,0.278
100,-100.0,0.279743989872,1,10,0.7404842595397826,0.0369
101,-98.0025600015104,0.7590613294538665,1,10,0.7382628067611632,0.0227
102,-94.38869549482709,0.9575857757175554,1,22,0.7360480183408797,0.2846
103,-134.47520748484908,0.9663923457451824,1,21,0.7338398742858571,0.1786
104,-94.3128937261512,0.9084439978222,1,12,0.7316383546629995,0.0611
105,-93.0079360049408,0.9089759981164,1,10,0.7294434395990105,0.0813
106,-99.38729414134261,0.8173479960215999,1,13,0.7272551092802134,0.2252
107,-97.69534167223726,0.8946171399992001,1,15,0.7250733439523728,0.1266
108,-91.69883574958203,0.9429993827557538,1,15,0.7228981239205157,0.1804
109,-95.61214329795797,0.908583998001,1,14,0.7207294295487541,0.2906
110,-91.73592272583554,0.9336232710807273,1,12,0.7185672412601078,0.164
111,-96.73387472501634,0.8786506641981333,1,12,0.7164115395363275,0.0457
112,-98.73728200833207,0.8177839961832001,1,12,0.7142623049177186,0.2142
113,-87.32342575878928,0.984147198616608,1,22,0.7121195180029655,0.0629
114,-89.96754859177321,0.9433267674141538,1,13,0.7099831594489566,0.1435
115,-95.74189001107126,0.8952182831419428,1,12,0.7078532099706097,0.2115
116,-98.6533748610916,0.7589066627362667,1,11,0.7057296503406979,0.1612
117,-98.0007680004096,0.7596586631541333,1,10,0.7036124613896758,0.1472
118,-95.31591059983748,0.8952182831419428,1,12,0.7015016240055068,0.1463
119,-98.45860778290296,0.9182862201472,1,14,0.6993971191334902,0.285
120,-97.65653679020419,0.8183479965716001,1,11,0.6972989277760897,0.24
121,-95.65423278871938,0.8792826646285333,1,11,0.6952070309927615,0.1123
122,-99.0020480012288,0.6388479943216,1,10,0.6931214098997832,0.0065
123,-90.43723808606966,0.9599132612736,1,17,0.6910420456700839,0.0953
124,-94.66230730250433,0.8955405690496001,1,11,0.6889689195330736,0.1235
125,-100.0,0.279743989872,1,10,0.6869020127744744,0.1252
126,-99.0005120002816,0.6396159947952,1,10,0.684841306736151,0.1896
127,-58.62982804952894,0.9854029616862965,1,23,0.6827867828159425,0.056
128,-101.16399270655373,0.8176159961952001,1,14,0.6807384224674947,0.0557
129,-82.26388566778175,0.9732943429769655,1,22,0.6786962072000923,0.2443
130,-100.73472200682167,0.6368479931216,1,12,0.676660118578492,0.2985
131,-80.1466801114014,0.9718761465799111,1,17,0.6746301382227565,0.2413
132,-87.32168765995206,0.9505727984099733,1,12,0.6726062478080883,0.0295
133,-99.30825815921834,0.7577279953538666,1,12,0.6705884290646641,0.2313
134,-94.006144003584,0.8962285694697144,1,10,0.66857666377747,0.1278
135,-95.6564468628836,0.8789413310694667,1,11,0.6665709337861376,0.1142
136,-89.61970581263812,0.9473051413349143,1,14,0.6645712209847792,0.2691
137,-94.005888003712,0.8962651408799999,1,10,0.6625775073218249,0.0553
138,-97.6551668621668,0.8187319967833999,1,11,0.6605897747998594,0.1621
139,-80.32134347941505,0.9733158605209103,1,19,0.6586080054754598,0.1388
140,-117.26293695482597,0.9553204685416942,1,18,0.6566321814590335,0.1224
141,-91.97258589921861,0.932836361664582,1,13,0.6546622849146564,0.1262
142,-99.31079059681667,0.7572159950048,1,12,0.6526982980599124,0.2637
143,-89.63645758416666,0.9654050893474544,1,18,0.6507402031657327,0.095
144,-95.0056320033024,0.8790186644282666,1,10,0.6487879825562355,0.0051
145,-96.655934862602,0.8548319973396798,1,11,0.6468416186085668,0.2153
146,-74.84318923345799,0.979478562141005,1,27,0.6449010937527411,0.1959
147,-93.12398486771575,0.9382279981705333,1,15,0.6429663904714829,0.239
148,-97.31335059832708,0.8538175966444801,1,12,0.6410374913000684,0.0738
149,-95.70361295870178,0.9174097751543999,1,15,0.6391143788261682,0.2932
150,-84.677182878986,0.9560536453126118,1,11,0.6371970356896897,0.0452
151,-100.0,0.279743989872,1,10,0.6352854445826206,0.0038
152,-99.73105872309634,0.7582399957029334,1,12,0.6333795882488727,0.1592
153,-93.15084997578766,0.9582319982847556,1,19,0.6314794494841262,0.095
154,-99.0020480012288,0.6388479943216,1,10,0.6295850111356738,0.0598
155,-99.0020480012288,0.6388479943216,1,10,0.6276962561022668,0.1377
156,-97.65795529991874,0.8182839964832,1,11,0.62581316733396,0.1456
157,-98.0023040025856,0.7591466624288,1,10,0.623935727831958,0.2442
158,-95.0069120053248,0.8788053307578667,1,10,0.6220639206484622,0.282
159,-96.39424087362562,0.8949325685235429,1,13,0.6201977288865168,0.1815
160,-98.0025600015104,0.7590613294538665,1,10,0.6183371356998573,0.2756
161,-91.66771087092201,0.9262383978378399,1,11,0.6164821242927577,0.0407
162,-94.39029402370628,0.9185368869107555,1,13,0.6146326779198794,0.2016
163,-94.66256330265793,0.8955039975990857,1,11,0.6127887798861198,0.1895
164,-95.6579828638308,0.8786853307068,1,11,0.6109504135464614,0.1115
165,-100.0,0.279743989872,1,10,0.609117562305822,0.2392
166,-98.73881800927927,0.8173999959464,1,12,0.6072902096189046,0.1815
167,-97.69226967034287,0.8950559974126858,1,15,0.6054683389900478,0.2678
168,-100.0,0.279743989872,1,10,0.6036519339730777,0.0931
169,-96.0051200030208,0.85492479737024,1,10,0.6018409781711584,0.1282
170,-91.69937844862883,0.9430584597553847,1,15,0.6000354552366449,0.2636
171,-90.40277880386105,0.9427556904478768,1,13,0.598235348870935,0.1276
172,-93.66435530373313,0.9083419977648,1,11,0.5964406428243222,0.111
173,-82.02560001792,0.9607444195764211,1,10,0.5946513208958493,0.0081
174,-96.65858479143299,0.8542687970115199,1,11,0.5928673669331617,0.198
175,-95.96672545941867,0.8951519974058285,1,13,0.5910887648323622,0.1793
176,-89.97859139372807,0.9426178442093538,1,13,0.5893154985378651,0.24
177,-95.0084480050432,0.8785493308048,1,10,0.5875475520422515,0.1709
178,-93.009472005888,0.9087839978444,1,10,0.5857849093861247,0.0484
179,-100.45722818206384,0.8949028543236571,1,14,0.5840275546579663,0.055
180,-98.31030616044714,0.8177839962082001,1,12,0.5822754719939924,0.1479
181,-94.30939965091179,0.9088599981259,1,12,0.5805286455780104,0.0695
182,-90.9639645869868,0.9389026650975333,1,13,0.5787870596412764,0.233
183,-100.0,0.279743989872,1,10,0.5770506984623526,0.0405
184,-91.77885117464788,0.9466902839013713,1,16,0.5753195463669655,0.1707
185,-152.8714561442522,0.85093439538112,1,21,0.5735935877278646,0.1067
186,-100.0,0.279743989872,1,10,0.571872806964681,0.0188
187,-105.71104863465656,0.9590635762120421,1,22,0.5701571885437869,0.2925
188,-94.66384330366257,0.8953211403245714,1,11,0.5684467169781556,0.1671
189,-90.11444304428184,0.9587475543042222,1,15,0.5667413768272211,0.0334
190,-95.39433079881785,0.9080339976081999,1,13,0.5650411526967395,0.2837
191,-90.0140800084736,0.9332421801271272,1,10,0.5633460292386493,0.0233
192,-96.65747086354921,0.85452479715024,1,11,0.5616559911509333,0.2514
193,-96.16873339585642,0.9183146646107555,1,14,0.5599710231774805,0.1835
194,-87.669502874658,0.9471851410458859,1,11,0.5582911101079481,0.1754
195,-94.66563530455234,0.8950651398386285,1,11,0.5566162367776242,0.1602
196,-82.67599280689538,0.9607334720839578,1,11,0.5549463880672914,0.0159
197,-89.66793930949314,0.9385959980298666,1,11,0.5532815489030894,0.0492
198,-93.66461130388674,0.9083099977456,1,11,0.5516217042563801,0.1473
199,-99.16766663594791,0.8777706637628001,1,14,0.549966839143611,0.0288
200,-100.11451508169529,0.9075019971603999,1,15,0.5483169386261801,0.1907
