Episode,Reward,Avg_QoS,Drops,Retries,Epsilon,EDF_Episode,Steps_Taken,PSR
33,884.0587732539549,0.8889775258286342,227,3067,0.9056079456455165,0.2777,1500,0.848667
34,981.2490186093166,0.8882401663933472,230,2585,0.90289112180858,0.0021,1500,0.846667
35,863.9175932740911,0.8715929808782181,264,3170,0.9001824484431542,0.1749,1500,0.824
36,924.7561026629736,0.8817720334751638,243,2866,0.8974819010978248,0.1194,1500,0.838
37,874.8966198720918,0.8781746957075531,250,3114,0.8947894553945313,0.2078,1500,0.833333
38,988.5438956916656,0.8896423952351818,227,2548,0.8921050870283477,0.0218,1500,0.848667
39,835.2810747094824,0.8699838488591174,267,3312,0.8894287717672626,0.2334,1500,0.822
40,965.3256422532355,0.8838754391528674,239,2664,0.8867604854519608,0.0346,1500,0.840667
41,892.9779291425912,0.8950833705128577,214,3022,0.884100203995605,0.283,1500,0.857333
42,848.8592259081187,0.8686726696887702,270,3245,0.8814479033836181,0.1721,1500,0.82
43,949.7896413308351,0.8865790868939659,233,2741,0.8788035596734672,0.0597,1500,0.844667
44,955.632145494733,0.8885335707318368,229,2712,0.8761671489944468,0.081,1500,0.847333
45,919.3784788484231,0.873802391781185,260,2894,0.8735386475474635,0.0264,1500,0.826667
46,919.3075439551887,0.8873057943330159,231,2892,0.8709180316048211,0.1567,1500,0.846
47,1004.8055073442334,0.9005135625362907,204,2466,0.8683052775100066,0.0509,1500,0.864
48,926.3640146046633,0.8808331545316892,245,2858,0.8657003616774767,0.1169,1500,0.836667
49,903.1609182875117,0.8797094504750549,247,2973,0.8631032605924442,0.1754,1500,0.835333
50,966.3885106603728,0.8927999414838171,220,2658,0.860513950810667,0.0808,1500,0.853333
51,943.3785073002117,0.8832564411889648,240,2773,0.857932408958235,0.096,1500,0.84
52,1046.9607259881116,0.9026218321086187,200,2256,0.8553586117313603,0.0014,1500,0.866667
53,985.6857241384274,0.8900687208127632,226,2562,0.8527925358961662,0.0407,1500,0.849333
54,921.7298052201901,0.9022451643703259,199,2878,0.8502341582884777,0.2956,1500,0.867333
55,968.7399577759049,0.8843661378301633,238,2647,0.8476834558136123,0.0285,1500,0.841333
56,1025.9499660952172,0.9043288383499515,196,2360,0.8451404054461714,0.0787,1500,0.869333
57,1007.3067330732255,0.9009559212431947,203,2453,0.8426049842298329,0.0919,1500,0.864667
58,937.6782155693828,0.8939631596475405,217,2800,0.8400771692771434,0.2207,1500,0.855333
59,932.8450301632926,0.8948882164845088,215,2824,0.837556937769312,0.2056,1500,0.856667
60,998.0788448025237,0.8934226630440065,219,2500,0.835044266956004,0.0039,1500,0.854
61,816.5780122777867,0.8749410946170346,256,3404,0.8325391341551359,0.2875,1500,0.829333
62,927.6079615035671,0.8999465730429578,204,2849,0.8300415167526705,0.264,1500,0.864
63,968.4908276581803,0.8881291986059349,230,2648,0.8275513922024125,0.0788,1500,0.846667
64,1005.790018589733,0.8939772012296108,218,2462,0.8250687380258053,0.0241,1500,0.854667
65,971.7724349119438,0.8950905643734598,215,2630,0.8225935318117279,0.1491,1500,0.856667
66,953.123480103316,0.8945290794783302,216,2723,0.8201257512162927,0.1671,1500,0.856
67,1061.81940923845,0.9082798485074609,188,2181,0.8176653739626438,0.0471,1500,0.874667
68,976.8372508852441,0.9030901378248763,198,2604,0.8152123778407558,0.1878,1500,0.868
69,896.4377476842739,0.8792551358734175,248,3007,0.8127667407072335,0.1732,1500,0.834667
70,960.8449763898295,0.9015071498023787,201,2683,0.8103284404851119,0.2438,1500,0.866
71,1055.9872052700373,0.9086967545802294,187,2210,0.8078974551636565,0.0606,1500,0.875333
72,929.7688006299356,0.8943706568758997,216,2839,0.8054737627981655,0.2321,1500,0.856
73,933.0039202263889,0.8980775056941196,208,2822,0.803057341509771,0.277,1500,0.861333
74,1041.2710449356155,0.9058487770040934,193,2284,0.8006481694852418,0.0412,1500,0.871333
75,979.2127096070934,0.8979658401152757,209,2593,0.798246224976786,0.1337,1500,0.860667
76,897.6578602330696,0.8899438399360757,225,2999,0.7958514863018556,0.265,1500,0.85
77,933.3863499793786,0.8808603641190623,245,2823,0.79346393184295,0.1079,1500,0.836667
78,910.1861065412612,0.8923323300990278,220,2936,0.7910835400474212,0.278,1500,0.853333
79,966.9803272169725,0.8927180636074384,220,2654,0.7887102894272789,0.159,1500,0.853333
80,1042.7231719723409,0.9025829092015232,200,2277,0.7863441585589971,0.003,1500,0.866667
81,1019.0149963515539,0.8991355270283793,207,2395,0.78398512608332,0.0404,1500,0.862
82,914.8225820520285,0.8872204807648935,231,2914,0.7816331707050701,0.189,1500,0.846
83,908.0667369335496,0.8853412469461798,235,2948,0.7792882711929549,0.2062,1500,0.843333
84,992.905413942926,0.8975785764793894,210,2525,0.776950406379376,0.0859,1500,0.86
85,912.7215412234477,0.8941833912288639,216,2923,0.7746195551602378,0.284,1500,0.856
86,1030.8183004753923,0.9071316225453909,190,2335,0.7722956964947572,0.0981,1500,0.873333
87,922.6603513764228,0.8933387737524715,218,2874,0.7699788094052729,0.2507,1500,0.854667
88,966.0315808341181,0.9052882914403692,193,2657,0.767668872977057,0.2468,1500,0.871333
89,1050.2340477587184,0.9110023117356805,182,2238,0.7653658663581259,0.1187,1500,0.878667
90,911.6275605977438,0.8983673387509434,207,2928,0.7630697687590515,0.2877,1500,0.862
91,995.7479368706016,0.9068745323245947,190,2509,0.7607805594527743,0.2285,1500,0.873333
92,987.6728637311187,0.8975416910499914,210,2551,0.7584982177744161,0.1263,1500,0.86
93,962.7839493580503,0.8987355332347531,207,2674,0.7562227231210928,0.1901,1500,0.862
94,948.1991893530779,0.906552183710457,190,2745,0.7539540549517295,0.292,1500,0.873333
95,975.4831117385492,0.8932634296126186,219,2612,0.7516921927868743,0.1226,1500,0.854
96,1070.2187950622279,0.911614973930121,181,2139,0.7494371162085136,0.0251,1500,0.879333
97,971.0175608830209,0.8997156848950277,205,2633,0.747188804859888,0.1523,1500,0.863333
98,1081.7763686985081,0.9130189224378623,178,2081,0.7449472384453084,0.0278,1500,0.881333
99,936.0362828827687,0.8971411317169113,210,2807,0.7427123967299725,0.2336,1500,0.86
100,1083.9703442243742,0.9149352420298116,174,2070,0.7404842595397826,0.0469,1500,0.884
101,909.106220072118,0.8909183572198773,223,2942,0.7382628067611632,0.2419,1500,0.851333
102,1038.38383888587,0.9099466197650736,184,2297,0.7360480183408797,0.121,1500,0.877333
103,1020.7675884692217,0.904696464145128,195,2385,0.7338398742858571,0.1161,1500,0.87
104,987.3621320268073,0.9091153101143007,185,2550,0.7316383546629995,0.2554,1500,0.876667
105,982.7733386611184,0.9081693995196646,187,2573,0.7294434395990105,0.2451,1500,0.875333
106,1100.3043139678016,0.9201985613044059,163,1988,0.7272551092802134,0.0642,1500,0.891333
107,955.0024496014136,0.9019150107774976,200,2712,0.7250733439523728,0.2508,1500,0.866667
108,991.1745773884633,0.8979924209827392,209,2533,0.7228981239205157,0.1574,1500,0.860667
109,1013.1925082159987,0.9139584169305984,175,2421,0.7207294295487541,0.2237,1500,0.883333
110,1062.6396122091865,0.9078359240889936,189,2177,0.7185672412601078,0.0637,1500,0.874
111,960.5116613625959,0.9029616567517258,198,2685,0.7164115395363275,0.23,1500,0.868
112,959.1198667827373,0.8991778583292016,206,2692,0.7142623049177186,0.2173,1500,0.862667
113,943.2935952469334,0.9018530355132768,200,2770,0.7121195180029655,0.2936,1500,0.866667
114,972.0962391963743,0.9048708424100672,194,2627,0.7099831594489566,0.2296,1500,0.870667
115,998.6952403778166,0.9041136800552214,196,2495,0.7078532099706097,0.1702,1500,0.869333
116,1132.408568953006,0.9236555212428011,156,1828,0.7057296503406979,0.0359,1500,0.896
117,989.6174861860176,0.8994300530632982,206,2541,0.7036124613896758,0.1386,1500,0.862667
118,1014.537405389027,0.9056005817063867,193,2416,0.7015016240055068,0.1523,1500,0.871333
119,1096.4001853770153,0.9145321267666923,175,2008,0.6993971191334902,0.0381,1500,0.883333
120,964.1424622243898,0.9025143824471419,199,2667,0.6972989277760897,0.2476,1500,0.867333
121,1031.9581109541205,0.915998407610167,171,2328,0.6952070309927615,0.2071,1500,0.886
122,1057.5421124035854,0.9031207670750261,199,2203,0.6931214098997832,0.0034,1500,0.867333
123,1013.5149037425814,0.9051013065069738,194,2421,0.6910420456700839,0.1307,1500,0.870667
124,1072.2806598891332,0.9129751986680218,178,2128,0.6889689195330736,0.0876,1500,0.881333
125,1040.139331923824,0.9201543960955438,162,2286,0.6869020127744744,0.2228,1500,0.892
126,1072.1924035881843,0.9208823865638341,161,2127,0.684841306736151,0.1718,1500,0.892667
127,982.2982675029147,0.9058873636831498,192,2576,0.6827867828159425,0.2492,1500,0.872
128,1078.2443043100589,0.912572629017648,179,2099,0.6807384224674947,0.0013,1500,0.880667
129,1033.8386095022038,0.909405053487105,185,2319,0.6786962072000923,0.1638,1500,0.876667
130,1069.642131986927,0.9092395845444934,186,2142,0.676660118578492,0.0157,1500,0.876
131,1021.1966894276237,0.9173142564594571,168,2381,0.6746301382227565,0.2301,1500,0.888
132,975.7845628219792,0.9086167064921595,186,2608,0.6726062478080883,0.2453,1500,0.876
133,1031.736780874844,0.9108762313593962,182,2330,0.6705884290646641,0.1399,1500,0.878667
134,1056.3985681689999,0.908244532051577,188,2208,0.66857666377747,0.055,1500,0.874667
135,1034.954656665321,0.9192195049112054,164,2312,0.6665709337861376,0.2159,1500,0.890667
136,1079.0814617194117,0.9093123191948853,186,2095,0.6645712209847792,0.013,1500,0.876
137,1043.6257445686642,0.9095542158927392,185,2271,0.6625775073218249,0.1224,1500,0.876667
138,1070.651255317597,0.9213692777669242,160,2135,0.6605897747998594,0.1335,1500,0.893333
139,1000.2451280012981,0.9031696800366363,198,2487,0.6586080054754598,0.1808,1500,0.868
140,1081.1522334596193,0.9195570980369214,164,2083,0.6566321814590335,0.1119,1500,0.890667
141,996.9548365683654,0.9110263508016331,181,2502,0.6546622849146564,0.2579,1500,0.879333
142,1106.8944719242106,0.9220994998229732,159,1955,0.6526982980599124,0.0791,1500,0.894
143,1028.4400519115877,0.9061838258955482,192,2347,0.6507402031657327,0.1208,1500,0.872
144,1035.4061989901,0.9206685931473494,161,2310,0.6487879825562355,0.2492,1500,0.892667
145,1028.7320041264934,0.9136254783243813,176,2344,0.6468416186085668,0.2112,1500,0.882667
146,1004.2839892824753,0.905092368396026,194,2467,0.6449010937527411,0.1468,1500,0.870667
147,1129.8279305450305,0.9236409184176649,156,1841,0.6429663904714829,0.005,1500,0.896
148,1106.8070313708865,0.9215707081388022,160,1955,0.6410374913000684,0.0858,1500,0.893333
149,1066.6877403189535,0.9171101835019253,169,2155,0.6391143788261682,0.1537,1500,0.887333
150,1035.8286135813464,0.9150873348313131,173,2309,0.6371970356896897,0.1708,1500,0.884667
151,1082.473787108668,0.9116894819846741,181,2078,0.6352854445826206,0.0252,1500,0.879333
152,1117.6496661307738,0.920794573305704,162,1902,0.6333795882488727,0.0099,1500,0.892
153,1009.5361181895072,0.9153344150442932,172,2439,0.6314794494841262,0.2433,1500,0.885333
154,1021.176947966848,0.9037659678391131,197,2383,0.6295850111356738,0.1331,1500,0.868667
155,1117.3986162129536,0.9258591258751797,151,1902,0.6276962561022668,0.0895,1500,0.899333
156,1053.4177290756643,0.9063262910269232,192,2223,0.62581316733396,0.0433,1500,0.872
157,1131.6422853859956,0.9264102195674412,150,1831,0.623935727831958,0.1068,1500,0.9
158,1042.448867676036,0.9248607852827808,152,2274,0.6220639206484622,0.2611,1500,0.898667
159,1057.913801504964,0.9101092349168485,184,2200,0.6201977288865168,0.0875,1500,0.877333
160,1093.9995801042032,0.9205849807638262,162,2019,0.6183371356998573,0.1041,1500,0.892
161,1017.7107579685213,0.9135692112709372,176,2399,0.6164821242927577,0.2368,1500,0.882667
162,1087.9665482794042,0.9234001070001835,156,2049,0.6146326779198794,0.1374,1500,0.896
163,1072.6269415896627,0.9130558911336565,178,2127,0.6127887798861198,0.0513,1500,0.881333
164,1024.0447530840333,0.913549413032688,176,2367,0.6109504135464614,0.2001,1500,0.882667
165,1157.227048175859,0.9280007178248342,147,1704,0.609117562305822,0.0036,1500,0.902
166,952.3853951861136,0.9046483217160398,194,2724,0.6072902096189046,0.2842,1500,0.870667
167,1006.7125336753251,0.9167183080145775,169,2453,0.6054683389900478,0.2558,1500,0.887333
168,1100.8409706429043,0.9159966185464187,172,1986,0.6036519339730777,0.0339,1500,0.885333
169,1111.8572839498622,0.9267195951230783,149,1929,0.6018409781711584,0.1207,1500,0.900667
170,1064.3151609953738,0.9184584831180085,166,2166,0.6000354552366449,0.1973,1500,0.889333
171,1104.593725199708,0.9173966933601974,169,1967,0.598235348870935,0.0159,1500,0.887333
172,1070.9697733427022,0.9152646897915225,173,2134,0.5964406428243222,0.1187,1500,0.884667
173,1040.9853946068222,0.9136692653024667,176,2283,0.5946513208958493,0.1545,1500,0.882667
174,1082.239127499412,0.9223814808855999,158,2077,0.5928673669331617,0.1719,1500,0.894667
175,1017.6496644788374,0.9200426083638928,162,2398,0.5910887648323622,0.2823,1500,0.892
176,1117.0883461045823,0.9286525021609727,145,1903,0.5893154985378651,0.1243,1500,0.903333
177,1029.5197820392034,0.9136007757220752,176,2340,0.5875475520422515,0.1997,1500,0.882667
178,1095.7345381591638,0.915434154546313,173,2011,0.5857849093861247,0.0398,1500,0.884667
179,1051.42268623395,0.9221344713918981,158,2230,0.5840275546579663,0.2223,1500,0.894667
180,1117.1879529410903,0.93144291207476,139,1902,0.5822754719939924,0.1586,1500,0.907333
181,1038.8680642833206,0.9169111647286106,169,2293,0.5805286455780104,0.1948,1500,0.887333
182,1061.5421938468896,0.927808444331801,146,2179,0.5787870596412764,0.2629,1500,0.902667
183,1142.1176864996658,0.9259850696101409,151,1779,0.5770506984623526,0.0544,1500,0.899333
184,1076.052849385005,0.917131719694432,169,2108,0.5753195463669655,0.1451,1500,0.887333
185,1116.3347692115537,0.9221527787511877,159,1908,0.5735935877278646,0.0723,1500,0.894
186,1050.034122601975,0.9221522747486987,158,2237,0.571872806964681,0.2254,1500,0.894667
187,1072.8428469113933,0.9204185251834224,162,2124,0.5701571885437869,0.1384,1500,0.892
188,1026.3201303984624,0.9191667799044112,164,2355,0.5684467169781556,0.2649,1500,0.890667
189,1095.9273771350533,0.928506357066142,145,2008,0.5667413768272211,0.1833,1500,0.903333
190,1082.7689774265398,0.9302646809703861,141,2073,0.5650411526967395,0.2039,1500,0.906
191,1097.3929096132806,0.9322145167283743,137,2000,0.5633460292386493,0.217,1500,0.908667
192,1073.3508821482178,0.9246607560055898,153,2121,0.5616559911509333,0.2225,1500,0.898
193,1178.4762277004415,0.9337973490561872,135,1598,0.5599710231774805,0.0189,1500,0.91
194,999.7211981885316,0.9129497426341632,177,2488,0.5582911101079481,0.2537,1500,0.882
195,1120.462839409926,0.9323198943472182,137,1885,0.5566162367776242,0.1826,1500,0.908667
196,1143.26248969224,0.9321484831283605,138,1773,0.5549463880672914,0.0998,1500,0.908
197,1052.9970716598727,0.9179682099859567,167,2223,0.5532815489030894,0.1456,1500,0.888667
198,1051.0649423133484,0.9206175954085232,161,2231,0.5516217042563801,0.2213,1500,0.892667
199,1034.8608820920106,0.9219863947896614,158,2312,0.549966839143611,0.2604,1500,0.894667
200,1040.415083478722,0.9262368694001472,149,2284,0.5483169386261801,0.2581,1500,0.900667
201,1144.929825502494,0.9354109342280117,131,1764,0.5466719878103016,0.1176,1500,0.912667
202,1118.5554479850848,0.9337988898134687,134,1895,0.5450319718468707,0.1716,1500,0.910667
203,1171.8781018619713,0.9360330601130293,130,1630,0.5433968759313301,0.0742,1500,0.913333
204,1118.5004407991569,0.9226226788738874,158,1897,0.5417666853035361,0.081,1500,0.894667
205,1129.3203474133993,0.9250367166065802,153,1843,0.5401413852476254,0.0646,1500,0.898
206,1045.7049062227984,0.9206425239246688,161,2258,0.5385209610918825,0.237,1500,0.892667
207,1156.3409770111225,0.9274770052972181,148,1708,0.5369053982086068,0.0386,1500,0.901333
208,1122.0143437272404,0.9342081486006774,133,1877,0.535294682013981,0.2082,1500,0.911333
209,1123.1221144080184,0.927230890446129,148,1873,0.5336887979679391,0.0958,1500,0.901333
210,1062.5725736906463,0.9226264819341926,157,2174,0.5320877315740353,0.2169,1500,0.895333
211,1144.4312309946595,0.9307206424876767,141,1767,0.5304914683793133,0.0932,1500,0.906
212,1216.3957738480399,0.9419046565526069,118,1408,0.5288999939741753,0.002,1500,0.921333
213,1160.9043349592105,0.9322018156421542,138,1685,0.5273132939922528,0.0591,1500,0.908
214,1087.1958104666446,0.9265004344012528,149,2051,0.525731354110276,0.1905,1500,0.900667
215,1074.3038075455502,0.9273487754679242,147,2115,0.5241541600479452,0.2302,1500,0.902
216,1045.5161896251493,0.9276232369195396,146,2258,0.5225816975678014,0.2997,1500,0.902667
217,1167.4473712202355,0.933622776799647,135,1652,0.521013952475098,0.0746,1500,0.91
218,1207.353538622786,0.9399645070455029,122,1453,0.5194509106176727,0.0083,1500,0.918667
219,1088.0419972559396,0.9339734260774091,133,2046,0.5178925578858197,0.2027,1500,0.911333
220,1232.4027464642718,0.9461155465305334,109,1327,0.5163388802121622,0.0348,1500,0.927333
221,1079.6674953742777,0.9352914520326345,130,2087,0.5147898635715258,0.2777,1500,0.913333
222,1095.6458554239734,0.9284505789865216,145,2009,0.5132454939808112,0.2064,1500,0.903333
223,1027.567202123814,0.9200249653849472,162,2348,0.5117057574988688,0.2734,1500,0.892
224,1168.3969075590844,0.9401245137652059,121,1646,0.5101706402263723,0.1313,1500,0.919333
225,1168.6780580888856,0.9336466480570196,135,1646,0.5086401283056932,0.061,1500,0.91
226,1198.2042587364467,0.9366557924726614,129,1499,0.5071142079207761,0.0084,1500,0.914
227,1195.5034127565616,0.936695493028,129,1513,0.5055928652970137,0.004,1500,0.914
228,1150.616643477597,0.9446140809074692,111,1733,0.5040760867011227,0.2471,1500,0.926
229,1077.3171968607069,0.9353077093486886,130,2099,0.5025638584410194,0.2786,1500,0.913333
230,1100.507452882257,0.9256573205598231,151,1985,0.5010561668656963,0.1739,1500,0.899333
231,1058.6822822379902,0.931932231295216,137,2192,0.49955299836509925,0.2869,1500,0.908667
232,1177.5203193579187,0.9378438429302932,126,1601,0.49805433937000393,0.0882,1500,0.916
233,1168.9019536740973,0.9382961848916576,125,1644,0.4965601763518939,0.086,1500,0.916667
234,1061.5046368499711,0.9305114713678571,140,2178,0.49507049582283824,0.2654,1500,0.906667
235,1052.4547454290243,0.9263144813983798,149,2224,0.49358528433536975,0.2269,1500,0.900667
236,1125.6775998476123,0.9310513615182411,140,1860,0.49210452848236363,0.1333,1500,0.906667
237,1193.1151878589164,0.9370532851250907,128,1524,0.49062821489691655,0.0363,1500,0.914667
238,1148.4351443604303,0.9394937601508325,122,1745,0.4891563302522258,0.1788,1500,0.918667
239,1189.758117141074,0.94396552820244,113,1539,0.48768886126146915,0.1303,1500,0.924667
240,1155.5910717777163,0.9279885135918218,147,1712,0.48622579467768473,0.0383,1500,0.902
241,1046.2672758662939,0.9261772003315278,149,2254,0.4847671172936517,0.2672,1500,0.900667
242,1195.7139888916267,0.9431200145767258,115,1510,0.4833128159417707,0.1007,1500,0.923333
243,1136.060302660778,0.9310650567401633,140,1808,0.4818628774939454,0.1001,1500,0.906667
244,1212.6107039205463,0.9451307697172869,111,1426,0.48041728886146357,0.0749,1500,0.926
245,1113.529388226399,0.9392200841314278,122,1918,0.4789760369948792,0.2635,1500,0.918667
246,1070.5450709131255,0.9375697361777893,125,2132,0.47753910888389456,0.2996,1500,0.916667
247,1143.190624269316,0.9408753077033599,119,1771,0.4761064915572429,0.1762,1500,0.920667
248,1107.832563057364,0.9354974056779995,130,1947,0.4746781720825711,0.2488,1500,0.913333
249,1186.363900578943,0.9375346925016587,127,1558,0.4732541375663234,0.0572,1500,0.915333
250,1081.228846762179,0.9306633042290752,140,2080,0.4718343751536244,0.2498,1500,0.906667
251,1180.6739458136894,0.9337780518607867,135,1587,0.47041887202816357,0.0037,1500,0.91
252,1186.1186759154032,0.9379756201452463,126,1559,0.4690076154120791,0.0424,1500,0.916
253,1144.0031843011961,0.929260288920858,144,1769,0.46760059256584285,0.0539,1500,0.904
254,1179.4256089976736,0.946208673953137,108,1590,0.4661977907881453,0.176,1500,0.928
255,1181.229611197839,0.941610019474855,118,1582,0.4647991974157809,0.1201,1500,0.921333
256,1194.7501305911946,0.9463371456369152,108,1514,0.46340479982353355,0.1261,1500,0.928
257,1203.0859618219615,0.938963578346472,124,1474,0.46201458542406293,0.0394,1500,0.917333
258,1183.3579934659344,0.9430067661251311,115,1571,0.4606285416677907,0.1356,1500,0.923333
259,1108.9295894289546,0.944297459629776,111,1940,0.45924665604278736,0.2811,1500,0.926
260,1086.104069846147,0.9385370947860063,123,2054,0.457868916074659,0.2939,1500,0.918
261,1121.0784988027578,0.9337612704034298,134,1882,0.45649530932643506,0.1688,1500,0.910667
262,1130.550785952329,0.9217309458824842,160,1837,0.45512582339845575,0.0481,1500,0.893333
263,1151.3032859981233,0.9404795525821531,120,1731,0.45376044592826037,0.1783,1500,0.92
264,1132.284747445852,0.9376054493589915,126,1826,0.4523991645904756,0.1886,1500,0.916
265,1102.8617941925127,0.9387689691072276,123,1972,0.45104196709670413,0.2318,1500,0.918
266,1161.2520747315189,0.9425216348904485,116,1682,0.449688841195414,0.1587,1500,0.922667
267,1115.2869899477503,0.940145108055927,120,1909,0.4483397746718278,0.2442,1500,0.92
268,1186.418595794213,0.9370929440044602,128,1558,0.4469947553478123,0.0068,1500,0.914667
269,1136.7982355690065,0.9319668594483582,138,1804,0.44565377108176885,0.1493,1500,0.908
270,1241.4693896709994,0.9509304509780981,99,1282,0.44431680976852356,0.041,1500,0.934
271,1079.6334036969336,0.9287680510590736,144,2088,0.44298385933921797,0.2614,1500,0.904
272,1061.0604607981224,0.9309662574647894,139,2180,0.4416549077612003,0.2713,1500,0.907333
273,1073.8503632688337,0.9384473988223925,123,2115,0.4403299430379167,0.297,1500,0.918
274,1197.6655139371296,0.9454699230127392,110,1500,0.43900895320880295,0.1086,1500,0.926667
275,1189.1674123849693,0.9444263178659102,112,1542,0.43769192634917653,0.1137,1500,0.925333
276,1199.8280345385274,0.9403526553769248,121,1490,0.436378850570129,0.0829,1500,0.919333
277,1199.819085555087,0.9427288268704443,116,1490,0.4350697140184186,0.0661,1500,0.922667
278,1139.4739233474402,0.9473209490893535,105,1788,0.43376450487636337,0.2704,1500,0.93
279,1093.1152824736919,0.9348917613744795,131,2020,0.43246321136173427,0.2506,1500,0.912667
280,1149.3295477948743,0.9386017728845141,124,1741,0.43116582172764906,0.1492,1500,0.917333
281,1217.7451084679606,0.9497371783467685,101,1399,0.42987232426246613,0.1516,1500,0.932667
282,1195.7426109969417,0.9555840656276833,88,1507,0.42858270728967873,0.2133,1500,0.941333
283,1098.8572440905068,0.9372533519269516,126,1991,0.4272969591678097,0.2794,1500,0.916
284,1127.9943404713817,0.9370595834613168,127,1847,0.4260150682903063,0.1984,1500,0.915333
285,1171.8079878219057,0.9415739752625792,118,1629,0.4247370230854354,0.1342,1500,0.921333
286,1175.9792668734412,0.9476293579978443,105,1607,0.4234628120161791,0.2118,1500,0.93
287,1209.7226540173642,0.9394582020200594,123,1441,0.42219242358013054,0.017,1500,0.918
288,1150.5044260395166,0.9385997026727606,124,1735,0.4209258463093902,0.1333,1500,0.917333
289,1236.4380825375981,0.9448393567800433,112,1308,0.419663068770462,0.0128,1500,0.925333
290,1143.1620169270186,0.9525079461167518,94,1769,0.4184040795641506,0.2947,1500,0.937333
291,1144.0702373089523,0.9380888309502475,125,1767,0.41714886732545814,0.175,1500,0.916667
292,1179.0710362709633,0.9453151702761761,110,1592,0.41589742072348174,0.1589,1500,0.926667
293,1145.9638123786049,0.9427850470501931,115,1757,0.4146497284613113,0.2329,1500,0.923333
294,1217.3591586697619,0.9497334870308549,101,1401,0.41340577927592737,0.134,1500,0.932667
295,1174.020617155767,0.9513071700570075,97,1616,0.41216556193809956,0.2089,1500,0.935333
296,1112.3619943605609,0.9476291184361253,104,1923,0.41092906525228523,0.2954,1500,0.930667
297,1249.0287938532563,0.9523456187151548,96,1244,0.40969627805652836,0.0547,1500,0.936
298,1141.9516391081465,0.9454863256126566,109,1776,0.40846718922235875,0.2587,1500,0.927333
299,1146.5100156298518,0.9381188271846868,125,1755,0.40724178765469166,0.1621,1500,0.916667
300,1228.3390871987901,0.9503467368952854,100,1347,0.4060200622917276,0.0784,1500,0.933333
301,1052.6123623408914,0.9485515025022053,101,2219,0.4048020021048524,0.3991,1500,0.932667
302,1106.102373108286,0.9466701509386901,106,1954,0.40358759609853784,0.3209,1500,0.929333
303,1252.450465004263,0.9528576502485716,95,1227,0.4023768333102422,0.0549,1500,0.936667
