Episode,Reward,Avg_QoS,Drops,Retries,Epsilon,EDF_Episode
84,-97.73292284349748,0.8544831971903999,1,12,0.776950406379376,0.0764
85,-156.2630859640485,0.8920457094523428,1,24,0.7746195551602378,0.2809
86,-94.47225285303274,0.9261759979609598,1,14,0.7722956964947572,0.2708
87,-96.0066560051968,0.8546175969350399,1,10,0.7699788094052729,0.1807
88,-97.0028160016384,0.8192319970583999,1,10,0.767668872977057,0.1591
89,-101.17520102525447,0.8163999953464001,1,14,0.7653658663581259,0.1836
90,-98.0040960024576,0.7585493291381334,1,10,0.7630697687590515,0.051
91,-102.57593664890705,0.9166915524453333,1,19,0.7607805594527743,0.282
92,-94.0537321724656,0.9256383976007199,1,14,0.7584982177744161,0.1773
93,-98.73310672432514,0.8181679964699999,1,12,0.7562227231210928,0.2933
94,-96.0051200030208,0.85492479737024,1,10,0.7539540549517295,0.2058
95,-98.0040960024576,0.7585493291381334,1,10,0.7516921927868743,0.0955
96,-89.13323560304255,0.9532229981531499,1,15,0.7494371162085136,0.2774
97,-91.82566469493037,0.9470891413144572,1,15,0.747188804859888,0.0429
98,-95.0056320033024,0.8790186643813332,1,10,0.7449472384453084,0.0173
99,-95.3121257255624,0.8954742833094856,1,12,0.7427123967299725,0.0503
100,-96.00332800192,0.8552831975904001,1,10,0.7404842595397826,0.2983
101,-88.66719886969321,0.9432996907390153,1,11,0.7382628067611632,0.2368
102,-100.0,0.279743989872,1,10,0.7360480183408797,0.1242
103,-98.0025600015104,0.7590613294538665,1,10,0.7338398742858571,0.119
104,-92.0094720057088,0.9189191093514667,1,10,0.7316383546629995,0.0895
105,-99.0020480012288,0.6388479943216,1,10,0.7294434395990105,0.2595
106,-97.0046080027392,0.8187839967832,1,10,0.7272551092802134,0.1027
107,-85.6378542627352,0.9580622201950667,1,14,0.7250733439523728,0.2684
108,-96.69977296235507,0.9075659968863,1,15,0.7228981239205157,0.2774
109,-99.0005120002816,0.6396159947952,1,10,0.7207294295487541,0.1478
110,-86.40319371618587,0.9560291748642352,1,13,0.7185672412601078,0.0037
111,-90.405477317998,0.9426375362343384,1,13,0.7164115395363275,0.2002
112,-95.006912004096,0.8788053309626668,1,10,0.7142623049177186,0.0645
113,-98.65448878897539,0.7584799958384,1,11,0.7121195180029655,0.2756
114,-97.39472531159801,0.8775066629077334,1,13,0.7099831594489566,0.1411
115,-87.39637164028753,0.9536969984208999,1,13,0.7078532099706097,0.0232
116,-91.74316284961587,0.9329250889640729,1,12,0.7057296503406979,0.1163
117,-94.6615668660068,0.8955039976133715,1,11,0.7036124613896758,0.2513
118,-91.32051860406148,0.9329018161608729,1,12,0.7015016240055068,0.0751
119,-92.66665930511553,0.9182702200817777,1,11,0.6993971191334902,0.2881
120,-97.0046080027392,0.8187839967832,1,10,0.6972989277760897,0.081
121,-81.02790402176,0.9625919984056001,1,10,0.6952070309927615,0.0139
122,-100.0,0.279743989872,1,10,0.6931214098997832,0.0725
123,-98.84388148700562,0.9322952705661817,1,17,0.6910420456700839,0.1787
124,-96.0048640028672,0.85497599740096,1,10,0.6889689195330736,0.0026
125,-96.83366832785799,0.9176088860846221,1,15,0.6869020127744744,0.2833
126,-91.0135680105216,0.9266175979350398,1,10,0.684841306736151,0.0137
127,-99.0005120002816,0.6396159947952,1,10,0.6827867828159425,0.0887
128,-100.0,0.279743989872,1,10,0.6807384224674947,0.0662
129,-91.97744990436101,0.9323941790720002,1,13,0.6786962072000923,0.2457
130,-92.48498992339849,0.9465074266502859,1,16,0.676660118578492,0.0562
131,-93.65832879117698,0.9089499981642,1,11,0.6746301382227565,0.0669
132,-86.32896661503747,0.9533419977709999,1,12,0.6726062478080883,0.2114
133,-76.33487044431946,0.9750704501702967,1,19,0.6705884290646641,0.2003
134,-99.30825815921834,0.7577279953538666,1,12,0.66857666377747,0.0704
135,-103.84462908577775,0.8764293296037334,1,17,0.6665709337861376,0.262
136,-57.371730400232806,0.9837961580849278,1,19,0.6645712209847792,0.0698
137,-100.0,0.279743989872,1,10,0.6625775073218249,0.0033
138,-94.0107520076544,0.8955702831739429,1,10,0.6605897747998594,0.1966
139,-99.000256000128,0.6397439948720001,1,10,0.6586080054754598,0.1215
140,-92.01305600791041,0.9185208868846222,1,10,0.6566321814590335,0.0955
141,-100.0,0.279743989872,1,10,0.6546622849146564,0.0268
142,-94.39654487433806,0.9180248864616889,1,13,0.6526982980599124,0.2456
143,-100.0,0.279743989872,1,10,0.6507402031657327,0.0834
144,-101.5307535689993,0.9841925789603783,1,44,0.6487879825562355,0.266
145,-95.0087040064256,0.8785066639077335,1,10,0.6468416186085668,0.0756
146,-99.0005120002816,0.6396159947952,1,10,0.6449010937527411,0.1412
147,-96.65846730020034,0.85452479713024,1,11,0.6429663904714829,0.1789
148,-93.66768330578114,0.9079259975088,1,11,0.6410374913000684,0.1504
149,-98.6533748610916,0.7589066627362667,1,11,0.6391143788261682,0.287
150,-100.52185372807493,0.8168999956464,1,13,0.6371970356896897,0.1762
151,-167.7400435298631,0.974769997681525,1,30,0.6352854445826206,0.2571
152,-95.3108457246408,0.895657140584,1,12,0.6333795882488727,0.2378
153,-98.0025600015104,0.7590613294538665,1,10,0.6314794494841262,0.0062
154,-98.65590729868994,0.7583946623871999,1,11,0.6295850111356738,0.1334
155,-89.0176640106496,0.9385066649352,1,10,0.6276962561022668,0.0413
156,-97.6551668621668,0.8187319967833999,1,11,0.62581316733396,0.1955
157,-95.650021832315,0.9494037308713067,1,20,0.623935727831958,0.2158
158,-98.73394684416307,0.8178479963216001,1,12,0.6220639206484622,0.1402
159,-99.73036284198707,0.7583253291541334,1,12,0.6201977288865168,0.1837
160,-100.0,0.279743989872,1,10,0.6183371356998573,0.1415
161,-90.71040031343614,0.9462845691000572,1,15,0.6164821242927577,0.0067
162,-93.3134057275328,0.9185599979106667,1,12,0.6146326779198794,0.1047
163,-91.66703279647618,0.9262895980014398,1,11,0.6127887798861198,0.0179
164,-96.655934862602,0.8548319973396798,1,11,0.6109504135464614,0.2472
165,-97.0043520025856,0.8188479968216,1,10,0.609117562305822,0.0212
166,-64.54532705933642,0.9817287424548464,1,18,0.6072902096189046,0.1507
167,-89.39868280130105,0.9471371412252572,1,13,0.6054683389900478,0.1961
168,-99.0020480012288,0.6388479943216,1,10,0.6036519339730777,0.1423
169,-91.32410260475267,0.9325759979162181,1,12,0.6018409781711584,0.1842
170,-100.0,0.279743989872,1,10,0.6000354552366449,0.1215
171,-96.0051200030208,0.85492479737024,1,10,0.598235348870935,0.2759
172,-88.47694019683505,0.9602425244350317,1,14,0.5964406428243222,0.0978
173,-79.63939026506,0.9684826651388999,1,14,0.5946513208958493,0.1067
174,-100.0,0.279743989872,1,10,0.5928673669331617,0.2012
175,-100.0,0.279743989872,1,10,0.5910887648323622,0.1745
176,-90.0125440113664,0.9333818162277816,1,10,0.5893154985378651,0.0583
177,-91.52085785498292,0.9433267674556307,1,13,0.5875475520422515,0.0464
178,-97.0046080027392,0.8187839967832,1,10,0.5857849093861247,0.0291
179,-93.0107520064,0.908623997934,1,10,0.5840275546579663,0.1242
180,-93.66589130468034,0.9081499976464,1,11,0.5822754719939924,0.0742
181,-65.82736970507034,0.9801383981827598,1,16,0.5805286455780104,0.0118
182,-98.6549108620388,0.7583946624205332,1,11,0.5787870596412764,0.2704
183,-100.0,0.279743989872,1,10,0.5770506984623526,0.057
184,-78.6903288166746,0.9669391286820869,1,11,0.5753195463669655,0.0497
185,-100.0,0.279743989872,1,10,0.5735935877278646,0.1073
186,-96.65974730099394,0.8542687969715199,1,11,0.571872806964681,0.246
187,-95.66205130237634,0.8781733305792,1,11,0.5701571885437869,0.1358
188,-100.0,0.279743989872,1,10,0.5684467169781556,0.2431
189,-93.66614730483394,0.9081179973236,1,11,0.5667413768272211,0.0753
190,-104.13984831070997,0.9416984589783385,1,20,0.5650411526967395,0.2382
191,-99.0020480012288,0.6388479943216,1,10,0.5633460292386493,0.2496
192,-96.65704879048579,0.8545759969552,1,11,0.5616559911509333,0.207
193,-97.17090471067533,0.9079439975824,1,14,0.5599710231774805,0.0078
194,-73.20162474620928,0.9760259983012749,1,14,0.5582911101079481,0.0238
195,-97.003072001792,0.8191679970199999,1,10,0.5566162367776242,0.2293
196,-93.05498460924474,0.9323752705253819,1,14,0.5549463880672914,0.2932
197,-100.0,0.279743989872,1,10,0.5532815489030894,0.2469
198,-108.04689368256611,0.968039037313824,1,33,0.5516217042563801,0.284
199,-91.66771087092201,0.9262383978378399,1,11,0.549966839143611,0.1397
200,-100.0,0.279743989872,1,10,0.5483169386261801,0.2802
201,-91.0166400111872,0.9263103978684798,1,10,0.5466719878103016,0.129
202,-95.74986599883766,0.9368999973297333,1,19,0.5450319718468707,0.2895
203,-84.48154820862831,0.9669565200674782,1,14,0.5433968759313301,0.0443
204,-97.31488659927427,0.8535103965113601,1,12,0.5417666853035361,0.19
205,-82.46901827491487,0.9700006135077845,1,19,0.5401413852476254,0.2129
206,-100.0,0.279743989872,1,10,0.5385209610918825,0.16
207,-99.0020480012288,0.6388479943216,1,10,0.5369053982086068,0.1412
208,-97.0046080027392,0.8187839967832,1,10,0.535294682013981,0.0522
209,-100.0,0.279743989872,1,10,0.5336887979679391,0.0605
210,-100.0,0.279743989872,1,10,0.5320877315740353,0.133
211,-94.010496006272,0.8956068548000001,1,10,0.5304914683793133,0.1836
212,-99.65539529840834,0.6378479937216,1,11,0.5288999939741753,0.2661
213,-100.0,0.279743989872,1,10,0.5273132939922528,0.2408
214,-92.66361486742103,0.9184977757735999,1,11,0.525731354110276,0.063
215,-99.0005120002816,0.6396159947952,1,10,0.5241541600479452,0.151
216,-102.51775772561733,0.6358479925216,1,13,0.5225816975678014,0.29
217,-90.0140800095744,0.9332421800270545,1,10,0.521013952475098,0.0944
218,-105.35013740386162,0.9499370644456532,1,16,0.5194509106176727,0.0039
219,-96.0051200033024,0.8549247973139199,1,10,0.5178925578858197,0.1332
220,-94.17638583842471,0.9325614523888,1,14,0.5163388802121622,0.2112
221,-90.66796687105,0.9329207252954906,1,11,0.5147898635715258,0.158
222,-98.0040960024576,0.7585493291381334,1,10,0.5132454939808112,0.282
223,-93.65858479133058,0.908917998145,1,11,0.5117057574988688,0.1127
224,-95.82274357110133,0.9262063979661599,1,15,0.5101706402263723,0.2359
225,-93.0051200029184,0.9093279983692,1,10,0.5086401283056932,0.1004
226,-100.0,0.279743989872,1,10,0.5071142079207761,0.0505
227,-95.6549108619364,0.8791973312273332,1,11,0.5055928652970137,0.0045
228,-100.0,0.279743989872,1,10,0.5040760867011227,0.2839
229,-92.4312115778127,0.9554832919467294,1,17,0.5025638584410194,0.0735
230,-73.35610263030148,0.9733219293207173,1,12,0.5010561668656963,0.0132
231,-86.55427251804758,0.9786189449790315,1,30,0.49955299836509925,0.1492
232,-88.67305931072194,0.9429255365484306,1,11,0.49805433937000393,0.0509
233,-85.98794591268776,0.9556376449818353,1,13,0.4965601763518939,0.1946
234,-99.0020480012288,0.6388479943216,1,10,0.49507049582283824,0.2148
235,-92.66665930511553,0.9182702200817777,1,11,0.49358528433536975,0.2924
236,-75.00137542965957,0.9725445693557143,1,13,0.49210452848236363,0.1317
237,-99.65539529840834,0.6378479937216,1,11,0.49062821489691655,0.1364
238,-131.14695922898522,0.9706524422555259,1,22,0.4891563302522258,0.1634
239,-97.0061440036864,0.8183999965463999,1,10,0.48768886126146915,0.167
240,-99.65539529840834,0.6378479937216,1,11,0.48622579467768473,0.1606
241,-91.32538260677508,0.932459634096,1,12,0.4847671172936517,0.1518
242,-78.12211873227608,0.9730758599771034,1,18,0.4833128159417707,0.2005
243,-89.43715875528964,0.9559350568852707,1,17,0.4818628774939454,0.2261
244,-98.65448878897539,0.7584799958384,1,11,0.48041728886146357,0.0808
245,-100.0,0.279743989872,1,10,0.4789760369948792,0.1993
246,-97.65769929976514,0.8183479965216001,1,11,0.47753910888389456,0.2806
247,-83.11093435115691,0.9677013312607,1,18,0.4761064915572429,0.2708
248,-98.6549108620388,0.7583946624205332,1,11,0.4746781720825711,0.0752
249,-88.76837123483962,0.9640380935435808,1,18,0.4732541375663234,0.1342
250,-95.74317001186486,0.8950354258857143,1,12,0.4718343751536244,0.088
251,-99.0020480012288,0.6388479943216,1,10,0.47041887202816357,0.105
252,-100.0,0.279743989872,1,10,0.4690076154120791,0.1638
253,-101.75285072862314,0.9520919974112,1,22,0.46760059256584285,0.265
254,-97.0028160016384,0.8192319970583999,1,10,0.4661977907881453,0.1238
255,-87.11674704799653,0.9645310463782857,1,15,0.4647991974157809,0.0462
256,-95.010240006144,0.8782506639546667,1,10,0.46340479982353355,0.2843
257,-84.78836996405596,0.968187998016,1,16,0.46201458542406293,0.1342
258,-77.85433995380006,0.9746508369842065,1,20,0.4606285416677907,0.1047
259,-90.0204800159744,0.932660361263418,1,10,0.45924665604278736,0.1908
260,-145.74902810068755,0.9666839971480333,1,32,0.457868916074659,0.233
261,-89.4566219246927,0.9549712917824,1,17,0.45649530932643506,0.1694
262,-96.006656003968,0.8546175971807999,1,10,0.45512582339845575,0.0275
263,-118.34069293961441,0.955172703700047,1,19,0.45376044592826037,0.0158
264,-96.65974730099394,0.8542687969715199,1,11,0.4523991645904756,0.1877
265,-90.0189440125696,0.9327999979365816,1,10,0.45104196709670413,0.0773
266,-93.97082146234055,0.9179964421224001,1,13,0.449688841195414,0.2643
267,-91.66998730916389,0.9261103977484799,1,11,0.4483397746718278,0.0942
268,-99.0005120002816,0.6396159947952,1,10,0.4469947553478123,0.1423
269,-92.97594146499948,0.925684797626,1,13,0.44565377108176885,0.2481
270,-96.66000330114754,0.8542175969407999,1,11,0.44431680976852356,0.2218
271,-99.65539529840834,0.6378479937216,1,11,0.44298385933921797,0.1199
272,-87.22072180989743,0.9650516343770181,1,16,0.4416549077612003,0.0813
273,-77.91906891823817,0.9770649396848706,1,23,0.4403299430379167,0.0548
274,-98.65744329963714,0.7578826620714668,1,11,0.43900895320880295,0.2978
275,-87.32717460854502,0.9503509315867734,1,12,0.43769192634917653,0.1598
276,-96.73361872458113,0.8786933309373333,1,12,0.436378850570129,0.0996
277,-98.0040960024576,0.7585493291381334,1,10,0.4350697140184186,0.1387
278,-95.31295608917573,0.8954742833277713,1,12,0.43376450487636337,0.226
279,-89.37092278056468,0.9526179974917,1,16,0.43246321136173427,0.296
280,-87.76232008027227,0.9615255979666001,1,19,0.43116582172764906,0.1434
281,-95.74009084907827,0.8950354257673144,1,12,0.42987232426246613,0.0704
282,-99.0020480012288,0.6388479943216,1,10,0.42858270728967873,0.0493
283,-86.81472979618547,0.9633554265629333,1,18,0.4272969591678097,0.0976
284,-76.7784008875839,0.9767355275522824,1,19,0.4260150682903063,0.2817
285,-73.3191055810296,0.9746843852525161,1,15,0.4247370230854354,0.0702
286,-97.65769929976514,0.8183479965216001,1,11,0.4234628120161791,0.1564
287,-99.0005120002816,0.6396159947952,1,10,0.42219242358013054,0.2951
288,-95.73464272516993,0.8958765692907429,1,12,0.4209258463093902,0.0805
289,-98.58939805322312,0.9729034640526135,1,32,0.419663068770462,0.2798
290,-99.0020480012288,0.6388479943216,1,10,0.4184040795641506,0.0898
291,-65.5291728462098,0.9806540470071023,1,16,0.41714886732545814,0.0279
292,-87.64231720847815,0.9526759978320001,1,14,0.41589742072348174,0.1306
293,-94.007168004224,0.8960822836639999,1,10,0.4146497284613113,0.001
294,-93.44130790008465,0.9497930644734399,1,19,0.41340577927592737,0.2162
295,-95.0084480050432,0.8785493308048,1,10,0.41216556193809956,0.0367
296,-100.0,0.279743989872,1,10,0.41092906525228523,0.1573
297,-100.90456743059039,0.876805329846,1,16,0.40969627805652836,0.221
298,-82.50361881301728,0.9709351091631111,1,21,0.40846718922235875,0.243
299,-94.31949460201348,0.9078679974771999,1,12,0.40724178765469166,0.2135
300,-89.22173903093618,0.9646363610210908,1,23,0.4060200622917276,0.3725
301,-90.36034749225038,0.9499882645452266,1,16,0.4048020021048524,0.2817
302,-92.45402521283663,0.9523229973464,1,19,0.40358759609853784,0.2602
303,-80.79829615388148,0.9724805492614621,1,21,0.4023768333102422,0.3042
304,-100.0,0.279743989872,1,10,0.4011697028103115,0.2875
305,-93.40793950574523,0.9590635764286318,1,22,0.3999661937018806,0.3626
306,-96.65439886211908,0.8551391974728,1,11,0.39876629512077494,0.0845
307,-83.3277417352136,0.9606686301850105,1,12,0.3975699962354126,0.0709
308,-86.08837884901232,0.968367997770592,1,23,0.3963772862467064,0.3603
309,-140.65765453265658,0.9577515753408,1,36,0.39518815438796623,0.5346
310,-89.0209920137984,0.9382293313394666,1,10,0.3940025899248023,0.1938
311,-101.12188480138992,0.8163479953716,1,15,0.3928205821550279,0.4067
312,-100.0,0.279743989872,1,10,0.39164212040856283,0.3538
313,-101.11353423746753,0.8171159953248,1,15,0.39046719404733715,0.4989
314,-84.98516075122338,0.9846330159541821,1,26,0.38929579246519513,0.25
315,-55.03942953398809,0.9831949980885666,1,13,0.38812790508779954,0.0972
316,-97.99531446385534,0.9248847970331198,1,17,0.38696352137253615,0.2747
317,-98.51216103092602,0.9169137743251555,1,18,0.38580263080841853,0.4494
318,-102.51775772561733,0.6358479925216,1,13,0.3846452229159933,0.3046
319,-114.40341881380536,0.9587932603622316,1,27,0.3834912872472453,0.5221
320,-100.32687779608575,0.9734781908563096,1,36,0.3823408133855036,0.2467
321,-101.02686769425225,0.8945142828125715,1,16,0.38119379094534706,0.2138
322,-118.93140965475243,0.9747655727973819,1,40,0.380050209572511,0.3087
323,-101.21357494700837,0.9446182821163999,1,25,0.3789100589437935,0.3356
324,-101.2134233781511,0.9409612278287999,1,23,0.3777733287669621,0.2955
325,-100.0,0.279743989872,1,10,0.37664000878066123,0.1581
326,-98.31283859804547,0.8173999959464,1,12,0.37551008875431924,0.2732
327,-77.44727966785346,0.9802376564678635,1,23,0.37438355848805627,0.0741
328,-90.06181733437701,0.9461897119847998,1,14,0.3732604078125921,0.1949
329,-98.6549108620388,0.7583946624205332,1,11,0.37214062658915437,0.0835
330,-100.0,0.279743989872,1,10,0.3710242047093869,0.3974
331,-98.6549108620388,0.7583946624205332,1,11,0.3699111320952587,0.4733
332,-73.93774119291646,0.9843542827607713,1,42,0.36880139869897294,0.3443
333,-99.65539529840834,0.6378479937216,1,11,0.367694994502876,0.1551
334,-122.9018543415318,0.9796730875860363,1,57,0.3665919095193674,0.3936
335,-92.66973130700994,0.9179288865379556,1,11,0.36549213379080925,0.0732
336,-100.0,0.279743989872,1,10,0.3643956573894368,0.2654
337,-97.0061440036864,0.8183999965463999,1,10,0.3633024704172685,0.2601
338,-211.8667383913937,0.9521054078335529,1,42,0.3622125630060167,0.5685
339,-112.42396332647432,0.9309818150274908,1,20,0.3611259253169986,0.4123
340,-100.0,0.279743989872,1,10,0.3600425475410476,0.3011
341,-93.88356106383704,0.9489738639638933,1,19,0.3589624198984244,0.1833
342,-105.46330137915984,0.6348479919215999,1,14,0.35788553263872913,0.4926
343,-99.0020480012288,0.6388479943216,1,10,0.35681187604081294,0.236
344,-79.39024028348196,0.9700541518207693,1,16,0.3557414404126905,0.0515
345,-89.15394583065361,0.9628525689490285,1,22,0.35467421609145244,0.3328
346,-83.10940056277104,0.9710435536829037,1,18,0.35361019344317807,0.2164
347,-92.97540190070342,0.9258383977107199,1,13,0.35254936286284855,0.3007
348,-110.80983913186358,0.9415803049801844,1,20,0.35149171477426,0.1986
349,-98.0023040013568,0.7591466628383999,1,10,0.3504372396299372,0.2045
350,-100.0,0.279743989872,1,10,0.3493859279110474,0.1042
351,-114.21579979224282,0.9450754254756001,1,25,0.34833777012731426,0.5596
352,-99.65539529840834,0.6378479937216,1,11,0.34729275681693234,0.0058
353,-95.88886108883895,0.9868337993740057,1,63,0.3462508785464815,0.3972
354,-143.03770429837118,0.9588079962757601,1,44,0.34521212591084205,0.567
355,-138.82332091683043,0.9577937758857777,1,20,0.34417648953310953,0.1133
356,-96.38520158459754,0.8958468550051428,1,13,0.3431439600645102,0.4517
357,-96.0020480011264,0.8555391977491199,1,10,0.34211452818431665,0.3348
358,-89.48582086368233,0.9498794645973333,1,14,0.3410881845997637,0.1232
359,-96.44775789445481,0.9368786639228667,1,19,0.3400649200459644,0.2672
360,-96.006656003968,0.8546175971807999,1,10,0.3390447252858265,0.3575
361,-99.04756060486714,0.85265919580064,1,14,0.33802759110996905,0.5333
362,-103.84616508672495,0.8758746622624,1,17,0.3370135083366391,0.4894
363,-73.04361980107817,0.9847180664208275,1,43,0.3360024678116292,0.3364
364,-99.0020480012288,0.6388479943216,1,10,0.3349944604081943,0.0166
365,-92.32026260687782,0.9262175975750399,1,12,0.33398947702696974,0.435
366,-71.78745805215927,0.9748696754734452,1,12,0.3329875085958888,0.0451
367,-101.3937823912535,0.9699934789512888,1,30,0.33198854607010114,0.2872
368,-100.73472200682167,0.6368479931216,1,12,0.33099258043189084,0.1745
369,-92.00691376171496,0.9524929974756,1,17,0.32999960269059514,0.2621
370,-68.9441835333165,0.9831079980652166,1,22,0.32900960388252337,0.0721
371,-97.31488660130022,0.8535103962656001,1,12,0.3280225750708758,0.4101
372,-97.18032102827526,0.9075599972956,1,14,0.32703850734566314,0.2061
373,-99.17241315859559,0.8771733296244001,1,14,0.32605739182362614,0.4992
374,-64.95564575598286,0.9806243786677332,1,19,0.3250792196481553,0.1184
375,-97.0061440036864,0.8183999965463999,1,10,0.3241039819892108,0.1347
376,-104.07164137021879,0.8758826626714667,1,18,0.32313167004324317,0.291
377,-95.31645016413354,0.8949988541025142,1,12,0.32216227503311345,0.4885
378,-96.3965173090444,0.8947497114285714,1,13,0.3211957882080141,0.4983
